bibtex_id,title,abstract,decision,justification,model_name,prompt_version,execution_date,processing_time_seconds
rayyan-471934311,DeepCraft: imitation learning method in a cointelligent design to production process to deliver architectural scenarios,"The recent advancements in digital technologies and artificial intelligence in the architecture, engineering, construction, and operation sector (AECO) have induced high demands on the digital skills of human experts, builders, and workers. At the same time, to satisfy the standards of the production-efficient AECO sector by reducing costs, energy, health risk, material resources, and labor demand through efficient production and construction methods such as design for manufacture and assembly (DfMA), it is necessary to resolve efficiency-related problems in mutual human‒machine collaborations. In this article, a method utilizing artificial intelligence (AI), namely, generative adversarial imitation learning (GAIL), is presented then evaluated in two independent experiments related to the processes of DfMA as an efficient human‒machine collaboration. These experiments include a) training the digital twin of a robot to execute a robotic toolpath according to human gestures and b) the generation of a spatial configuration driven by a human's design intent provided in a demonstration. The framework encompasses human intelligence and creativity, which the AI agent in the learning process observes, understands, learns, and imitates. For both experimental cases, the human demonstration, the agent's training, the toolpath execution, and the assembly configuration process are conducted digitally. Following the scenario generated by an AI agent in a digital space, physical assembly is undertaken by human builders as the next step. The implemented workflow successfully delivers the learned toolpath and scalable spatial assemblies, articulating human intelligence, intuition, and creativity in the cocreative design.",exclude,"IC1 is only weakly supported: the abstract mentions “training the digital twin of a robot” for one experiment, but does not make Digital Twin a central concept of the overall architecture/framework (it is not defined or positioned as the core system). IC2 is not satisfied: there is no explicit discussion or mechanism of explainability/interpretability/transparency/XAI in the Digital Twin context; the work focuses on imitation learning (GAIL) and human–machine collaboration without XAI. IC3 is satisfied (human gestures/design intent demonstrations; human builders perform physical assembly), but since IC1 and especially IC2 are missing, the article must be excluded.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-04-07T11:35:58.676299,3.333353042602539
rayyan-471934314,Towards a comprehensive damage identification of structures through populations of competing models,"Model-based damage identification for structural health monitoring (SHM) remains an open issue in the literature. Along with the computational challenges related to the modeling of full-scale structures, classical single-model structural identification (St-Id) approaches provide no means to guarantee the physical meaningfulness of the inverse calibration results. In this light, this work introduces a novel methodology for model-driven damage identification based on multi-class digital models formed by a population of competing structural models, each representing a different failure mechanism. The forward models are replaced by computationally efficient meta-models, and continuously calibrated using monitoring data. If an anomaly in the structural performance is detected, a model selection approach based on the Bayesian information criterion (BIC) is used to identify the most plausibly activated failure mechanism. The potential of the proposed approach is illustrated through two case studies, including a numerical planar truss and a real-world historical construction: the Muhammad Tower in the Alhambra fortress.",exclude,"IC1 not met: the abstract discusses “multi-class digital models” for SHM but does not explicitly frame the work as a Digital Twin architecture/system/framework or use the term Digital Twin as a central concept. IC2 not met: no explicit mention of explainability/interpretability/transparency/XAI mechanisms in a Digital Twin context. IC3 not met: no explicit human roles (operator/decision-maker) or human-in-the-loop/on-the-loop interaction mechanisms are described. Therefore, it fails the strict Phase 2 inclusion requirements.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-04-07T11:36:01.519717,2.8403027057647705
rayyan-471934317,VR digital twin of office space with computer vision-based estimation of room occupancy and power consumption,"In the past years, energy consumption has increased rapidly due to many factors, including the rise in technology adoption. This has many downfalls, from higher costs to CO\(_2\)emissions. Human activities in offices and houses represent a considerable amount of energy usage. A digital twin (DT) of an open-plan common space is created, serving the purpose of remote room occupancy monitoring and automatic detection of energy consumption. A virtual reality (VR) model is developed and integrated to temperature, humidity and imaging sensors. For maintaining privacy, images are processed in local computers to measure occupancy levels and live video feed were never transmitted. The same set of imaging sensors were also used in a bespoke computer vision module for energy consumption estimation. The human avatars were mapped with high correlation (R\(^{2}\)\(= 0.85\)) with actual positions on floor. Our energy consumption algorithm accuracy obtained true positive rate of\(91.58\%\)and F1 score of\(81.96\%\). Finally, all this information is transmitted and visualized to the 3D digital twin for remote monitoring and simulation.",exclude,"IC1 is explicitly satisfied: the work creates a VR digital twin integrated with sensors for remote occupancy monitoring and energy consumption detection/visualization. IC3 is partially supported via remote monitoring/visualization and representing occupants as avatars, but the abstract does not explicitly define human roles (e.g., operator/decision-maker) or describe a human-in-the-loop/on-the-loop interaction mechanism. Critically, IC2 is not satisfied: the abstract contains no explicit mention of explainability/interpretability/transparency or any XAI mechanism within the digital twin context. Therefore, the article must be excluded in Phase 2.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-04-07T11:36:04.484056,2.962294101715088
rayyan-471934328,Leveraging computer vision towards high-efficiency autonomous industrial facilities,"Manufacturers face two opposing challenges: the escalating demand for customized products and the pressure to reduce delivery lead times. To address these expectations, manufacturers must refine their processes, to achieve highly efficient and autonomous operations. Current manufacturing equipment deployed in several facilities, while reliable and produces quality products, often lacks the ability to utilize advancements from newer technologies. Since replacing legacy equipment may be financially infeasible for many manufacturers, implementing digital transformation practices and technologies can overcome the stated deficiencies and offer cost-affordable initiatives to improve operations, increase productivity, and reduce costs. This paper explores the implementation of computer vision, as a cutting-edge, cost-effective, open-source digital transformation technology in manufacturing facilities. As a rapidly advancing technology, computer vision has the potential to transform manufacturing operations in general, and quality control in particular. The study integrates a digital twin application at the endpoint of an assembly line, effectively performing the role of a quality officer by utilizing state-of-the-art computer vision algorithms to validate end-product assembly orientation. The proposed digital twin, featuring a novel object recognition approach, efficiently classifies objects, identifies and segments errors in assembly, and schedules the paths through the data pipeline to the corresponding robot for autonomous correction. This minimizes the need for human interaction and reduces disruptions to manufacturing operations.",exclude,"IC1 is explicitly satisfied (a digital twin is integrated at an assembly line endpoint for autonomous quality control). However, IC2 is not satisfied: the abstract contains no explicit mention of explainability/interpretability/transparency/XAI mechanisms within the digital twin. IC3 is also not satisfied: the only human-related statement is that the system 'minimizes the need for human interaction,' which does not explicitly define human roles or describe human-in/on-the-loop or human-centered interaction mechanisms. This matches EC2 (DT used for autonomous operation without any reference to explainability or human-related aspects).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-04-07T11:36:07.704325,3.217226028442383
rayyan-471934333,"Orbital learning: a novel, actively orchestrated decentralised learning for healthcare","A novel collaborative and continual learning across a network of decentralised healthcare units, avoiding identifiable data-sharing capacity, is proposed. Currently available methodologies, such as federated learning and swarm learning, have demonstrated decentralised learning. However, the majority of them face shortcomings that affect their performance and accuracy. These shortcomings include a non-uniform rate of data accumulation, non-uniform patient demographics, biased human labelling, and erroneous or malicious training data. A novel method to reduce such shortcomings is proposed in the present work through selective grouping and displacing of actors in a network of many entities for intra-group sharing of learning with inter-group accessibility. The proposed system, known as Orbital Learning, incorporates various features from split learning and ensemble learning for a robust and secure performance of supervised models. A digital embodiment of the information quality and flow within a decentralised network, this platform also acts as a digital twin of healthcare network. An example of ECG classification for arrhythmia with 6 clients is used to analyse its performance and is compared against federated learning. In this example, four separate experiments are conducted with varied configurations, such as varied age demographics and clients with data tampering. The results obtained show an average area under receiver operating characteristic curve (AUROC) of 0.819 (95% CI 0.784–0.853) for orbital learning whereas 0.714 (95% CI 0.692–0.736) for federated learning. This result shows an increase in overall performance and establishes that the proposed system can address the majority of the issues faced by existing decentralised learning methodologies. Further, a scalability demo conducted establishes the versatility and scalability of this platform in handling state-of-the-art large language models.",exclude,"IC1 is only weakly supported: the abstract states the platform ""also acts as a digital twin of healthcare network,"" but the core contribution described is a decentralised learning method (Orbital Learning) and performance comparisons, not a Digital Twin-centric architecture. IC2 is not met: there is no explicit discussion or proposal of explainability/interpretability/transparency/XAI mechanisms in any Digital Twin context. IC3 is not met: while ""biased human labelling"" is mentioned as a problem, the abstract does not define human roles or include any explicit human-in-the-loop/on-the-loop or human-centered interaction mechanism.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-04-07T11:36:11.188740,3.48238468170166
rayyan-471934334,Multi-stage cyber-physical fusion methods for supporting equipment’s digital twin applications,"The cyber-physical data of equipment whole life cycle are interrelated and play an important role in decision-making for business activities. However, multi-stage cyber-physical data are numerous, heterogeneous, and massive; non-real-time information data and real-time physical data are challenging to correspond to each other because of the inconsistency in space-time and granularity . As a result, equipment multi-stage heterogeneous cyber-physical data are difficult to effectively integrate and apply. Therefore, multi-stage cyber-physical data fusion of equipment is a key problem to be solved in manufacturing. To the best of our knowledge, a practicable framework and method to effectively fuse and apply equipment multi-stage data are still missing. To overcome this gap, this study proposes a multidimensional and multilevel cyber-physical fusion method for equipment. First, a four-dimensional cyber-physical fusion framework based on time, data, model, and structure is put forward. Then, the four kinds of fusion, including data fusion, model fusion, knowledge fusion, and digital twin (DT) application fusion, are discussed detailedly. Besides, the five types of algorithms set to support the fusion process are given. Finally, equipment life cycle activity is regarded as a DT application process using dynamic association of data and models. Through cyber-physical fusion, the data of equipment multi- stages could be applied for different activities to solve problems by means of DT. As a primary verification of the feasibility of the proposed approach, a case study of metro vehicle performance evaluation has been carried out, and the results have well confirmed that the multi-stage cyber-physical fusion method is feasible.",exclude,"IC1 is explicitly satisfied: the work proposes a cyber-physical fusion framework and discusses “digital twin (DT) application fusion,” positioning DT as central. However, IC2 is not satisfied: the abstract contains no explicit mention of explainability/interpretability/transparency/XAI mechanisms or any such evaluation/discussion within the DT context. IC3 is also not satisfied: no explicit human roles (operator/decision-maker) or human-in/on-the-loop interaction mechanisms are described. This matches EC2 (DT-focused fusion/prediction/simulation without any explainability or human-related aspects).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-04-07T11:36:14.243579,3.051302194595337
rayyan-471934335,Cyber Digital Twin with Deep Learning Model for Enterprise Products Management,"Time series abnormalities might be signs of upcoming problems; thus, new computational anomaly detection techniques are needed for early warning systems and real-time system condition monitoring. Security and intrusion detection systems (IDS) are critical components of Internet of Things (IoT) devices. Current approaches are inadequate for handling complex data and unique intrusion detection systems (IDSs) in today’s network security platforms; deep learning techniques are needed. The Cybertwin-Enhanced self-attention mechanisms with long short-term memory anomaly detection (DL-Cyberwin-Enhanced SAM-LSTM-AD) model for business solutions that may achieve higher prediction accuracy for IoT devices is the main component of this suggested study. It is based on deep learning. To find the absolute error rate threshold of a new model, this model examines assaults against the Cybertwin-neural network. We looked at the CSE-CIC-IDS-2018 dataset to gauge the classifiers’ performance. Utilising the model's capacity to do time series analysis, this research combines the processed data into its suggested framework. These models show that the suggested model is feasible based on the high true positive rate (TPR) and low false positive rate (FPR) that were achieved. The model is evaluated using the test dataset using important metrics including F1-score, ROC-AUC, TPR, FPR, accuracy, and precision.",exclude,"IC1 is plausibly central (the abstract presents a “Cybertwin-Enhanced” framework/model for IoT IDS/anomaly detection), but IC2 is not explicitly satisfied: the abstract contains no mention of explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context. IC3 is also not explicitly satisfied: there is no definition of human roles (operator/analyst/decision-maker) nor any human-in/on-the-loop interaction described. The work focuses on predictive performance and evaluation metrics (F1, ROC-AUC, TPR/FPR, accuracy), matching EC2 (DT + prediction without explainability/human aspects).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-04-07T11:36:19.664069,5.416455984115601
rayyan-471934343,P-R-Dash: A Dashboard-Constructing Tool for Twinning Business Processes,"Ever since the dawn of digital twin technologies, we have been introduced to advanced analytics and decision support on manufacturing, supply chain management, construction, etc. When it comes to twinning an organization, building a digital and mirrored representation of its business processes is of paramount importance. Visualization techniques, including dashboards, are generally attributed to the effectiveness of a digital twin. Though dashboard engineering has attracted a great deal of attention in the last decade, it has been hampered by a lack of automation tools, leading to poorly designed dashboards that fail to grasp the analyst’s analytical context. We develop a tool that semi-automatically creates a contextual dashboard that proves useful in the digital twin of a business process. Technically, our tool generates such a dashboard by iterating through all the pools and data objects visually depicted in a business process and generating the computer-interpretable source code that represents the appropriate visualization charts. To demonstrate the usefulness of our work, we walk through a real-life digital advertising project and illustrate how a dashboard generated by our tool could be displayed live using a dedicated visualization platform.",exclude,"IC1 is explicitly satisfied: the work is framed around “twinning… business processes” and situates the dashboard as useful “in the digital twin of a business process.” However, IC2 is not satisfied: the abstract does not explicitly propose or discuss any explainability/interpretability/transparency/XAI mechanism (it focuses on semi-automatic dashboard generation and contextual visualization, but does not claim XAI). IC3 is also not explicitly satisfied: while it mentions an “analyst’s analytical context” and decision support, it does not explicitly define human roles in the system (e.g., operator/decision-maker) nor describe human-in-the-loop/on-the-loop interaction mechanisms as part of the architecture.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-04-07T11:36:23.037812,3.3717191219329834
rayyan-471934349,A reference framework for the digital twin smart factory based on cloud-fog-edge computing collaboration,"Digital twin (DT) is an important approach for the factory to achieve intelligence. Due to the different scenarios and definitions, the generalization of frameworks for DT-based smart factories is weak, slowing down the overall process of industrial intelligence. Meanwhile, the pressure of data transmission and processing increases dramatically because of data explosion, which poses a challenge to the rational allocation of computing resources. In addition, more advanced strategies for training and running models are needed to support more sophisticated services. This paper proposes a reference framework that combines DT and cloud-fog-edge computing collaboration (CFE). First, the DT fuses physical and virtual spaces. The virtual-real fusion provides more information for operations, and the virtual space gives more accurate and timely decisions based on the constantly refreshed state. Secondly, by introducing CFE, suitable operating platforms for each layer of the DT-based smart factory are set, which enhances data interaction and reduces the dependence on cloud computing. The DT-CFE framework is well generalized. This paper first introduces the definition of the DT-based smart factory and its components. Then the methodology of the DT-CFE-based smart factory is proposed, and the network topology and operation mechanism are introduced. In this framework, the transmission and response performance of its data interaction is tested, and the interference of dynamic events occurring through scheduling is studied to illustrate the effectiveness and superiority of the framework.",exclude,"IC1 is explicitly satisfied: the paper proposes a DT-based smart factory reference framework integrating cloud–fog–edge collaboration. However, IC2 is not satisfied because the abstract contains no explicit mention of explainability/interpretability/transparency/XAI mechanisms in the DT context. IC3 is also not satisfied because no human roles (e.g., operator/decision-maker) or human-in/on-the-loop or human-centered interaction mechanisms are explicitly described. This aligns with EC2 (framework/performance testing without any reference to explainability or human aspects).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-04-07T11:36:25.786515,2.7466747760772705
rayyan-471934351,When the God Ka acts for us: digital management as twinning our selves,"The search for digital twins is an ancient practice among both digital and organizational designers. It is grounded into a very old modern philosophy: representationalism. Here, I propose to distinguish two different types of representationalism: cognitive and narrative representationalism. I detail their genealogy and how there are interwoven with the very reconfiguration of scientific management through digitality during and after WWII. I explain how the apocalyptic orientations of post-war management have been preventing employee and customer subjectivation and fosters multiple self-images about us in the world. To discuss the dangers of such managerial processes for our present and our future, I come back to a parallel drawn by Michel Serres: the unexpected proximity between Ka and our philosophies of digitality, particularly artificial intelligence (AI). Maybe our worst nightmare could become our most ordinary experience.",exclude,"IC2 and IC3 are not explicitly satisfied. The abstract discusses digital twins in a philosophical/organizational sense (potentially aligning with IC1 conceptually), but it does not propose or discuss any explainability/interpretability/transparency/XAI mechanisms within a digital twin system (IC2). It also does not explicitly define human roles (operator/decision-maker) or describe human-in-the-loop/on-the-loop interaction mechanisms as part of a system/framework (IC3). The content is a conceptual critique of digital management/representationalism rather than an architecture/system addressing XAI and human roles in digital twins.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-04-07T11:36:28.859333,3.0697131156921387
rayyan-471934352,Physics-aware tuning of the unscented Kalman filter: statistical framework for solving inverse problems involving nonlinear dynamical systems and missing data,"The performance of the Unscented Kalman Filter (UKF) strongly depends on the proper choice of measurement and process uncertainty matrices, as well as on the scaling parameter of the unscented transform. To avoid cumbersome trial-and-error manual settings in finding the optimal hyperparameters, we introduce a hands-off meta-optimization framework, which incorporates a nonlinear mesh adaptive direct search optimization algorithm in an offline outer loop, paired with a physics-aware loss function. The novelty of this approach is twofold. First, a physics-aware loss function is used to optimize the UKF hyperparameters. It minimizes the physical discrepancy induced by the data-driven correction of the prior states during filtering. Notably, sensor data are not directly incorporated into the calculation of the loss function, which expedites the tuning of the filter in weakly informative data scenarios, especially when the underlying physics is well understood. Second, UKF relaxation is embedded in the optimization to make the measurement and process noise covariance matrices adaptive, which greatly reduces the dimension of the optimization space while remaining very general with respect to the structure of the matrices. We demonstrate the effectiveness of the proposed framework, as the cornerstone of a future digital twin technology combining data- and physics-based models, through various classical problems in solid mechanics, rotating machinery, civil engineering, and fluid–solid interaction.",exclude,"IC1 not met: the work centers on a meta-optimization framework for UKF hyperparameter tuning; “digital twin” is only mentioned as a future application context (“cornerstone of a future digital twin technology”), not as a central architecture/system. IC2 not met: the abstract contains no explicit explainability/interpretability/transparency/XAI mechanisms in any digital twin context. IC3 not met: no human roles or human-in/on-the-loop interaction mechanisms are described. This matches EC2 (modeling/filtering method without any reference to explainability or human aspects).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-04-07T11:36:31.716489,2.854501724243164
rayyan-471934357,Generative AI and DT integrated intelligent process planning: a conceptual framework,"Process planning serves as a critical link between design and manufacturing, exerting a pivotal influence on the quality and efficiency of production. However, current intelligent process planning systems, like computer-aided process planning (CAPP), still contend with the challenge of realizing comprehensive automation in process decision-making. These obstacles chiefly involve, though are not confined to, issues like limited intelligence, poor flexibility, low reliability, and high usage thresholds. Generative artificial intelligence (AI) has attained noteworthy accomplishments in natural language processing (NLP), offering new perspectives to address these challenges. This paper summarizes the limitations of current intelligent process planning methods and explores the potential of integrating generative AI into process planning. With synergistically incorporating digital twin (DT), this paper introduces a conceptual framework termed generative AI and DT-enabling intelligent process planning (GIPP). The paper elaborates on two supporting methodologies: process generative pre-trained transformer (GPT) modelling and DT-based process verification method. Moreover, a prototype system is established to introduce the implementation and machining execution mechanism of GIPP for milling a specific thin-walled component. Three potential application scenarios and a comparative analysis are employed to elucidate the practicality of GIPP, providing new insights for intelligent process planning.",exclude,"IC1 is satisfied: the abstract explicitly integrates a Digital Twin into the proposed conceptual framework (GIPP) and includes a DT-based verification method and prototype implementation. However, IC2 is not satisfied: there is no explicit mention of explainability/interpretability/transparency/XAI mechanisms in the DT context. IC3 is also not satisfied: the abstract does not explicitly define any human roles (e.g., operator/decision-maker) nor describe human-in-the-loop/on-the-loop/human-centered interaction mechanisms. Therefore, the article fails the strict Phase 2 requirement that all inclusion criteria be explicitly supported.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-04-07T11:36:35.180072,3.4605507850646973
rayyan-471934366,Anomaly Detection in Materials Digital Twins with Multiscale ICME for Additive Manufacturing,"Detecting anomaly in fatigue and fracture experimental materials science is an interesting yet challenging topic. The reasons are threefold. First, the anomalous microstructure feature that gives rise to structural failure is small, sometimes in the order of\(10^{-7}\)of the interrogated volume. This, in turn, results in a highly imbalanced classification problem in machine learning (ML). Second, the consequence is high, in the sense that the test specimen is destructed in such case. Third, the convolution between microstructure stochasticity and the small probability of void nucleation, growth, and coalescence makes failure and fracture a hard-to-predict and challenging problem in materials science due to its irreproducibility, even experimentally. In this paper, we developed a materials digital twin and applied anomaly detection methods to detect voids and anomaly in additive manufacturing (AM). The materials digital twin is driven by two integrated computational materials engineering (ICME) models, which are kinetic Monte Carlo (kMC) and crystal plasticity finite element method (CPFEM). We demonstrated that by using anomaly detection, it is possible to detect voids and other defects in materials digital twin, which paves way for future research in integrating materials digital twin with its physical counterpart.",exclude,"IC1 is explicitly satisfied: the abstract states ""we developed a materials digital twin"" for additive manufacturing and describes its ICME-driven components. However, IC2 is not satisfied: there is no explicit mention of explainability/interpretability/transparency/XAI mechanisms within the Digital Twin context (only anomaly detection is discussed). IC3 is also not satisfied: the abstract does not define any human roles or describe any human-in-the-loop/on-the-loop or human-centered interaction mechanisms. This matches EC2 (focus on detection/modeling within a digital twin without reference to explainability or human aspects).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-04-07T11:36:38.583033,3.3999221324920654
rayyan-471934367,Sirael: Virtual Metabolic Machine,"A metabolic simulator is essential to reduce adverse effects of clinical studies. Moreover, it reduces monetary costs when developing new drugs and control algorithms for new devices. Diabetes is one of the diseases, where the metabolic simulation has established. Such a simulator mimics real metabolism to provide simulated responses to external events such as meal ingestion, physical activity, drugs, and pump-delivered insulin. This paper proposes a novel approach, which addresses limits of the current metabolic simulators. First, a simulator is usually based on a set of differential equations, which are de facto black boxes for physicians. The proposed approach, Sirael, provides a metabolic language, which describes chemical reactions and bodily fluid equilibration in a manner lectured at medical faculties. Second, the current metabolic simulators are authority accepted with a single-day scenario and few meals only. The proposed framework targets multiple weeks. Third, Sirael can model other diseases, drugs, and treatments, because its language is not bound to diabetes only. Fourth, Sirael required readily available equipment only, when applied to Diabetes Type 1. We created 18 digital twins from real patients, with 37 identified initial states, average relative error of 8.7%, and standard deviation of 8.0%. This provides free, open-source, and statistically significant base for conducting Diabetes Type 1 in silico studies",maybe,"IC1 is explicitly satisfied: the abstract states, ""We created 18 digital twins from real patients,"" indicating digital twins are a core artifact of the proposed framework. IC2 is explicitly satisfied: it directly addresses transparency/interpretability by stating differential-equation simulators are ""black boxes for physicians"" and proposes a ""metabolic language"" aligned with medical education to improve understandability. IC3 is NOT explicitly satisfied: while physicians are mentioned as finding current simulators black boxes, the abstract does not explicitly define human roles in the system (operator/decision-maker) nor describe any human-in-the-loop/on-the-loop or human-centered interaction mechanism as part of the framework. Therefore, it cannot be included under strict Phase 2 rules.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-04-07T11:36:42.225381,3.6403026580810547
rayyan-471934380,"Television shows ideation, and testing with smart digital twins to advance ratings","Generating ideas for immersive television shows is fundamental to the television industry. TV channel managers are looking to stay ahead of their competitors and are turning to many advanced technologies like artificial intelligence (AI), the Internet of Things, virtual reality, cloud and fog computing. These technologies with other autonomous devices, technologies, surveys, models, and software are creating extensive, complex, and diverse television data sets. These data diversity and heterogeneity may hinder television research. Thus, there is a clear need to synthesize, synchronize, and integrate the large-scale data sets according to predefined decision rules and research objectives. Against this backdrop, this paper introduces a new platform of data integration and modeling—television digital twins. Digital twins (DTs) are virtual copies of products, services, processes, or humans encompassing all the relevant entities’ qualities. Although numerous research studies have been published on DTs, none hitherto have been conducted in media and television. This research aims to bridge two perspectives: on one side, the authors acknowledge the value of TVDT as a data fusion platform. On the other side, the authors build on previous scholarship to suggest a conceptual framework for implementing this platform in future TV studies.",exclude,"IC1 is satisfied: the paper introduces “television digital twins” as a new platform and proposes a conceptual framework for implementing it. However, IC2 is not satisfied because the abstract contains no explicit mention of explainability/interpretability/transparency/XAI mechanisms in the Digital Twin context. IC3 is also not satisfied: while “TV channel managers” are mentioned as stakeholders and “predefined decision rules” are referenced, the abstract does not explicitly define human roles within the system or describe any human-in-the-loop/on-the-loop/human-centered interaction mechanism. Under Phase 2 strict rules, missing IC2 and IC3 requires exclusion.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-04-07T11:36:45.358038,3.127863645553589
rayyan-471934384,Verification and Validation for a Digital Twin for Augmenting Current SORA Practices with Air-to-Air Collision Hazards Prediction from Small Uncooperative Flying Objects,"Future autonomous Unmanned Aerial Vehicles (UAV) missions will take place in highly cluttered urban environments. As a result, the UAV must be able to autonomously evaluate risks and react to unforeseen hazards. The current regulatory framework for missions implements SORA guidelines for hazard detection, but its application to air-to-air collision is limited. This research defined a rigorous verification and validation framework (V&V) for digital twins for use in future autonomous UAV missions. The researchers designed a sentry mission for a UAV to evaluate its capacity to detect small uncooperative flying objects. A digital twin of the DJI M300 vision system was built using a game engine and a V&V framework was developed to assure the quality of results in both virtual and real-world scenarios. The results showed the capability of the digital twin to identify vulnerabilities and worst-case scenarios in UAV mission operations, and how it can assist remote pilots in identifying air-to-air collision hazards. Furthermore, the probability of air-to-air collision was calculated for three sentry patterns, and the results were validated in the field. This research demonstrated the capability to identify vulnerabilities and worst-case scenarios in UAV mission operations. We present how the digital twin of an operational theatre can be exploited to assist remote pilots with the identification of air-to-air collision hazards of small uncooperative objects. Furthermore, we discuss how these results can be used to enhance current SORA-based risk assessment practices.",exclude,"IC1 is satisfied: the abstract explicitly describes building and using a Digital Twin (DJI M300 vision system) with a V&V framework as the core of the approach. IC3 is satisfied: it explicitly states the Digital Twin can “assist remote pilots” in identifying collision hazards (explicit human role). However, IC2 is not satisfied: the abstract does not explicitly propose or discuss any explainability/interpretability/transparency/XAI mechanisms within the Digital Twin; it focuses on risk prediction, V&V, and hazard identification/validation without mention of XAI or transparency features. Under strict Phase 2 rules, missing IC2 requires exclusion.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-04-07T11:36:48.444602,3.081510305404663
rayyan-471934388,Internet of robotic things with a local LoRa network for teleoperation of an agricultural mobile robot using a digital shadow,"In unstructured agricultural fields where autonomous navigation is challenging and demands additional safety, the operator’s experience and knowledge are essential for supervising operations and making decisions beyond the robot’s autonomous capabilities. Local networks with long-range wireless communication combined with digital twin concepts are promising solutions that can be used for robot teleoperation. The purpose of this study was to demonstrate the feasibility of supervising a mobile robot inside berry orchards using a digital shadow from a long-range distance (between 300 and 3000 m), with the primary objective of assisting the robot in navigating in complex situations such as row-end turning. This involved creating a virtual representation of the robot that mirrors its state and actions, allowing the remote operator to monitor and guide the robot effectively. The system comprised a GPS-based navigation controller with collision avoidance sensors, two sets of LoRa transmitters and repeaters, a simulation environment with a digital shadow of the robot, and a graphical user interface for the remote operator. Information about the digital shadow’s state, including location, orientation, and distances to obstacles, was received as a message by the LoRa gateway and was used to update the path for the actual robot that interfaced with the Robot Operating System (ROS). The main research hypothesis aimed to test the quality of the LoRa communication link between the robot and the operator, as well as the robustness of the robot’s control system, with an emphasis on the architecture, communication link, and situation awareness creation. Preliminary results showed that depending on the environment, the average packet loss was 12% at distances of approximately 2300 m. Our results highlight some of the core technical challenges that need to be addressed for an effective teleoperation system, including latency, stability, and the limited range of wireless communication. Future works involves evaluating the performance and reliability of the proposed method under different field conditions and scenarios, as well as considering the use of the 5G network for a significant improvement in data transmission speed, navigation efficiency, and visual feedback. Upon successful implementation, this study has the potential to enhance the efficiency and safety of robot navigation, providing a practical solution for remote supervision in challenging environments.",exclude,"IC1 is likely satisfied: the system centers on a “digital shadow”/virtual representation used for teleoperation and integrated with the robot/ROS. IC3 is satisfied: the abstract explicitly defines a remote operator role (supervising, monitoring via GUI, guiding the robot) and emphasizes situation awareness creation. However, IC2 is not satisfied: the abstract contains no explicit mention of explainability/interpretability/transparency/XAI mechanisms (no explanations of model/decision rationale, interpretable interfaces, provenance, uncertainty explanations, or formal transparency features) within the digital twin/shadow context. The focus is on communication link quality, control robustness, and teleoperation architecture rather than XAI.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-04-07T11:36:52.388662,3.9400243759155273
rayyan-471934396,Digital twins for optimization of ironmaking operations,"Manufacturing of steel involves conversion of raw iron ores into different steel products through a complex network of unit operations. Optimizing manufacturing operations and ensuring high availability of associated equipment are the key challenges faced by plant engineers. Artificial intelligence and machine learning technologies can play an important role in this. Development and deployment of digital twins for some of the unit operations in the ironmaking process are described in this article. The generic architecture of a digital twin system is presented and its adaptation for sintering, pelletization, cokemaking and blast furnace ironmaking is explained with relevant details of their industrial scale implementation and realization of tangible business benefits. The importance of developing hybrid digital twins combining physics-based models, machine learning algorithms and domain knowledge is emphasized. Potential future directions for applying physics-informed neural networks and large language models in the development and deployment of digital twins are indicated.",exclude,"IC1 is satisfied: the article describes development/deployment of digital twins for multiple ironmaking unit operations and presents a generic digital twin architecture with industrial-scale implementation. IC2 is not satisfied: the abstract contains no explicit discussion of explainability/interpretability/transparency/XAI mechanisms within the digital twin. IC3 is not satisfied: no explicit definition of human roles (e.g., operators/decision-makers) or human-in-the-loop/on-the-loop interaction mechanisms is provided. This matches EC2 (focus on optimization/hybrid modeling of digital twins without reference to explainability or human aspects).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-04-07T11:36:56.112423,3.722743511199951
