bibtex_id,title,decision,justification,model_name,prompt_version,execution_date,processing_time_seconds
rayyan-471934071,Field-synchronized Digital Twin framework for production scheduling with uncertainty,exclude,"Digital Twin is central, but the framework uses predictive PHM/scheduling without any explainability, interpretability, or human-centered mechanisms; matches EC2.",gpt-5-petrobras,2.0,2026-03-02T18:06:59.664693,3.8866429328918457
rayyan-471934072,"Model-Based Feature Information Network (MFIN): A Digital Twin Framework to Integrate Location-Specific Material Behavior Within Component Design, Manufacturing, and Performance Analysis",exclude,"Digital Twin is central (MFIN), but no explainability/XAI or human-centered mechanisms are proposed or evaluated. Focus is data/material integration and physics-based analysis, not explanations. Fails IC2–IC4; EC2 applies.",gpt-5-petrobras,2.0,2026-03-02T18:07:06.022187,6.354446649551392
rayyan-471934073,Pitfalls and protocols of data science in manufacturing practice,exclude,"Focuses on data science frameworks in manufacturing; no Digital Twin-centric architecture, no XAI/interpretability in DT, and no human-in-the-loop for DT. Fails IC1–IC4 and meets EC1.",gpt-5-petrobras,2.0,2026-03-02T18:07:09.979584,3.955369234085083
rayyan-471934074,A multilayer multimodal detection and prediction model based on explainable artificial intelligence for Alzheimer’s disease,exclude,"No Digital Twin is involved; it is an XAI model for AD diagnosis, not a DT system, thus fails IC1 and meets EC1.",gpt-5-petrobras,2.0,2026-03-02T18:07:13.167862,3.187257766723633
rayyan-471934075,An Agent-Based Digital Twin for Exploring Localized Non-pharmaceutical Interventions to Control COVID-19 Pandemic,exclude,"Digital twin is central, but no XAI/explainability or human-in-the-loop is proposed or evaluated. Fails IC2–IC4 and meets EC2 (predictive DT without explainability).",gpt-5-petrobras,2.0,2026-03-02T18:07:18.589301,5.418406248092651
rayyan-471934076,"Artificial intelligence, cyber-threats and Industry 4.0: challenges and opportunities",exclude,Survey paper on AI/security in Industry 4.0; no Digital Twin-centric content or XAI in DT; secondary study excluded (EC3).,gpt-5-petrobras,2.0,2026-03-02T18:07:22.668696,4.0773766040802
rayyan-471934077,Molecular function recognition by supervised projection pursuit machine learning,exclude,"Digital Twin is not a central architectural focus; no explicit XAI/interpretability mechanisms discussed in DT context; no human roles or human-in-the-loop described (fails IC1, IC2, IC3; matches EC2).",gpt-5-petrobras,2.0,2026-03-02T18:07:29.751539,7.081827640533447
rayyan-471934078,“Chatty Devices” and edge-based activity classification,exclude,"Digital Twin is not mentioned or central; no XAI/explainability or human-in-the-loop elements described. Focus is edge analytics/federated learning, not DT-XAI-human-centered.",gpt-5-petrobras,2.0,2026-03-02T18:07:35.786607,6.034046173095703
rayyan-471934079,Engineering ethical behaviors in autonomous industrial cyber-physical human systems,exclude,"The paper focuses on ethical controllers in autonomous cyber-physical human systems, not Digital Twins. It does not propose or evaluate XAI/explainability in a Digital Twin context, failing IC1 and IC2; thus EC1 applies.",gpt-5-petrobras,2.0,2026-03-02T18:07:39.158843,3.3691601753234863
rayyan-471934080,Tool wear monitoring in roughing and finishing processes based on machine internal data,exclude,"No Digital Twin is central; no XAI, explainability, or human-centered mechanisms discussed. Focuses on tool wear monitoring via machine data.",gpt-5-petrobras,2.0,2026-03-02T18:07:43.902035,4.7401347160339355
rayyan-471934081,Artificial intelligence in product lifecycle management,exclude,Secondary review of AI in PLM without Digital Twin as a central focus or XAI/human-in-the-loop discussion; violates EC3 and fails IC1–IC4.,gpt-5-petrobras,2.0,2026-03-02T18:07:48.690326,4.787253379821777
rayyan-471934082,Execution of Knowledge-Intensive Processes by Utilizing Ontology-Based Reasoning,exclude,"Not about Digital Twins; focuses on ontology-based process reasoning. No XAI or human-centered explainability within a DT system, failing IC1–IC4 and meeting EC1.",gpt-5-petrobras,2.0,2026-03-02T18:07:54.330003,5.637644529342651
rayyan-471934083,Toward automated regulatory compliance,exclude,"The paper focuses on AI-aided regulatory compliance and does not mention Digital Twins. It also lacks XAI and human-in-the-loop mechanisms within a DT context, failing IC1–IC4 and meeting EC1.",gpt-5-petrobras,2.0,2026-03-02T18:07:58.527432,4.196408987045288
rayyan-471934084,A panoramic view and swot analysis of artificial intelligence for achieving the sustainable development goals by 2030: progress and prospects,exclude,"Secondary review on AI and SDGs, not about Digital Twins. No DT-centered XAI or human-in-loop DT. Fails IC1-IC4; meets EC1 and EC3.",gpt-5-petrobras,2.0,2026-03-02T18:08:33.071812,34.54334735870361
rayyan-471934085,A control architecture for continuous production processes based on industry 4.0: water supply systems application,exclude,"Holonic control for WSS; no Digital Twin focus, no XAI/explainability, no defined human roles or interaction mechanisms.",gpt-5-petrobras,2.0,2026-03-02T18:08:38.076734,5.003899812698364
rayyan-471934086,A structured literature review on the interplay between emerging technologies and COVID-19 – insights and directions to operations fields,exclude,Secondary structured literature review on emerging technologies and COVID-19; not DT-centered nor addressing XAI or human-in-the-loop; excluded per EC3.,gpt-5-petrobras,2.0,2026-03-02T18:08:41.318828,3.240076780319214
rayyan-471934087,Cyber-Physical Loops as Drivers of Value Creation in NDE 4.0,exclude,"Conceptual NDE 4.0 overview; Digital Twin is mentioned but not central to a defined system, no XAI/interpretability methods or explanation processes, and no human-in-the-loop DT design.",gpt-5-petrobras,2.0,2026-03-02T18:08:46.981393,5.661545753479004
rayyan-471934088,An artificial intelligence framework integrating longitudinal electronic health records with real-world data enables continuous pan-cancer prognostication,exclude,"The article presents an AI framework for EHR-based cancer prognostication without mentioning or using Digital Twins. It also does not discuss explainability/XAI or human-in-the-loop mechanisms, failing IC1–IC4 and meeting EC1.",gpt-5-petrobras,2.0,2026-03-02T18:08:49.721785,2.740391969680786
rayyan-471934089,"Bio-inspired computation for big data fusion, storage, processing, learning and visualization: state of the art and future directions",exclude,"Survey on bio-inspired computation and Big Data; no Digital Twin focus, no XAI or human-centered mechanisms. Secondary study. Fails IC1–IC4; EC1 and EC3 apply.",gpt-5-petrobras,2.0,2026-03-02T18:08:53.370844,3.649059534072876
rayyan-471934090,Surrogate model–based inverse parameter estimation in deep drawing using automatic knowledge acquisition,exclude,No Digital Twin is defined or central; focuses on surrogate inverse modeling for deep drawing without XAI or human-centered mechanisms. Fails IC1–IC4; meets EC1/EC2.,gpt-5-petrobras,2.0,2026-03-02T18:08:58.306473,4.933610439300537
rayyan-471934091,Distributed Event-Triggered Formation Control of USVs with Prescribed Performance,exclude,"Paper focuses on event-triggered formation control for USVs with neural networks; no mention of Digital Twins, XAI, explainability, or human roles, thus fails IC1–IC4 and meets EC1/EC2.",gpt-5-petrobras,2.0,2026-03-02T18:09:01.225945,2.916445732116699
rayyan-471934092,Event-Triggered Adaptive Neural Control for Multiagent Systems with Deferred State Constraints,exclude,"No Digital Twin context; no XAI or human-centered mechanisms. Pure MAS control work, fails IC1–IC4 and meets EC1.",gpt-5-petrobras,2.0,2026-03-02T18:09:05.276752,4.049789190292358
rayyan-471934093,Assessing product quality from the production process logs,exclude,"Article focuses on process mining for quality indices, not Digital Twins. No XAI mechanisms or human-centered DT interaction described, thus fails IC1–IC4 and meets EC1.",gpt-5-petrobras,2.0,2026-03-02T18:09:09.066126,3.78735613822937
rayyan-471934094,Knowledge-driven framework for industrial robotic systems,exclude,"Fails IC1–IC4: not about Digital Twins, no XAI or explanation process, and no explicit human-in-loop; thus EC1 applies.",gpt-5-petrobras,2.0,2026-03-02T18:09:13.437851,4.370709419250488
rayyan-471934095,Data Analytics in Industry 4.0: A Survey,exclude,Survey/secondary study on Industry 4.0 data analytics; Digital Twin not central and no XAI or human-centered mechanisms. Excluded per EC3 and lacks IC1–IC4.,gpt-5-petrobras,2.0,2026-03-02T18:09:16.727746,3.2868540287017822
rayyan-471934096,Corporate digital responsibility (CDR) in construction engineering—ethical guidelines for the application of digital transformation and artificial intelligence (AI) in user practice,exclude,Digital Twin is not a central focus and no XAI/explainability is proposed in a DT context; ethics guidelines only (fails IC1–IC4).,gpt-5-petrobras,2.0,2026-03-02T18:09:22.649401,5.921655178070068
rayyan-471934097,Process-oriented unstable state monitoring and strategy recommendation for burr suppression of weak rigid drilling system driven by digital twin,exclude,"Digital twin is central, but the work lacks any explainability/XAI discussion and no explicit human roles or interaction. It uses HMM/GA for monitoring and strategy optimization, fitting EC2.",gpt-5-petrobras,2.0,2026-03-02T18:09:28.462905,5.8114869594573975
rayyan-471934098,Product design lifecycle information model (PDLIM),exclude,"Digital Twin is only mentioned as potential support, not central; no XAI/explainability mechanisms; no human-in-the-loop within a DT system; focuses on a lifecycle information model.",gpt-5-petrobras,2.0,2026-03-02T18:09:33.163938,4.69900369644165
rayyan-471934099,aCHAT-WF: Generating conversational agents for teaching business process models,exclude,"Not related to Digital Twins; focuses on chatbots for BPM education, no XAI in DT context.",gpt-5-petrobras,2.0,2026-03-02T18:09:37.988768,4.823814630508423
rayyan-471934100,Context-Based Resilience in Cyber-Physical Production System,exclude,"Article focuses on CPPS resilience, not Digital Twins, and lacks XAI/explainability. Human-in-the-loop is present, but it fails IC1 and IC2.",gpt-5-petrobras,2.0,2026-03-02T18:09:43.721345,5.73055100440979
rayyan-471934101,Learning semantic-specific visual representation for laser welding penetration status recognition,exclude,"Focuses on vision-based laser welding recognition using attention; no Digital Twin context, no XAI explainability discussion, and no human-centered interaction defined.",gpt-5-petrobras,2.0,2026-03-02T18:09:46.736409,3.0130257606506348
rayyan-471934102,Interpretable machine learning for genomics,exclude,"Article focuses on interpretable ML in genomics, not on Digital Twins. No DT-centered system or XAI within DT context; fails IC1–IC4 and triggers EC1.",gpt-5-petrobras,2.0,2026-03-02T18:09:50.558818,3.820324182510376
rayyan-471934103,Interoperable Digital Building Twins Through Communicating Materials and Semantic BIM,maybe,"Digital Building Twin is central and explainable decision-support is discussed (IC1, IC2). However, explicit human roles or human-in-the-loop mechanisms and detailed explanation interaction/architecture are not clear from the abstract (IC3/IC4 uncertain). Requires full-text check.",gpt-5-petrobras,2.0,2026-03-02T18:10:00.566334,10.004448413848877
rayyan-471934104,Pipeline for ontology-based modeling and automated deployment of digital twins for planning and control of manufacturing systems,exclude,"Digital twin is central, but the paper does not propose or evaluate XAI, explainability, or human-centered interaction. Focus is on ontology and deployment pipeline; fails IC2–IC4.",gpt-5-petrobras,2.0,2026-03-02T18:10:04.719050,4.151687145233154
rayyan-471934105,The Enigma of BIM,exclude,"Position paper on BIM, not Digital Twins; no XAI or human-centered DT mechanisms. Fails IC1–IC4 and meets EC1.",gpt-5-petrobras,2.0,2026-03-02T18:10:07.722883,3.002817153930664
rayyan-471934106,Regulating artificial-intelligence applications to achieve the sustainable development goals,exclude,"Perspective on AI regulation for SDGs; no Digital Twin focus, no XAI in DT, no human-in-the-loop DT—fails IC1–IC4; EC1 applies.",gpt-5-petrobras,2.0,2026-03-02T18:10:10.477876,2.7539641857147217
rayyan-471934107,"Integration of Artificial Intelligence, Blockchain, and Wearable Technology for Chronic Disease Management: A New Paradigm in Smart Healthcare",exclude,No Digital Twin focus and no XAI or explainability discussed; patient-centric AI/blockchain wearables only. Fails IC1–IC2; excluded per EC1.,gpt-5-petrobras,2.0,2026-03-02T18:10:14.458315,3.9804396629333496
rayyan-471934108,Robot End-Effector Mounted Camera Pose Optimization in Object Detection-Based Tasks,exclude,"Digital twin is only optional, not central; no XAI, explainability, or human-centered mechanisms; fails IC1–IC4.",gpt-5-petrobras,2.0,2026-03-02T18:10:19.482790,5.0213353633880615
rayyan-471934109,Intelligence  under  the Hood,exclude,No evidence that Digital Twin is central; title suggests general automotive AI. No abstract or indication of XAI within a DT or human-centered DT interaction. Fails IC1–IC4 and likely falls under non-research magazine content (EC3).,gpt-5-petrobras,2.0,2026-03-02T18:10:25.968162,6.484357595443726
rayyan-471934110,State-of-the-art survey on digital twin implementations,exclude,Secondary survey on DT; does not propose or evaluate XAI/explainability; no explicit human-in-the-loop roles; fails IC2–IC4 and meets EC3.,gpt-5-petrobras,2.0,2026-03-02T18:10:30.656963,4.688800811767578
rayyan-471934111,A digital twin–driven method for online quality control in process industry,exclude,"Digital twin is central, but the work focuses on predictive control (bi-GRU with attention, GA) without proposing or evaluating explainability or transparency, and no human roles or interaction mechanisms are described. Fails IC2–IC4; EC2 applies.",gpt-5-petrobras,2.0,2026-03-02T18:10:35.462997,4.805007219314575
rayyan-471934112,3D temperature field prediction in direct energy deposition of metals using physics informed neural network,exclude,"The paper presents a PINN for DED temperature prediction without a Digital Twin system or architecture, no human-in-the-loop elements, and explainability is not discussed in a DT context. Fails IC1–IC4; meets EC1.",gpt-5-petrobras,2.0,2026-03-02T18:10:38.829566,3.3635168075561523
rayyan-471934113,Modelling and condition-based control of a flexible and hybrid disassembly system with manual and autonomous workstations using reinforcement learning,exclude,Focuses on RL-based control of hybrid disassembly systems; no Digital Twin is central and no XAI/explainability mechanisms are discussed. Human roles are present but not within a DT context.,gpt-5-petrobras,2.0,2026-03-02T18:10:43.793509,4.963943004608154
rayyan-471934114,A digital twin auxiliary approach based on adaptive sparse attention network for diesel engine fault diagnosis,exclude,"Digital Twin is central and XAI (attention/visualization) is discussed, but no explicit human roles or human-in-the-loop mechanisms are described; fails IC3 (human-centered).",gpt-5-petrobras,2.0,2026-03-02T18:10:52.056516,8.261986255645752
rayyan-471934115,"Deep learning models for predictive maintenance: a survey, comparison, challenges and prospects",exclude,"Survey on deep learning for predictive maintenance; not focused on Digital Twins, no XAI or human-centered mechanisms. Secondary review article, failing IC1–IC4; excluded per EC1, EC2, and EC3.",gpt-5-petrobras,2.0,2026-03-02T18:10:56.211051,4.153515815734863
rayyan-471934116,A survey on outlier explanations,exclude,Survey on outlier explanations without Digital Twin context; fails IC1 and is a secondary study (EC3).,gpt-5-petrobras,2.0,2026-03-02T18:10:58.471011,2.2589433193206787
rayyan-471934117,The materials tetrahedron has a “digital twin”,exclude,"Digital twin is used as a high-level metaphor; no XAI/interpretability techniques, no human-in-the-loop roles, and no explanation process described. Fails IC2–IC4 despite DT mention.",gpt-5-petrobras,2.0,2026-03-02T18:11:12.438264,13.966234683990479
rayyan-471934118,Human Digital Twin (HDT) Driven Human-Cyber-Physical Systems: Key Technologies and Applications,exclude,Article is a secondary review of Human Digital Twins and key technologies; it does not propose or evaluate XAI/explainability in DTs. Fails IC2 and is excluded by EC3.,gpt-5-petrobras,2.0,2026-03-02T18:11:19.194876,6.755597114562988
rayyan-471934119,AI-driven streamlined modeling: experiences and lessons learned from multiple domains,exclude,Focuses on AI-assisted model-driven engineering case studies; does not center on Digital Twins nor discuss XAI or human-centered explanation.,gpt-5-petrobras,2.0,2026-03-02T18:11:25.568032,6.373156309127808
rayyan-471934120,A pavement distresses identification method optimized for YOLOv5s,exclude,"Focuses on YOLOv5 pavement distress detection; no Digital Twin, no explainability/XAI, no human-in-the-loop. Fails IC1–IC4 and meets EC1/EC2.",gpt-5-petrobras,2.0,2026-03-02T18:11:29.954094,4.384037733078003
rayyan-471934121,Machine learning techniques applied to mechanical fault diagnosis and fault prognosis in the context of real industrial manufacturing use-cases: a systematic literature review,exclude,"Secondary SLR on ML for industrial fault diagnosis, not centered on Digital Twins; no XAI-in-DT or human roles. Excluded per EC1 and EC3.",gpt-5-petrobras,2.0,2026-03-02T18:11:33.001751,3.0456387996673584
rayyan-471934122,Deploying digitalisation and artificial intelligence in sustainable development research,exclude,"No Digital Twin or XAI focus; it is a literature review/survey (secondary study), thus fails IC1–IC4 and triggers EC1 and EC3.",gpt-5-petrobras,2.0,2026-03-02T18:11:37.683088,4.679313898086548
rayyan-471934123,Empowering Digital Innovation by Diverse Leadership in ICT – A Roadmap to a Better Value System in Computer Algorithms,exclude,"Not related to Digital Twins; focuses on leadership/ethics and AI bias, no DT architecture or XAI in DT context.",gpt-5-petrobras,2.0,2026-03-02T18:11:40.374900,2.6907565593719482
rayyan-471934124,Engineering empowered by physics-based and data-driven hybrid models: A methodological overview,exclude,"Hybrid Twins are central, but no XAI, interpretability, or human-centered mechanisms are discussed; fits EC2 exclusion.",gpt-5-petrobras,2.0,2026-03-02T18:11:46.118517,5.741596698760986
rayyan-471934125,Multi-fidelity information fusion with concatenated neural networks,exclude,"Digital twin not central; no XAI, interpretability, or human-centered mechanisms; focuses on PGML predictive models only.",gpt-5-petrobras,2.0,2026-03-02T18:11:50.389018,4.268481731414795
rayyan-471934126,"Integrative urban AI to expand coverage, access, and equity of urban data",exclude,"Not about Digital Twins; focuses on urban AI/data equity. XAI discussed generally, not within a DT system. Fails IC1 and IC2; thus EC1 applies.",gpt-5-petrobras,2.0,2026-03-02T18:11:56.483510,6.0924742221832275
rayyan-471934127,Digital twin-based decision making paradigm of raise boring method,exclude,"Digital twin is central (IC1) but no explainability/XAI or human-in-the-loop mechanisms are described (fails IC2, IC3/IC4). Focuses on planning recommendation and simulation, matching EC2.",gpt-5-petrobras,2.0,2026-03-02T18:12:02.963568,6.478039264678955
rayyan-471934128,Cutting tool condition monitoring using eigenfaces,exclude,"Article focuses on eigenface-based tool wear monitoring, not Digital Twins. No XAI discussion or human-centered mechanisms. Fails IC1–IC4; matches EC1.",gpt-5-petrobras,2.0,2026-03-02T18:12:07.764258,4.797636270523071
rayyan-471934129,Design Principles for Shared Digital Twins in Distributed Systems,exclude,"Digital Twin is central, but no XAI/explainability is discussed and no human-in-the-loop roles or explanation processes are defined.",gpt-5-petrobras,2.0,2026-03-02T18:12:12.769718,5.003439903259277
rayyan-471934130,Computational graph completion,exclude,"Digital twin is not central; the paper presents a general CGC framework with only incidental mention of DT. It does not propose or evaluate XAI/explainability or human-centered mechanisms in a DT context, failing IC1–IC4 (EC1/EC2).",gpt-5-petrobras,2.0,2026-03-02T18:12:18.396674,5.625927686691284
rayyan-471934131,Industry 5.0: improving humanization and sustainability of Industry 4.0,exclude,"Bibliometric secondary study on Industry 4.0/5.0; no Digital Twin-centric system, no XAI or explanation mechanisms, and no DT human-in-the-loop design. Fails IC1–IC4; meets EC1 and EC3.",gpt-5-petrobras,2.0,2026-03-02T18:12:22.911436,4.513735771179199
rayyan-471934132,Advanced data modeling for industrial drying machine energy optimization,exclude,"DT is central, but the work only applies predictive ML (CatBoost) without XAI, interpretability, or human-in-the-loop. Fails IC2/IC3/IC4 and meets EC2.",gpt-5-petrobras,2.0,2026-03-02T18:12:30.062998,7.151562213897705
rayyan-471934133,Data-driven dynamic causality analysis of industrial systems using interpretable machine learning and process mining,exclude,"Article focuses on interpretable ML and process mining for causality; no Digital Twin concept or DT architecture is described. Human role is limited to expert validation, not human-in-the-loop DT. Fails IC1–IC4; EC1 applies.",gpt-5-petrobras,2.0,2026-03-02T18:12:33.915964,3.8509480953216553
rayyan-471934134,A Computational Platform Integrating a Mechanistic Model of Crohn’s Disease for Predicting Temporal Progression of Mucosal Damage and Healing,exclude,"Digital twins are used centrally, but no explainability, transparency, or human-in-the-loop mechanisms are proposed or evaluated; predictive modeling without XAI discussion (fails IC2/IC3; triggers EC2).",gpt-5-petrobras,2.0,2026-03-02T18:12:42.916744,8.999766111373901
rayyan-471934135,Deep learning in multimedia healthcare applications: a review,exclude,"Review of deep learning in healthcare; no Digital Twin focus and no XAI in DT context. It is a secondary study, so excluded (EC1, EC3).",gpt-5-petrobras,2.0,2026-03-02T18:12:45.855839,2.9390957355499268
rayyan-471934136,An approach for tool wear prediction using customized DenseNet and GRU integrated model based on multi-sensor feature fusion,exclude,"Not related to Digital Twins (fails EC1); purely predictive deep learning for tool wear with no XAI, explanation process, or human-centered mechanisms (fails IC1–IC4).",gpt-5-petrobras,2.0,2026-03-02T18:12:51.558120,5.701264142990112
rayyan-471934137,International surveillance study in acute spinal cord injury confirms viability of multinational clinical trials,exclude,Clinical epidemiology study with no Digital Twin concept or XAI; no human-in-the-loop design. Fails IC1-IC4; EC1 applies.,gpt-5-petrobras,2.0,2026-03-02T18:12:54.096150,2.536001682281494
rayyan-471934138,Knowledge-embedded machine learning and its applications in smart manufacturing,exclude,"Digital Twin is not central (only cited as potential application), no XAI methods discussed in a DT context, no human-in-the-loop or roles, and no explanation process within a DT system.",gpt-5-petrobras,2.0,2026-03-02T18:13:06.146127,12.048964023590088
rayyan-471934139,"Mutually trustworthy human-machine knowledge automation and hybrid augmented intelligence: mechanisms and applications of cognition, management, and control for complex systems",exclude,Article centers on human-machine HAI/trust; no Digital Twin architecture or XAI in DT context. Fails IC1–IC2; EC1 applies.,gpt-5-petrobras,2.0,2026-03-02T18:13:11.305260,5.157115936279297
rayyan-471934140,Action-oriented process mining: bridging the gap between insights and actions,exclude,"The paper addresses action-oriented process mining, not Digital Twins. It does not present DT-centric architecture nor discuss XAI or human-in-the-loop in DTs, failing IC1–IC4 and meeting EC1.",gpt-5-petrobras,2.0,2026-03-02T18:13:18.410405,7.104125261306763
rayyan-471934141,Human motion quality and accuracy measuring method for human–robot physical interactions,exclude,"The study focuses on human–robot motion capture and quality assessment, with no mention of Digital Twins or explainable AI. It lacks DT-centric architecture and any XAI/interpretability mechanisms, failing IC1 and IC2.",gpt-5-petrobras,2.0,2026-03-02T18:13:22.122160,3.7117550373077393
rayyan-471934142,"Vision transformer and explainable transfer learning models for auto detection of kidney cyst, stone and tumor from CT-radiography",exclude,Digital Twin is not central; study is medical image classification. XAI used outside a DT context and no human-in-the-loop roles.,gpt-5-petrobras,2.0,2026-03-02T18:13:31.828207,9.704022407531738
rayyan-471934143,From the ground up: developing a practical ethical methodology for integrating AI into industry,exclude,"General AI ethics for industry; no Digital Twin focus, no XAI in DT context, no DT-specific explanation or interaction. Fails IC1-IC4; EC1 applies.",gpt-5-petrobras,2.0,2026-03-02T18:13:35.580496,3.752288579940796
rayyan-471934144,"Geospatial Information Research: State of the Art, Case Studies and Future Perspectives",exclude,Broad GI science overview/position with case studies; Digital Twin is not a central focus and no XAI or human-centered DT mechanisms are proposed or evaluated. Also a secondary/review-type paper (EC3).,gpt-5-petrobras,2.0,2026-03-02T18:13:43.827027,8.244504451751709
rayyan-471934145,"The Metaverse as a virtual form of data-driven smart urbanism: platformization and its underlying processes, institutional dimensions, and disruptive impacts",exclude,"Conceptual study on Metaverse and platformization, not on Digital Twins; no XAI or human-in-the-loop mechanisms in a DT context (fails IC1–IC4; triggers EC1).",gpt-5-petrobras,2.0,2026-03-02T18:13:47.227356,3.3983030319213867
rayyan-471934146,The uncertainty interaction problem in self-adaptive systems,exclude,Fails IC1–IC4: Digital Twin not addressed; no XAI or human-centered mechanisms in DT context. Triggers EC1 (not DT-related) and EC3 (expert voice/secondary).,gpt-5-petrobras,2.0,2026-03-02T18:13:51.456829,4.228379964828491
rayyan-471934147,"Multi-perspective Data Modelling in Cyber Physical Production Networks: Data, Services and Actors",exclude,"Digital Twins are not central; no XAI/explainability. Focus is data modeling/services in CPPS, not DT human-centered explanation.",gpt-5-petrobras,2.0,2026-03-02T18:13:54.639256,3.180408000946045
rayyan-471934148,"A Review of the Legal, Regulatory and Practical Aspects Needed to Unlock Autonomous Beyond Visual Line of Sight Unmanned Aircraft Systems Operations",exclude,Article is a legal/regulatory review of BVLOS UAS; no Digital Twin focus or XAI/human-centered mechanisms. Fails IC1–IC4; meets EC1 and EC3.,gpt-5-petrobras,2.0,2026-03-02T18:13:57.604720,2.96242618560791
rayyan-471934149,Digital twin-driven fault diagnosis for CNC machine tool,exclude,"Digital Twin is central, but no XAI, explainability, or human-centered mechanisms are discussed; CART used only for model selection. Fails IC2–IC4; EC2 applies.",gpt-5-petrobras,2.0,2026-03-02T18:14:02.903710,5.29594874382019
rayyan-471934150,Big data and machine learning: A roadmap towards smart plants,exclude,"Roadmap/review on smart plants; Digital Twin not central, no XAI or human-centered mechanisms. Secondary study (EC3) and fails IC1–IC4.",gpt-5-petrobras,2.0,2026-03-02T18:14:09.128251,6.221493244171143
rayyan-471934151,Managing AI is managing complexity - An interview with Rahul C. Basole,exclude,"Interview piece; no Digital Twin focus, no XAI in DT context, and no human-centered DT architecture discussed.",gpt-5-petrobras,2.0,2026-03-02T18:14:14.671444,5.542176961898804
