bibtex_id,title,decision,justification,model_name,prompt_version,execution_date,processing_time_seconds
rayyan-471934103,Interoperable Digital Building Twins Through Communicating Materials and Semantic BIM,maybe,"IC1: Met—Digital Building Twins are the central focus of the paper and the project contributions are framed explicitly within DBTs. IC2: Met—the abstract explicitly mentions providing ""explainable decision-support"" using Semantic Web technologies, indicating a formal discussion of explainability within the DT context. IC3: Not explicitly met—the abstract does not define human roles (e.g., operator, decision-maker) nor does it explicitly mention human-in-the-loop/on-the-loop or human-centered interaction mechanisms; ""decision-support"" is stated but without explicit human role definition. Therefore, due to the lack of explicit human involvement, the article cannot be confidently included at this strict phase.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:05:17.754405,16.57117533683777
rayyan-471934108,Robot End-Effector Mounted Camera Pose Optimization in Object Detection-Based Tasks,exclude,"IC1 not met: The digital twin is described only as an optional substitute for environment reconstruction in an additional experiment, not as a central component of the proposed system, whose focus is sensor pose optimization and a vision pipeline. IC2 not met: The abstract contains no explicit mention of explainability, interpretability, transparency, or XAI mechanisms, especially within the digital twin context. IC3 not met: No explicit human roles or human-in-the-loop/ human-centered interaction mechanisms are described. Therefore, required criteria are missing and the article is excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:05:31.577474,13.821050643920898
rayyan-471934109,Intelligence  under  the Hood,exclude,"IC1–IC3 are not explicitly supported by the provided abstract/metadata. No abstract is available, and the title ('Intelligence under the Hood') does not explicitly indicate Digital Twins (IC1), any explainability/interpretability/XAI mechanisms within a Digital Twin context (IC2), or defined human roles or human-in/on-the-loop interaction (IC3). Per the Phase 2 critical rule, without explicit evidence in the abstract/metadata, the article cannot be included; there is also insufficient alignment to warrant a 'maybe'.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:05:41.950583,10.37006950378418
rayyan-471934114,A digital twin auxiliary approach based on adaptive sparse attention network for diesel engine fault diagnosis,exclude,"IC1: Satisfied. The abstract presents a 'digital twin auxiliary approach' as the core of the diesel engine fault diagnosis method, indicating Digital Twin is central. IC2: Satisfied. It explicitly addresses interpretability via an adaptive sparse attention mechanism that visualizes fault information to help explain the fault mechanism and claims clearer interpretability. IC3: Not satisfied. The abstract does not explicitly define any human roles (e.g., operator, decision-maker) or describe human-in-the-loop/on-the-loop or human-centered interaction mechanisms. Visualization is mentioned but no explicit human interaction is specified. Given Phase 2’s requirement that all ICs be explicitly met, the article is excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:05:53.754292,11.801680088043213
rayyan-471934117,The materials tetrahedron has a “digital twin”,exclude,"IC1: Satisfied. The abstract positions a dual framework ""adapted from the concept of a ‘digital twin’"" (the materials–information twin tetrahedra, MITT) as central. IC2: Not satisfied. There is no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context; the abstract focuses on sustainability, FAIR data principles, and a communication framework. IC3: Not satisfied. While stakeholders (academia, industry, government) are mentioned, the abstract does not explicitly define human roles or incorporate human-in-the-loop/on-the-loop/human-centered interaction mechanisms as part of the system. As multiple required criteria are not explicitly met, the article should be excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:06:02.384179,8.626840353012085
rayyan-471934118,Human Digital Twin (HDT) Driven Human-Cyber-Physical Systems: Key Technologies and Applications,exclude,"IC1: Likely satisfied by the title (Human Digital Twin driven), indicating DT is central. However, IC2: No explicit mention of explainability, interpretability, transparency, or XAI mechanisms in the title or metadata provided; thus not satisfied. IC3: No explicit definition of human roles or human-in/on-the-loop mechanisms in the provided metadata; thus not satisfied. Additionally, the phrasing 'Key Technologies and Applications' suggests a possible secondary study (EC3), though this cannot be confirmed without an abstract. Given the lack of explicit evidence for IC2 and IC3, the article fails strict inclusion criteria and is excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:06:15.054103,12.666890621185303
rayyan-471934125,Multi-fidelity information fusion with concatenated neural networks,exclude,"IC1 not satisfied: Digital Twin is only mentioned as a future application (“paves the way for … digital twin technologies”) and is not a central concept of the proposed framework. IC2 not satisfied: No explicit explainability/interpretability/transparency or XAI mechanisms are proposed, implemented, evaluated, or discussed within a Digital Twin context. IC3 not satisfied: No explicit human roles or human-in-the-loop/on-the-loop mechanisms are described. Therefore, the article fails the strict inclusion criteria.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:06:22.793492,7.737358570098877
rayyan-471934127,Digital twin-based decision making paradigm of raise boring method,exclude,"IC1 is satisfied: the article explicitly presents a digital twin-driven process planning/decision-making framework and a five-dimension DT architecture, making DT central. However, IC2 is not satisfied: the abstract does not explicitly propose, implement, evaluate, or discuss explainability, interpretability, transparency, or XAI mechanisms within the DT context. IC3 is not satisfied: the abstract does not explicitly define human roles or incorporate human-in-the-loop/on-the-loop/human-centered interaction mechanisms. Given the absence of explicit XAI and human-role elements, EC2 also applies (focus on DT-based planning and visual simulation without any explicit reference to explainability or human-related mechanisms). Therefore, the article should be excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:06:32.823689,10.028173685073853
rayyan-471934129,Design Principles for Shared Digital Twins in Distributed Systems,exclude,"IC1 satisfied: Digital Twins (specifically Shared Digital Twins) are the central focus. IC2 not satisfied: the abstract contains no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context. IC3 not satisfied: the abstract does not explicitly define human roles or human-in-the-loop/on-the-loop mechanisms as part of the system; the interview study is a research method, not a system interaction design. Per the strict Phase 2 criteria requiring explicit evidence in the abstract/metadata, the article fails IC2 and IC3 and should be excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:06:42.810690,9.983947277069092
rayyan-471934130,Computational graph completion,exclude,"IC1 not satisfied: Digital Twin is only mentioned as one example application (“digital twin modeling”) and is not a central focus of the proposed framework, which is computational graph completion. IC2 not satisfied: the abstract does not explicitly propose or discuss explainability, interpretability, or transparency mechanisms within a Digital Twin context. IC3 not satisfied: there is no explicit definition of human roles or human-in-the-loop/on-the-loop mechanisms as part of the system (the mention of solving by drawing a diagram is not tied to defined human roles or to the Digital Twin context). Therefore, the article fails multiple required inclusion criteria and should be excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:06:50.686750,7.867766618728638
rayyan-471934134,A Computational Platform Integrating a Mechanistic Model of Crohn’s Disease for Predicting Temporal Progression of Mucosal Damage and Healing,exclude,"IC1 is satisfied: the abstract explicitly states that each patient is assigned a digital twin used to forecast treatment response, indicating Digital Twin is central to the platform. However, IC2 is not satisfied: there is no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context; the abstract focuses on prediction and performance metrics without discussing XAI. IC3 is not satisfied: while the work is framed as decision support for physicians, the abstract does not explicitly define human roles or incorporate human-in-the-loop/on-the-loop mechanisms as part of the system. Given the strict requirement for explicit evidence in Phase 2, the article fails IC2 and IC3 and is therefore excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:07:06.522140,15.833362817764282
rayyan-471934138,Knowledge-embedded machine learning and its applications in smart manufacturing,exclude,"IC1 not met: Digital Twin is not central to the proposed work; DT is only mentioned as a potential application area for the Knowledge-embedded Machine Learning (KML) framework. IC2 not met: Although interpretability is discussed for ML in general, there is no explicit proposal, implementation, evaluation, or formal discussion of explainability within a Digital Twin context. IC3 not met: The abstract does not define any human roles or human-in-the-loop/ human-centered mechanisms. Therefore, the article fails the strict inclusion criteria.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:07:25.668317,19.143123865127563
rayyan-471934142,"Vision transformer and explainable transfer learning models for auto detection of kidney cyst, stone and tumor from CT-radiography",exclude,"IC1 not satisfied: Digital Twin is not a central concept. The abstract only briefly mentions contributing to the research scope (e.g., modeling a digital-twin of renal functions) without proposing or centering a DT architecture/system. IC2 not satisfied: While explainability is mentioned (e.g., revealing the blackbox, explainable transfer learning), it is not explicitly within a Digital Twin context. IC3 not satisfied: No explicit human roles or human-in-the-loop/interaction mechanisms are described. Therefore, the article fails to meet the strict inclusion criteria.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:07:36.318687,10.647325992584229
rayyan-471934147,"Multi-perspective Data Modelling in Cyber Physical Production Networks: Data, Services and Actors",exclude,"IC1 not met: The abstract does not mention Digital Twins at all, let alone as a central concept. It focuses on Cyber Physical Production Systems, Digital Threads, and data-oriented services in production networks. IC2 not met: There is no explicit discussion of explainability, interpretability, transparency, or XAI mechanisms; the abstract mentions usability of data navigation but not XAI-related concepts. IC3 is met as the paper explicitly defines actors and roles (e.g., main producer, supplier) and access policies. However, since IC1 and IC2 are not explicitly satisfied, the article is excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:07:49.598788,13.279078245162964
rayyan-471934156,Prospective for urban informatics,exclude,"IC1 not met: Digital Twin is only listed as one of many enabling technologies in a broad urban informatics review; no proposed DT architecture/system/framework is described. IC2 not met: There is no explicit proposal, implementation, evaluation, or formal discussion of explainability mechanisms within a Digital Twin context; XAI is mentioned separately as a general enabling technology. IC3 not met: No explicit human roles or human-in/on-the-loop mechanisms are described for any DT system. Additionally, EC3 applies: the article is a review/perspective presenting a collection of research initiatives, i.e., a secondary study.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:07:59.522720,9.921390771865845
rayyan-471934163,Enhancing wisdom manufacturing as industrial metaverse for industry and society 5.0,exclude,"IC1 not met: Digital twins are only listed among several enabling technologies and are not a central concept of the proposed architecture/framework. IC2 not met: The abstract contains no explicit mention of explainability, interpretability, transparency, or XAI mechanisms in the context of digital twins. IC3 not met: While human-centric outcomes and cobots are mentioned, the abstract does not explicitly define human roles or human-in-the-loop/ on-the-loop mechanisms as part of the system, nor are these linked to digital twins. Given these explicit gaps in the abstract/metadata, the article fails the strict inclusion criteria.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:08:07.127624,7.601866006851196
rayyan-471934166,M-LFM: a multi-level fusion modeling method for shape-performance integrated digital twin of complex structure,exclude,"IC1: Satisfied. The abstract clearly presents a new digital twin framework as the central contribution. IC2: Not satisfied. There is no explicit mention of explainability, interpretability, transparency, or XAI mechanisms; 'visualization techniques' are referenced but not framed as explainability or transparency mechanisms. IC3: Not satisfied. The abstract does not explicitly define human roles or include human-in-the-loop/on-the-loop or human-centered interaction mechanisms. Therefore, despite DT being central, the absence of explicit XAI and human-role elements leads to exclusion under the strict Phase 2 criteria.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:08:21.101319,13.970645904541016
rayyan-471934168,State of health and remaining useful life prediction for lithium-ion batteries based on differential thermal voltammetry and a long and short memory neural network,exclude,"IC1 not satisfied: Digital Twin is only mentioned tangentially as a potential application (“provides the basis and guidance for ... the application of ... digital twin”) and is not a central concept of the proposed architecture or system. IC2 not satisfied: The abstract contains no explicit discussion of explainability, interpretability, transparency, or XAI mechanisms. IC3 not satisfied: No explicit human roles or human-in-the-loop/on-the-loop mechanisms are described. Additionally, this work focuses on predictive SOH/RUL modeling with LSTM and feature extraction without any human/XAI aspects, aligning with EC2.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:08:28.276914,7.172503471374512
rayyan-471934177,A digital twin–driven monitoring framework for dual-robot collaborative manipulation,exclude,"IC1 satisfied: Digital Twin is central (digital twin–driven monitoring system and six-dimensional DT architecture). IC2 not satisfied: the abstract does not explicitly mention explainability, interpretability, transparency, or XAI mechanisms—only real-time monitoring and decision support are noted without XAI elements. IC3 not satisfied: no explicit human roles (e.g., operator, decision-maker) or human-in/on-the-loop mechanisms are described. This also aligns with EC2, as the work focuses on DT-based monitoring/decision support without any explicit explainability or human-centered aspects.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:08:38.366716,10.086774826049805
rayyan-471934184,A thermodynamics-informed active learning approach to perception and reasoning about fluids,exclude,"IC1 not satisfied: Digital Twin is not a central concept; it is only mentioned as a potential extension to cognitive digital twins. IC2 not satisfied: the abstract does not explicitly propose or evaluate explainability/interpretability mechanisms within a Digital Twin context; mentions of providing explanations are generic and not tied to DTs. IC3 not satisfied: no explicit human roles or human-in-the-loop/on-the-loop mechanisms are described. Therefore, despite a tangential mention of DTs, the article fails the strict inclusion criteria.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:08:46.358784,7.9890196323394775
rayyan-471934185,A maturity model for the autonomy of manufacturing systems,exclude,"IC1 not satisfied: Digital Twin is not mentioned and is not a central concept; the paper centers on an autonomy maturity model for manufacturing systems. IC2 not satisfied: no explicit discussion of explainability, interpretability, transparency, or XAI mechanisms. IC3 not satisfied: human roles or human-in/on-the-loop mechanisms are not explicitly defined; only contextual mention of worker availability. EC1 applies: the abstract is clearly unrelated to Digital Twins. Therefore, exclude.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:08:54.527171,8.165342330932617
rayyan-471934186,"A Smart Service System for Spatial Intelligence and Onboard Navigation for Individuals with Visual Impairment (VIS<sup>4</sup>ION Thailand): study protocol of a randomized controlled trial of visually impaired students at the Ratchasuda College, Thailand",exclude,"IC1 is satisfied: the abstract explicitly states creation and use of a campus digital twin for navigation and extends digital twinning to a larger area. IC3 is satisfied: human roles are explicit (visually impaired students as end users in an RCT, receiving orientation cues; assessment of acceptability, appropriateness, feasibility, and user experiences). IC2 is not satisfied: the abstract/metadata contains no explicit proposal, implementation, evaluation, or formal discussion of explainability, interpretability, transparency, or XAI mechanisms within the digital twin context. Due to the absence of IC2, the article is excluded in this strict phase.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:09:08.491578,13.962382316589355
rayyan-471934189,Real-time parameter updating for nonlinear digital twins using inverse mapping models and transient-based features,exclude,"IC1: Satisfied. Digital Twins are central (title and abstract focus on real-time parameter updating for DTs). IC2: Not satisfied. The abstract does not explicitly propose or evaluate explainability/interpretability/XAI mechanisms; mentioning 'physically interpretable parameter values' describes parameter nature, not an XAI or transparency mechanism within the DT. IC3: Not satisfied. No explicit human roles or human-in-the-loop/on-the-loop mechanisms are described. EC2 applies: the work focuses on model updating with ANNs and features within DTs without reference to explainability or human-related aspects.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:09:24.201509,15.706886529922485
rayyan-471934193,Faceting the post-disaster built heritage reconstruction process within the digital twin framework for Notre-Dame de Paris,exclude,"IC1 satisfied: Digital Twin is central (the paper presents a digital twin framework with four facets and an application for Notre-Dame’s reconstruction). IC2 not satisfied: The abstract provides no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within the digital twin context. IC3 not satisfied: No explicit human roles or human-in-the-loop/ human-centered interaction mechanisms are described. Given the strict requirement for explicit evidence in Phase 2, the absence of IC2 and IC3 leads to exclusion.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:09:38.476333,14.265904426574707
rayyan-471934195,Developing DELPHI expert consensus rules for a digital twin model of acute stroke care in the neuro critical care unit,include,"IC1: Digital Twin is central—abstract repeatedly focuses on developing rules for a digital twin model for acute stroke care in the neurocritical care unit. IC2: Explicit discuss of interpretability within the DT context—concludes that digital twin AI created via the DELPHI process are 'easily interpretable models' grounded in physiology. IC3: Explicit human-in-the-loop mechanism—uses a DELPHI process with 18 NCC experts through multiple rounds to generate consensus rules that inform the DT model, clearly incorporating human expert roles in system development. No exclusion criteria apply (English, not a secondary study, includes human/interpretability aspects).",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:09:59.028441,20.549107313156128
rayyan-471934200,Visual analytics for digital twins: a conceptual framework and case study,include,"IC1: Satisfied. The abstract explicitly centers on Digital Twins by proposing a conceptual visual analytics framework for digital twins (DTVA) and presenting a DT-based case study. IC2: Satisfied. Within the DT context, the paper explicitly discusses interpretability-related mechanisms by detailing visual analytics components—digital-twin visual representation, analytical reasoning, and human–machine interface—aimed at navigating humans through twin data to support decision-making and knowledge discovery. IC3: Satisfied. The abstract explicitly incorporates human-centered interaction by emphasizing integration of human domain experience and cognitive abilities, highlighting a human–machine interface component (DTI), and stating that visual analytics navigates humans through twin data for decision-making. No exclusion criteria apply.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:10:28.439711,29.40926456451416
rayyan-471934201,Permanently updated 3D-model of actual geometries of research environments,exclude,"IC1 not clearly met: The abstract centers on creating a permanently updated 3D geometry via optical metrology; the Digital Twin is only mentioned as a destination where the model is added and observed, not as a central architecture or system focus. IC2 not met: There is no explicit proposal, implementation, evaluation, or formal discussion of explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context. IC3 not met: The abstract does not explicitly define human roles or human-in/on-the-loop mechanisms; mentions of observation, planning, and support for certification are user activities but lack explicit role definitions or human-centered interaction mechanisms. Therefore, required inclusion criteria are not explicitly satisfied.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:10:44.906036,16.457324504852295
rayyan-471934215,"Agents and Digital Twins for the engineering of Cyber-Physical Systems: opportunities, and challenges",exclude,"IC1 is satisfied: Digital Twins are central to the paper’s discussion. However, IC2 is not satisfied: the abstract does not explicitly propose, implement, evaluate, or formally discuss explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context. IC3 is also not satisfied: there is no explicit definition of human roles or explicit human-in/on-the-loop mechanisms. Per the critical rule for Phase 2, with IC2 and IC3 missing, the article must be excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:10:53.466615,8.55958080291748
rayyan-471934218,Smart Production and Manufacturing System Using Digital Twin Technology and Machine Learning,exclude,"IC1 is satisfied: the article proposes a framework for smart factory Digital Twins, making DT a central concept. However, IC2 is not satisfied: the abstract contains no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within the DT context. IC3 is not satisfied: there is no explicit definition of human roles or human-in-the-loop/on-the-loop mechanisms. Given the lack of explicit XAI and human-centered elements, EC2 applies (focus on simulation/ML within DTs without reference to explainability or human aspects). Therefore, exclude.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:11:03.136795,9.667206764221191
rayyan-471934219,Digital twin enhanced fault diagnosis reasoning for autoclave,exclude,"IC1 is satisfied: the work proposes a DT-enhanced SDG fault diagnosis method, making Digital Twin central. IC2 is not satisfied: the abstract contains no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within the DT context. IC3 is not satisfied: there is no explicit definition of human roles or human-in-the-loop/on-the-loop interaction. This aligns with EC2, as the focus is on improving fault diagnosis performance within a DT without reference to explainability or human-related aspects.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:11:16.599691,13.459866285324097
rayyan-471934224,Integrating Virtual Twin and Deep Neural Networks for Efficient and Energy-Aware Robotic Deburring in Industry 4.0,exclude,"IC1 is satisfied: the framework centrally incorporates a virtual twin for real-time process planning within a robotic deburring work cell. IC3 is satisfied: the abstract explicitly states human-in-the-loop process monitoring. However, IC2 is not satisfied: there is no explicit mention of explainability, interpretability, transparency, or XAI mechanisms (e.g., explaining the deep neural networks or providing transparent decision support) within the Digital Twin context. Per the strict requirement that all criteria be explicitly supported by the abstract/metadata, the article is excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:11:40.908229,24.30640482902527
rayyan-471934231,Generative AI,exclude,"IC1 not met: The metadata (title only) provides no explicit evidence that a Digital Twin is a central concept. IC2 not met: There is no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within a Digital Twin context. IC3 not met: No explicit human roles or human-in-the-loop/on-the-loop mechanisms are described. Additionally, EC4 applies: the record lacks an English abstract (only an English title is provided), preventing verification of required criteria. Under Phase 2’s strict requirement for explicit support, the article must be excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:11:57.296291,16.385016679763794
rayyan-471934235,Toward digital twin of the ocean: from digitalization to cloning,exclude,"IC1 satisfied: Digital Twin is central, with a proposed structured architecture for a generative digital twin of the ocean and core components. IC3 satisfied: the system includes three-dimensional visualization interactions and mentions human–computer interactions. IC2 not satisfied: the abstract provides no explicit proposal, implementation, evaluation, or formal discussion of explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context (the reference to a prior 'transparent ocean' concept is not XAI). As all criteria must be explicitly met, the article is excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:12:12.670815,15.371466875076294
rayyan-471934237,Data-driven Development in the Automotive Industry,exclude,"Fails EC4: no English abstract is provided. Additionally, none of the inclusion criteria (IC1–IC3) can be explicitly verified from the available metadata: the title does not indicate Digital Twins (IC1), explainability/XAI (IC2), or human-in-the-loop/defined human roles (IC3). Under strict Phase 2 rules requiring explicit evidence, the article cannot be included.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-10T19:12:20.604909,7.93104887008667
