bibtex_id,title,decision,justification,model_name,prompt_version,execution_date,processing_time_seconds
rayyan-471934098,Product design lifecycle information model (PDLIM),exclude,"IC1 not met: Digital Twin is only mentioned as having potential; the paper proposes a Product Design Lifecycle Information Model (PDLIM), not a DT-centric architecture. IC2 not met: no explicit proposal, implementation, evaluation, or formal discussion of explainability, interpretability, transparency, or XAI mechanisms in a DT context. IC3 ambiguous: while “human-centred” design and crowdsourcing are mentioned, no explicit human roles or human-in-the-loop mechanisms are defined. Therefore, required criteria are not explicitly satisfied.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:05:40.603741,11.917584896087646
rayyan-471934100,Context-Based Resilience in Cyber-Physical Production System,exclude,"IC1 not met: the abstract does not explicitly mention Digital Twins as a central concept. IC2 not met: there is no explicit proposal, implementation, evaluation, or formal discussion of explainability, interpretability, transparency, or XAI mechanisms; references are limited to data summarisation and operator notifications without XAI/interpretability framing. IC3 is met via explicit human-in-the-loop and operator roles, but failure of IC1 and IC2 requires exclusion.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:05:47.207095,6.599836826324463
rayyan-471934103,Interoperable Digital Building Twins Through Communicating Materials and Semantic BIM,exclude,"IC1 is satisfied: the work centers on Digital Building Twins, explicitly defining and discussing DBT. IC2 is satisfied: the abstract explicitly mentions providing explainable decision-support within the DBT context using Semantic Web technologies. IC3 is not satisfied: the abstract does not explicitly define human roles or mention human-in-the-loop/on-the-loop or human-centered interaction; 'decision-support' is referenced but without explicit human roles. Therefore, the article fails the strict inclusion criteria.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:05:57.490714,10.283619165420532
rayyan-471934104,Pipeline for ontology-based modeling and automated deployment of digital twins for planning and control of manufacturing systems,exclude,"IC1 is satisfied as the paper centers on a pipeline for modeling and deploying Digital Twins. However, IC2 is not met: the abstract does not explicitly propose, implement, evaluate, or formally discuss explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context; the phrase 'transparently explained' refers to the exposition of the pipeline, not XAI. IC3 is not met: while a use-case mentions manual stations, the abstract does not explicitly define human roles or describe human-in-the-loop/on-the-loop or human-centered interaction mechanisms. Therefore, not all inclusion criteria are explicitly satisfied.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:06:08.314995,10.8232581615448
rayyan-471934109,Intelligence  under  the Hood,exclude,"IC1 not satisfied: the metadata and title do not explicitly indicate that a Digital Twin is a central concept. IC2 not satisfied: there is no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within a Digital Twin context. IC3 not satisfied: no explicit human roles or human-in-the-loop/on-the-loop mechanisms are described. With no abstract provided and no supporting metadata, the required criteria cannot be verified.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:06:15.351884,7.035860776901245
rayyan-471934114,A digital twin auxiliary approach based on adaptive sparse attention network for diesel engine fault diagnosis,exclude,"IC1 satisfied: Digital Twin is central (a 'digital twin auxiliary approach' is proposed). IC2 satisfied: the work explicitly addresses interpretability via an attention mechanism and visualization to explain fault mechanisms. IC3 not satisfied: the abstract/metadata do not explicitly mention any human roles or human-in-the-loop/on-the-loop or human-centered interaction mechanisms. Therefore, not all required criteria are explicitly met.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:06:22.624267,7.269306421279907
rayyan-471934117,The materials tetrahedron has a “digital twin”,exclude,"IC1: Partially satisfied—Digital Twin is a central inspiration for the proposed MITT framework, described as a dual framework adapted from the concept of a digital twin. IC2: Not satisfied—the abstract does not explicitly propose, implement, evaluate, or formally discuss explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context. IC3: Not satisfied—the abstract mentions generic stakeholders but does not explicitly define human roles or incorporate human-in-the-loop/on-the-loop or human-centered interaction mechanisms. Therefore, required criteria are not fully met.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:06:29.439408,6.812109470367432
rayyan-471934118,Human Digital Twin (HDT) Driven Human-Cyber-Physical Systems: Key Technologies and Applications,exclude,"While the title indicates that a Human Digital Twin is central (IC1), the provided metadata lacks an abstract and does not explicitly mention explainability, interpretability, transparency, or XAI mechanisms within the DT context (IC2 not evidenced). It also does not explicitly define human roles or human-in/on-the-loop mechanisms (IC3 not evidenced). Therefore, required criteria are not explicitly satisfied.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:06:39.257355,9.81592321395874
rayyan-471934124,Engineering empowered by physics-based and data-driven hybrid models: A methodological overview,exclude,"IC2 not satisfied: the abstract does not explicitly address explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context. IC3 not satisfied: no explicit human roles or human-in-the-loop/on-the-loop mechanisms are described. Additionally, EC3 applies: the article is a methodological overview (secondary study) of Hybrid Twins rather than a primary proposal, implementation, or evaluation.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:06:52.287433,13.027020931243896
rayyan-471934127,Digital twin-based decision making paradigm of raise boring method,exclude,"IC1 is satisfied as the work presents a digital twin-driven process planning framework and architecture as central elements. However, IC2 is not met: the abstract provides no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within the digital twin context. IC3 is not met: there is no explicit definition of human roles or human-in-the-loop/on-the-loop or human-centered interaction mechanisms. Therefore, despite DT centrality, the article lacks explicit evidence for IC2 and IC3.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:07:04.341770,12.05127477645874
rayyan-471934129,Design Principles for Shared Digital Twins in Distributed Systems,exclude,"IC1 is satisfied as Digital Twins (specifically Shared Digital Twins) are the central focus. However, IC2 is not explicitly met: the abstract does not discuss explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context. IC3 is also not explicitly met: the abstract does not define human roles or describe human-in-the-loop/on-the-loop or human-centered interaction mechanisms related to the Digital Twin. Therefore, the article fails required inclusion criteria.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:07:12.456255,8.11142635345459
rayyan-471934130,Computational graph completion,exclude,"IC1 not satisfied: Digital Twin is only mentioned as one of many possible applications (“digital twin modeling”) and is not a central concept of the proposed framework (computational graph completion). IC2 not satisfied: no explicit discussion of explainability, interpretability, transparency, or XAI mechanisms within a Digital Twin context. IC3 not satisfied: the abstract provides no explicit human roles or human-in/on-the-loop mechanisms. Therefore, the article fails multiple required criteria.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:07:24.880496,12.422224521636963
rayyan-471934132,Advanced data modeling for industrial drying machine energy optimization,exclude,"IC1 satisfied: The abstract explicitly states a 'digital twin approach' and that it was 'deployed in a real setting digital twin' to control the drying process. IC2 not satisfied: There is no explicit mention of explainability, interpretability, transparency, or XAI mechanisms; the focus is on benchmarking ML algorithms (e.g., CatBoost) and performance (R2=0.788). IC3 not satisfied: The article does not explicitly define human roles or include human-in-the-loop/on-the-loop mechanisms; it only mentions prior manual operator control as context and aims to automate the process. Therefore, per EC2, the work focuses on predictive/control modeling within a Digital Twin without reference to explainability or human-related interaction aspects.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:07:38.407206,13.524685144424438
rayyan-471934134,A Computational Platform Integrating a Mechanistic Model of Crohn’s Disease for Predicting Temporal Progression of Mucosal Damage and Healing,exclude,"IC1 is satisfied: the abstract explicitly states that a virtual patient matching algorithm assigned a digital twin to each patient and that the digital twin was used to forecast treatment response, making Digital Twin central to the platform. IC2 is not satisfied: there is no explicit mention of explainability, interpretability, transparency, or XAI mechanisms in the Digital Twin context (the use of a decision tree is not explicitly framed as an explainability mechanism). IC3 is not satisfied: the abstract does not explicitly define human roles or describe human-in-the-loop/on-the-loop or human-centered interaction mechanisms. Consequently, EC2 applies, as the work focuses on predictive modeling within a Digital Twin framework without explicit explainability or human-related aspects.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:07:50.969849,12.559603214263916
rayyan-471934138,Knowledge-embedded machine learning and its applications in smart manufacturing,exclude,"IC1 not satisfied: Digital Twin is mentioned as a potential application context, but the central contribution is a Knowledge-embedded Machine Learning (KML) framework for smart manufacturing, not a DT architecture/system. IC2 not satisfied: Although the paper addresses interpretability of ML models, it does not explicitly propose, implement, evaluate, or discuss explainability mechanisms within a Digital Twin context; DT is only referenced as an application area. IC3 not satisfied: The abstract/metadata provide no explicit human roles or human-in-the-loop/on-the-loop mechanisms. Therefore, required criteria are not explicitly met.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:08:04.766323,13.79419231414795
rayyan-471934142,"Vision transformer and explainable transfer learning models for auto detection of kidney cyst, stone and tumor from CT-radiography",exclude,"IC1 not met: Digital Twin is not a central concept; the abstract only mentions digital-twin modeling as an example of research scope, not as a core architecture or system. IC2 not met in-context: while explainability is addressed (""explainable transfer learning"", ""revealed the blackbox""), it is not discussed within a Digital Twin context. IC3 not met: no explicit human roles or human-in-the-loop/ human-centered mechanisms are described in the abstract.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:08:14.142906,9.374565362930298
rayyan-471934150,Big data and machine learning: A roadmap towards smart plants,exclude,"IC1 not satisfied: the abstract and metadata do not explicitly mention Digital Twins as a central concept. IC2 not satisfied: no explicit discussion of explainability, interpretability, transparency, or XAI mechanisms. IC3 not satisfied: no explicit human roles or human-in-the-loop/on-the-loop mechanisms described. Additionally, EC3 applies as the article is a state-of-the-art review and strategic roadmap (secondary study).",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:08:21.249046,7.103097677230835
rayyan-471934163,Enhancing wisdom manufacturing as industrial metaverse for industry and society 5.0,exclude,"IC1 not satisfied: Digital Twin is only listed among many enabling technologies and is not presented as a central element of the proposed architecture/framework in the abstract. IC2 not satisfied: the abstract contains no explicit discussion of explainability, interpretability, transparency, or XAI mechanisms within a Digital Twin context. IC3 not satisfied: while the abstract mentions “human-centric solutions,” it does not explicitly define human roles or describe human-in-the-loop/on-the-loop or human-centered interaction mechanisms. Therefore, required criteria are not explicitly met.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:08:31.596475,10.347429275512695
rayyan-471934166,M-LFM: a multi-level fusion modeling method for shape-performance integrated digital twin of complex structure,exclude,"IC1 satisfied: The article explicitly proposes a digital twin framework integrating simulation data, measured data, multi-level fusion modeling, visualization, and fatigue analysis. IC2 not satisfied: The abstract does not explicitly discuss explainability, interpretability, transparency, or XAI mechanisms; mention of visualization techniques is not tied to explainability. IC3 not satisfied: No explicit human roles or human-in-the-loop/on-the-loop/human-centered interaction are described. Therefore, required criteria are not all met.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:08:40.736290,9.138811349868774
rayyan-471934167,Intelligent Technologies for Digital Transformation of Industrial Production,exclude,"IC1 not satisfied: Neither the title nor abstract explicitly mentions Digital Twins as a central concept. IC2 not satisfied: No explicit proposal, implementation, evaluation, or formal discussion of explainability, interpretability, transparency, or XAI mechanisms is presented. IC3 not satisfied: No explicit definition of human roles or human-in-the-loop/centered interaction mechanisms. Therefore, the article fails required inclusion criteria and is excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:08:48.824884,8.086566686630249
rayyan-471934177,A digital twin–driven monitoring framework for dual-robot collaborative manipulation,exclude,"IC1 is satisfied: the work centers on a digital twin–driven monitoring system with a six-dimensional architecture. IC2 is not satisfied: the abstract does not explicitly propose, implement, evaluate, or discuss explainability, interpretability, transparency, or XAI mechanisms within the digital twin context; it focuses on monitoring and decision support without mention of XAI/interpretability. IC3 is not satisfied: there is no explicit mention of human roles (e.g., operator, decision-maker) or human-in/ on-the-loop mechanisms. Therefore, required criteria are not fully met.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:08:59.508169,10.680238008499146
rayyan-471934184,A thermodynamics-informed active learning approach to perception and reasoning about fluids,exclude,"IC1 not satisfied: Digital Twins are only mentioned as a possible extension (“development of cognitive digital twins”) and are not a central concept of the proposed method. IC2 not satisfied: the abstract does not explicitly propose or evaluate explainability/interpretability/transparency mechanisms within a Digital Twin context. IC3 not satisfied: no explicit human roles or human-in/on-the-loop mechanisms are described. Therefore, required criteria are not met.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:09:08.844966,9.335781335830688
rayyan-471934185,A maturity model for the autonomy of manufacturing systems,exclude,"IC1 not met: The abstract does not mention Digital Twins, and DT is not a central concept. IC2 not met: There is no explicit discussion of explainability, interpretability, transparency, or XAI mechanisms. IC3 not met: No explicit human roles or human-in-the-loop/on-the-loop mechanisms are described. Additionally, EC1 applies as the article is unrelated to Digital Twins.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:09:14.513539,5.665507555007935
rayyan-471934186,"A Smart Service System for Spatial Intelligence and Onboard Navigation for Individuals with Visual Impairment (VIS<sup>4</sup>ION Thailand): study protocol of a randomized controlled trial of visually impaired students at the Ratchasuda College, Thailand",exclude,"IC1 is satisfied: the study explicitly leverages a digital twin of the campus and extends digital twinning techniques, indicating DT is central to the system. IC3 is satisfied: the article clearly involves human users (visually impaired students) as end users receiving orientation cueing, with assessments of acceptability and feasibility, indicating explicit human-centered interaction. IC2 is not satisfied: the abstract contains no explicit proposal, implementation, evaluation, or formal discussion of explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context. Therefore, the article fails the required criteria.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:09:26.619349,12.10481071472168
rayyan-471934189,Real-time parameter updating for nonlinear digital twins using inverse mapping models and transient-based features,exclude,"IC1 is satisfied as Digital Twins are explicitly central (title and abstract frame the contribution within digital twins and real-time parameter updating). However, IC2 is not met: the abstract does not explicitly propose, implement, evaluate, or discuss explainability, interpretability, transparency, or XAI mechanisms; mentioning 'physically interpretable parameter values' does not constitute an XAI mechanism. IC3 is not met: there is no explicit definition of human roles or mention of human-in-the-loop/on-the-loop or human-centered interaction. Therefore, the article fails required criteria.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:09:39.187739,12.567373991012573
rayyan-471934193,Faceting the post-disaster built heritage reconstruction process within the digital twin framework for Notre-Dame de Paris,exclude,"IC1 satisfied: The abstract repeatedly positions a digital twin as central (e.g., ""using the digital twin framework,"" ""digital twin experiment,"" and ""The digital twin can realize...""). IC2 not satisfied: The abstract does not explicitly propose, implement, evaluate, or formally discuss explainability, interpretability, transparency, or XAI mechanisms; it focuses on modeling, reverse engineering, spatio-temporal tracking, and operational research without mention of XAI or transparency. IC3 not satisfied: No explicit human roles or human-in-the-loop/ human-on-the-loop mechanisms are described in the abstract. Therefore, per strict criteria, the article is excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:09:46.922970,7.733213424682617
rayyan-471934195,Developing DELPHI expert consensus rules for a digital twin model of acute stroke care in the neuro critical care unit,include,"IC1: Met. The article centers on developing rules for a Digital Twin model for acute stroke care in the neuro ICU (title and abstract explicitly focus on a digital twin model). IC2: Met. It explicitly discusses interpretability within the DT context, stating that DT AI created via the DELPHI process are 'easily interpretable' and are based on underlying physiology, contrasting with associative AI. IC3: Met. It incorporates explicit human-in-the-loop mechanisms: a panel of 18 neurocritical care experts participated in three DELPHI rounds to establish the DT model’s rules.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:10:06.186094,19.261104345321655
rayyan-471934197,Interpretable Fuzzy Granular Reasoning Framework for Industrial Dynamic Complex Event Recognition,exclude,"IC1 not met: the abstract and metadata do not mention Digital Twins, so DT is not a central concept. IC3 not met: no explicit human roles or human-in-the-loop/on-the-loop mechanisms are defined; the phrase 'according to human thinking' is conceptual and does not specify human interaction. While IC2 (interpretability) is addressed, all criteria must be satisfied. Additionally, the article appears unrelated to Digital Twins (EC1).",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:10:14.012869,7.826774835586548
rayyan-471934200,Visual analytics for digital twins: a conceptual framework and case study,exclude,"IC1 satisfied: The article proposes a conceptual visual analytics framework for digital twins (DTVA), making Digital Twin central. IC3 satisfied: It explicitly addresses human roles and interactions via human–machine interface (DTI) and integrating human domain experience and cognitive abilities. IC2 not satisfied: The abstract does not explicitly propose, implement, evaluate, or formally discuss explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context; no such terms or mechanisms are stated. Therefore, not all inclusion criteria are met.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:10:28.392381,14.379512310028076
rayyan-471934201,Permanently updated 3D-model of actual geometries of research environments,exclude,"IC1 not satisfied: Digital Twin is only mentioned as a destination where the updated 3D model is added, not as a central concept of an architecture/system. IC2 not satisfied: The abstract contains no explicit discussion of explainability, interpretability, transparency, or XAI mechanisms. IC3 not satisfied: No explicit human roles or human-in-the-loop/on-the-loop mechanisms are described. Therefore, the article fails required inclusion criteria.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:10:36.492529,8.098119735717773
rayyan-471934215,"Agents and Digital Twins for the engineering of Cyber-Physical Systems: opportunities, and challenges",exclude,"IC1 is satisfied as Digital Twins are the central focus, discussed in relation to agents and multiagent systems. However, IC2 is not met: the abstract and metadata contain no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context. IC3 is also not met: there is no explicit definition of human roles or human-in-the-loop/on-the-loop or human-centered interaction mechanisms. Therefore, required criteria are not fully satisfied.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:10:44.982093,8.489564418792725
rayyan-471934218,Smart Production and Manufacturing System Using Digital Twin Technology and Machine Learning,exclude,"IC1 satisfied: Digital Twin is central to the proposed framework for smart factory DTs. IC2 not satisfied: the abstract does not explicitly discuss explainability, interpretability, transparency, or XAI mechanisms within the DT context. IC3 not satisfied: no explicit human roles or human-in-the-loop/on-the-loop mechanisms are described. Therefore, per EC2, the article focuses on automating simulation/model creation within DTs without reference to explainability or human-related aspects.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:10:52.773069,7.788940668106079
rayyan-471934219,Digital twin enhanced fault diagnosis reasoning for autoclave,exclude,"IC1 satisfied: Digital Twin is central (DT-enhanced SDG for autoclave fault diagnosis). IC2 not satisfied: the abstract does not explicitly propose or evaluate explainability, interpretability, transparency, or XAI mechanisms; it focuses on improving fault diagnosis speed and resolution. IC3 not satisfied: no explicit human roles or human-in-the-loop/on-the-loop mechanisms are mentioned. Therefore, required criteria are not all met.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:11:01.286477,8.513408184051514
rayyan-471934224,Integrating Virtual Twin and Deep Neural Networks for Efficient and Energy-Aware Robotic Deburring in Industry 4.0,exclude,"IC1 is met: the framework centrally integrates a virtual twin within the robotic deburring work cell. IC3 is met: the abstract explicitly mentions human-in-the-loop process monitoring. However, IC2 is not met: there is no explicit proposal, implementation, evaluation, or formal discussion of explainability, interpretability, transparency, or XAI mechanisms within the (virtual) twin context; the abstract only references deep neural networks for burr identification without any mention of explainability or transparency.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:11:13.690403,12.401654481887817
rayyan-471934235,Toward digital twin of the ocean: from digitalization to cloning,exclude,"IC1 satisfied: Digital Twin is central (digital twin of the ocean is the core topic, with a proposed architecture). IC3 likely satisfied: the abstract explicitly mentions human–computer interactions and cooperative observation as focal objectives. However, IC2 is not satisfied: the abstract does not explicitly propose, implement, evaluate, or formally discuss explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context. Therefore, per strict Phase 2 criteria, the article is excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:11:27.629811,13.937389135360718
rayyan-471934237,Data-driven Development in the Automotive Industry,exclude,"IC1-IC3 are not explicitly supported by the provided metadata. No abstract is available, and the title/metadata do not mention Digital Twins, explainability/interpretability/transparency, or any human roles or human-in/on-the-loop mechanisms. Without explicit evidence in the abstract or metadata, the article fails IC1, IC2, and IC3.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:11:33.716094,6.086283445358276
rayyan-471934243,Revitalizing Human-Robot Interaction: Phygital Twin Driven Robot Avatar for China–Sweden Teleoperation,exclude,"Abstract is not provided, and the title does not explicitly mention explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context (IC2 not satisfied). While the title indicates a 'Phygital Twin'-driven teleoperation system suggesting human involvement, Digital Twin is not explicitly stated (only 'Phygital Twin'), and under strict criteria this cannot be assumed equivalent (IC1 not unequivocally met). Therefore, required criteria are not all explicitly supported by the available metadata.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:11:49.407580,15.690467357635498
rayyan-471934244,A human-cyber-physical system for Operator 5.0 smart risk assessment,exclude,"IC1 not satisfied: the abstract/metadata do not explicitly mention a Digital Twin or position it as a central concept. IC2 not satisfied: there is no explicit discussion of explainability, interpretability, transparency, or XAI mechanisms; the focus is on sensing, analytics, and alerts for operator risk assessment. IC3 is satisfied by explicit reference to operators and decision-making, but all criteria must be met. Therefore, the article is excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:11:59.194722,9.786125898361206
rayyan-471934245,Construction of Human Digital Twin Model Based on Multimodal Data and Its Application in Locomotion Mode Identification,exclude,"IC1 is satisfied: the paper proposes a Human Digital Twin (HDT) framework and evaluates it in locomotion mode identification, making DT central. However, IC2 is not met: the abstract provides no explicit discussion of explainability, interpretability, transparency, or XAI mechanisms within the DT context; it focuses on a BiLSTM-CNN model and performance comparisons. IC3 is not met: while human-robot interaction is mentioned as context, the abstract does not explicitly define human roles or incorporate human-in-the-loop/on-the-loop or human-centered interaction mechanisms. Therefore, per EC2, the work centers on predictive modeling within a DT without explicit explainability or human-role aspects.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T19:12:08.887082,9.689322471618652
