bibtex_id,title,decision,justification,model_name,prompt_version,execution_date,processing_time_seconds
rayyan-471934077,Molecular function recognition by supervised projection pursuit machine learning,maybe,"Digital Twins are referenced as ""digital twin molecular dynamics simulations"" paired with experiments (IC1). The approach aims to identify mechanisms and generate working hypotheses with feature extraction, suggesting interpretability-related aspects, but explicit explainability/XAI or human interaction in the DT context is not fully clear from the abstract (partial IC2).",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:57:06.481687,11.495901346206665
rayyan-471934078,“Chatty Devices” and edge-based activity classification,exclude,"Digital Twins are not discussed; the study focuses on edge-based activity classification and federated learning in a 'chatty factory' context. There is no mention of explainability or human-centered aspects tied to Digital Twins, failing IC1 and IC2, and meeting EC1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:57:14.238344,7.755625009536743
rayyan-471934079,Engineering ethical behaviors in autonomous industrial cyber-physical human systems,exclude,"The article focuses on ethical behaviors in autonomous industrial cyber-physical human systems and does not mention or relate to Digital Twins, failing IC1 and meeting EC1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:57:18.360331,4.119983434677124
rayyan-471934080,Tool wear monitoring in roughing and finishing processes based on machine internal data,exclude,"Fails IC1: the abstract does not discuss Digital Twins as a relevant or central concept. It focuses on tool wear monitoring and prediction in IoP using machine internal data, with no mention of explainability or human interaction aspects, meeting EC1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:57:23.582822,5.219457626342773
rayyan-471934081,Artificial intelligence in product lifecycle management,exclude,"The article is a review of AI in product lifecycle management (a secondary study), which falls under EC3. Additionally, the abstract does not indicate Digital Twins as a central concept nor mention explainability or human-centered aspects.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:57:31.482045,7.896175384521484
rayyan-471934082,Execution of Knowledge-Intensive Processes by Utilizing Ontology-Based Reasoning,exclude,"The article focuses on ontology-driven business process modeling and reasoning for knowledge-intensive processes and does not mention or situate the work within Digital Twins. Thus, it fails IC1 and is clearly unrelated to Digital Twins (EC1), despite some human-AI interaction aspects.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:57:39.370725,7.886660814285278
rayyan-471934083,Toward automated regulatory compliance,exclude,"The abstract focuses on an AI-aided, model-driven approach to regulatory compliance without mentioning Digital Twins. As IC1 (Digital Twins as a relevant/central concept) is not satisfied, the article is clearly unrelated to Digital Twins (EC1).",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:57:43.932074,4.55829381942749
rayyan-471934084,A panoramic view and swot analysis of artificial intelligence for achieving the sustainable development goals by 2030: progress and prospects,exclude,"The article is a general review of AI for Sustainable Development Goals with SWOT analysis, not about Digital Twins (violates EC1), and it is a secondary study (violates EC3). No Digital Twin or related explainability/human-interaction aspects are indicated.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:57:50.151709,6.216589450836182
rayyan-471934085,A control architecture for continuous production processes based on industry 4.0: water supply systems application,exclude,"The abstract describes a holonic control architecture for continuous production processes (water supply systems) without mentioning Digital Twins or related twin concepts. It also lacks any reference to explainability, transparency, or human interaction aspects. Therefore, it fails IC1 and meets EC1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:57:54.572310,4.417567491531372
rayyan-471934086,A structured literature review on the interplay between emerging technologies and COVID-19 – insights and directions to operations fields,exclude,"EC3: The article is a structured literature review (secondary study). Additionally, the abstract does not indicate Digital Twins as a central concept.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:57:58.864019,4.289687871932983
rayyan-471934087,Cyber-Physical Loops as Drivers of Value Creation in NDE 4.0,maybe,"Digital Twin is mentioned as part of NDE 4.0 cyber-physical loops, indicating relevance (IC1). The abstract discusses stakeholders, value streams, and use cases, suggesting human-centered interaction aspects in this ecosystem, though not explicitly tied to explainability/XAI (IC2). Given the broad Phase 1 criteria and partial clarity, mark as maybe.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:58:09.068173,10.201160192489624
rayyan-471934088,An artificial intelligence framework integrating longitudinal electronic health records with real-world data enables continuous pan-cancer prognostication,exclude,"The study presents an AI/EHR infrastructure for cancer prognostication without discussing Digital Twins, and it does not address explainability or human interaction in a Digital Twin context. Fails IC1 and meets EC1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:58:17.055187,7.985000371932983
rayyan-471934089,"Bio-inspired computation for big data fusion, storage, processing, learning and visualization: state of the art and future directions",exclude,"EC1: The abstract does not mention or relate to Digital Twins. EC3: The article is a survey/overview (secondary study), which is excluded.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:58:21.992594,4.93436074256897
rayyan-471934090,Surrogate model–based inverse parameter estimation in deep drawing using automatic knowledge acquisition,exclude,"The study focuses on surrogate model–based parameter estimation for deep drawing and does not mention or discuss Digital Twins, nor explainability or human interaction aspects. It fails IC1 and is unrelated to Digital Twins (EC1).",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:58:27.611798,5.6172003746032715
rayyan-471934091,Distributed Event-Triggered Formation Control of USVs with Prescribed Performance,exclude,The article focuses on event-triggered formation control for USVs and does not mention Digital Twins or related human-centered/explainability aspects. It clearly violates EC1 (unrelated to Digital Twins).,gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:58:33.486057,5.871257543563843
rayyan-471934092,Event-Triggered Adaptive Neural Control for Multiagent Systems with Deferred State Constraints,exclude,"The study addresses control of multiagent systems with event-triggered adaptive neural control and does not mention Digital Twins or related human/explainability aspects, violating IC1 and meeting EC1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:58:39.030339,5.542283535003662
rayyan-471934093,Assessing product quality from the production process logs,exclude,EC1: The abstract does not mention or relate to Digital Twins. It focuses on process mining and a quality/penalty index from production logs. There is also no explicit inclusion of explainability or human-interaction aspects in a Digital Twin context (IC2).,gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:58:45.298070,6.264682292938232
rayyan-471934094,Knowledge-driven framework for industrial robotic systems,exclude,"Digital Twins are not mentioned or indicated as a central concept (violates EC1). The focus is on a knowledge-driven framework for robot programming using ontologies, with no clear reference to explainability, transparency, XAI, or human interaction in the context of Digital Twins.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:58:48.967280,3.6672139167785645
rayyan-471934095,Data Analytics in Industry 4.0: A Survey,exclude,"EC3: The article is a survey/systematic literature review (secondary study). Additionally, the abstract does not clearly indicate Digital Twin relevance or explainability/human-interaction aspects.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:58:54.395065,5.424731731414795
rayyan-471934096,Corporate digital responsibility (CDR) in construction engineering—ethical guidelines for the application of digital transformation and artificial intelligence (AI) in user practice,maybe,"Digital twins are mentioned as part of construction digitization, and the article emphasizes ethics, trustworthy AI, and human-friendly use (human-centered aspects). However, it is unclear whether digital twins are a central focus or whether explainability/human aspects are directly tied to digital twins. Plausible relevance but not explicit.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:59:02.367826,7.969688892364502
rayyan-471934097,Process-oriented unstable state monitoring and strategy recommendation for burr suppression of weak rigid drilling system driven by digital twin,maybe,"Digital Twin is central to the proposed monitoring and strategy recommendation system. While explicit explainability is not stated, the monitoring and feedback/recommendation functions plausibly imply human-centered or interaction aspects. To avoid premature exclusion in Phase 1, mark as maybe.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:59:12.371336,10.000478267669678
rayyan-471934098,Product design lifecycle information model (PDLIM),maybe,"The article proposes a product design lifecycle information model and explicitly notes Digital Twin technology as having strong potential for lifecycle information management. It also emphasizes human-centered, crowdsourcing, and interaction aspects. However, it is unclear whether Digital Twins are a central part of the proposed model rather than a contextual mention. Given Phase 1’s broad criteria and the presence of human-centered aspects, relevance to Digital Twins is plausible but not explicit.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:59:22.270170,9.896815776824951
rayyan-471934099,aCHAT-WF: Generating conversational agents for teaching business process models,exclude,EC1: The article is about conversational agents for teaching business process models and does not mention or relate to Digital Twins. Therefore it does not meet IC1.,gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:59:26.978066,4.705898761749268
rayyan-471934100,Context-Based Resilience in Cyber-Physical Production System,maybe,"Digital Twins are not explicitly mentioned, but the work addresses cyber-physical production systems in digital factories with human-in-the-loop and operator interfaces, indicating human-centered interaction aspects. Given the plausible relevance of Digital Twins in CPPS resilience contexts, but lack of explicit DT reference, it partially meets Phase 1 criteria—thus 'maybe'.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:59:34.808075,7.82655143737793
rayyan-471934101,Learning semantic-specific visual representation for laser welding penetration status recognition,exclude,The article focuses on a vision-based recognition model for laser welding penetration using label semantic attention and does not mention or relate to Digital Twins (violates EC1).,gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:59:38.867697,4.057086944580078
rayyan-471934102,Interpretable machine learning for genomics,exclude,"The article focuses on interpretable machine learning in genomics and does not discuss Digital Twins, failing IC1 and meeting EC1; it also appears to be a secondary study (review), aligning with EC3.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:59:43.709181,4.839487075805664
rayyan-471934103,Interoperable Digital Building Twins Through Communicating Materials and Semantic BIM,include,"Central focus on Digital Building Twins and explicitly mentions explainable decision-support via Semantic Web technologies, satisfying IC1 and IC2; peer-reviewed, English.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:59:46.886386,3.1741654872894287
rayyan-471934104,Pipeline for ontology-based modeling and automated deployment of digital twins for planning and control of manufacturing systems,maybe,"Digital Twins are central (pipeline for ontology-based modeling and deployment). While the abstract does not explicitly address explainability, it involves planning and control with manual stations (implying human-involved resources), suggesting potential human interaction aspects. Due to partial/unclear evidence on human-centered or explainability aspects, mark as maybe for Phase 1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T15:59:58.118680,11.226117849349976
rayyan-471934105,The Enigma of BIM,exclude,"The article focuses on BIM and AECO computerization without mentioning Digital Twins or related explainability/human interaction aspects, failing IC1 and meeting EC1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:00:09.995677,11.873962640762329
rayyan-471934106,Regulating artificial-intelligence applications to achieve the sustainable development goals,exclude,"The article discusses AI regulation for achieving SDGs and does not mention or focus on Digital Twins, failing IC1 and meeting EC1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:00:16.270440,6.271728992462158
rayyan-471934107,"Integration of Artificial Intelligence, Blockchain, and Wearable Technology for Chronic Disease Management: A New Paradigm in Smart Healthcare",exclude,"The article focuses on AI, blockchain, and wearable technology for chronic disease management without discussing Digital Twins. It fails IC1 and is clearly unrelated to Digital Twins (EC1), despite human-centered aspects.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:00:22.777952,6.505506277084351
rayyan-471934108,Robot End-Effector Mounted Camera Pose Optimization in Object Detection-Based Tasks,exclude,"Digital Twin is only mentioned as an optional environment representation; the study centers on camera pose optimization without any explainability, transparency, or human interaction aspects, failing IC2.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:00:33.791852,11.012882947921753
rayyan-471934109,Intelligence  under  the Hood,maybe,"No abstract is available and the title does not explicitly mention Digital Twins, but in the automotive electronics domain, AI 'under the hood' could plausibly involve Digital Twin concepts and related human/interpretability aspects. Given the uncertainty and Phase 1’s sensitivity emphasis, it cannot be clearly excluded.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:00:43.251364,9.456446886062622
rayyan-471934110,State-of-the-art survey on digital twin implementations,exclude,"The article is a state-of-the-art survey (secondary study) on Digital Twin implementations, including AR for interaction; per EC3, surveys are excluded despite DT relevance and human-interaction aspects.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:00:48.081674,4.8272385597229
rayyan-471934111,A digital twin–driven method for online quality control in process industry,exclude,"Digital twin is central (IC1), but the abstract focuses on prediction/optimization and process simulation without mentioning explainability, interpretability, transparency, or human interaction aspects (IC2 not met). Therefore it falls under EC2.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:00:57.601481,9.516769886016846
rayyan-471934112,3D temperature field prediction in direct energy deposition of metals using physics informed neural network,exclude,"The article focuses on predicting temperature fields in DED using physics-informed neural networks and, while it mentions interpretability, it does not mention or relate to Digital Twins. Fails IC1 and meets EC1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:01:03.048470,5.44394063949585
rayyan-471934113,Modelling and condition-based control of a flexible and hybrid disassembly system with manual and autonomous workstations using reinforcement learning,exclude,"The abstract focuses on reinforcement learning-based control for hybrid disassembly systems and does not mention Digital Twins. Since IC1 (Digital Twin relevance) is not met, it is excluded under EC1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:01:07.648791,4.597282886505127
rayyan-471934114,A digital twin auxiliary approach based on adaptive sparse attention network for diesel engine fault diagnosis,include,"Digital Twin is a central concept (a DT-auxiliary approach for diesel engine fault diagnosis), and the study explicitly addresses interpretability/explainability via an adaptive sparse attention mechanism and visualization to explain fault mechanisms, satisfying IC1 and IC2.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:01:11.938143,4.286311149597168
rayyan-471934115,"Deep learning models for predictive maintenance: a survey, comparison, challenges and prospects",exclude,"Survey/review on deep learning for predictive maintenance; no indication of Digital Twins and classified as a secondary study, violating EC3 and EC1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:01:17.368166,5.426974296569824
rayyan-471934116,A survey on outlier explanations,exclude,Fails IC1: the study is a general survey on outlier explanations and does not discuss Digital Twins. It also meets EC3 as a secondary study (survey).,gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:01:20.168951,2.7987678050994873
rayyan-471934117,The materials tetrahedron has a “digital twin”,include,"IC1 met: proposes a dual framework explicitly adapted from the concept of a digital twin (central to the article). IC2 met via human-centered aspects: emphasizes stakeholder collaboration and a communication tool, and references FAIR principles related to accessibility/transparency in the digital-twin-inspired framework.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:01:30.530150,10.36016583442688
rayyan-471934118,Human Digital Twin (HDT) Driven Human-Cyber-Physical Systems: Key Technologies and Applications,maybe,"Digital Twin is central (Human Digital Twin in Human-Cyber-Physical Systems), suggesting human-centered/interaction aspects are likely. However, the abstract is missing and the paper may be a review. Given partial information, retain as maybe for Phase 1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:01:39.668486,9.136309385299683
rayyan-471934119,AI-driven streamlined modeling: experiences and lessons learned from multiple domains,exclude,"The abstract does not mention Digital Twins, focusing instead on AI in model-driven engineering across case studies. Fails IC1 and thus meets EC1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:01:45.012624,5.341089248657227
rayyan-471934120,A pavement distresses identification method optimized for YOLOv5s,exclude,"The article focuses on improving YOLOv5 for pavement distress detection and deployment on embedded/mobile platforms, with no mention of Digital Twins or explainability/human interaction aspects. This clearly violates EC1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:01:48.641289,3.6266465187072754
rayyan-471934121,Machine learning techniques applied to mechanical fault diagnosis and fault prognosis in the context of real industrial manufacturing use-cases: a systematic literature review,exclude,The article is a systematic literature review on machine learning for fault diagnosis/prognosis in manufacturing and does not discuss Digital Twins; it is also a secondary study. This violates EC1 (unrelated to Digital Twins) and EC3 (secondary studies).,gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:01:52.751581,4.109268426895142
rayyan-471934122,Deploying digitalisation and artificial intelligence in sustainable development research,exclude,"Fails IC1: the title/abstract do not indicate Digital Twins as a relevant concept. Additionally, it is a literature review and world survey, which falls under EC3 (secondary studies/surveys).",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:02:01.160693,8.40608286857605
rayyan-471934123,Empowering Digital Innovation by Diverse Leadership in ICT – A Roadmap to a Better Value System in Computer Algorithms,exclude,"The article focuses on leadership, ethics, and AI transparency in ICT without discussing Digital Twins, failing IC1 and meeting EC1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:02:05.375846,4.212114095687866
rayyan-471934124,Engineering empowered by physics-based and data-driven hybrid models: A methodological overview,maybe,"Hybrid Twins (a Digital Twin concept) are central (IC1). The abstract does not explicitly address explainability/XAI, but mentions online diagnosis and preventive maintenance alerts, suggesting potential human interaction aspects (IC2). Given Phase 1’s broad criteria, relevance is plausible but not fully explicit.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:02:12.300799,6.923933982849121
rayyan-471934125,Multi-fidelity information fusion with concatenated neural networks,exclude,"Digital Twins are only mentioned tangentially as a potential future application, not as a central or relevant concept of the proposed framework (fails IC1). The abstract does not mention explainability, interpretability, transparency, XAI, or human interaction aspects (fails IC2).",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:02:35.590200,23.287372589111328
rayyan-471934126,"Integrative urban AI to expand coverage, access, and equity of urban data",exclude,"The article discusses AI for urban data and interpretability/fairness but does not mention or address Digital Twins, failing IC1 and meeting EC1 (unrelated to Digital Twins).",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:02:41.716293,6.123031377792358
rayyan-471934127,Digital twin-based decision making paradigm of raise boring method,maybe,"Digital Twin is central (digital twin-driven process planning and five-dimension architecture). The abstract mentions decision-making, planning recommendation, and visual simulation, suggesting potential human-centered/interaction aspects, but does not explicitly address explainability/XAI. Given partial clarity on IC2, select maybe for Phase 1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:02:47.942098,6.22376275062561
rayyan-471934128,Cutting tool condition monitoring using eigenfaces,exclude,"The abstract focuses on tool condition monitoring using eigenface-based sensor data fusion and does not mention Digital Twins or any explainability or human-interaction aspects, violating EC1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:02:54.117876,6.173755884170532
rayyan-471934129,Design Principles for Shared Digital Twins in Distributed Systems,include,"Digital Twins are the central focus (Shared Digital Twins and their design principles). The study addresses human-centered aspects via practitioner-oriented design for inter-company use, derived from qualitative interviews with industry experts, satisfying the Phase 1 requirement of DT relevance plus human/interaction considerations.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:02:59.730821,5.609894752502441
rayyan-471934130,Computational graph completion,maybe,"The paper presents a general computational graph completion framework and explicitly lists digital twin modeling among its application examples, making Digital Twins plausibly relevant. However, the abstract does not clearly mention explainability, interpretability, transparency, XAI, or human interaction aspects in the context of Digital Twins. Due to insufficient clarity at this broad screening stage, mark as maybe.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:03:18.088324,18.354464769363403
rayyan-471934131,Industry 5.0: improving humanization and sustainability of Industry 4.0,exclude,"The article is a bibliometric/secondary study on Industry 4.0/5.0 humanization and sustainability, not a primary study on Digital Twins. The abstract does not mention Digital Twins or related explainability/human interaction in the DT context. Excluded under EC3 (secondary study) and EC1 (clearly unrelated to Digital Twins).",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:03:24.862385,6.771010875701904
rayyan-471934132,Advanced data modeling for industrial drying machine energy optimization,maybe,"IC1 satisfied: a digital twin approach is central to the work. IC2 is unclear: no explicit explainability/interpretability is discussed, but the study addresses human operator control and variability in the context of the DT’s automation, suggesting a human-related aspect. Given Phase 1’s broad criteria, relevance is plausible.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:03:36.709811,11.844390869140625
rayyan-471934133,Data-driven dynamic causality analysis of industrial systems using interpretable machine learning and process mining,exclude,"Digital Twin is not mentioned or discussed; the paper focuses on causality modeling using interpretable machine learning and process mining. It fails IC1, even though interpretability and human expertise are present.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:03:43.617407,6.904558420181274
rayyan-471934134,A Computational Platform Integrating a Mechanistic Model of Crohn’s Disease for Predicting Temporal Progression of Mucosal Damage and Healing,include,"Digital Twins are central (patient-specific twins used to forecast treatment response), and the work is framed as clinical decision support for physicians, indicating human-centered aspects in the DT context. Satisfies IC1 and IC2 (human interaction).",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:03:54.205724,10.585282802581787
rayyan-471934135,Deep learning in multimedia healthcare applications: a review,exclude,"The article is a review of deep learning in healthcare and does not discuss Digital Twins (violates IC1; EC1). Additionally, it is a secondary study (review), which is excluded by EC3.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:03:58.719255,4.510485649108887
rayyan-471934136,An approach for tool wear prediction using customized DenseNet and GRU integrated model based on multi-sensor feature fusion,exclude,"The study is a deep learning approach for tool wear prediction and does not mention Digital Twins or explainability/human interaction aspects, failing IC1 and meeting EC1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T16:04:02.326021,3.604736566543579
