bibtex_id,title,decision,justification,model_name,prompt_version,execution_date,processing_time_seconds
rayyan-471934094,Knowledge-driven framework for industrial robotic systems,exclude,"EC1: The article is clearly unrelated to Digital Twins. The abstract focuses on an ontology-based, knowledge-driven framework for programming industrial robots and does not mention Digital Twins. It also does not address explainability or human interaction in the context of Digital Twins. Therefore, it fails IC1 and is excluded in Phase 1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:08:45.909318,6.900762000000000
rayyan-471934095,Data Analytics in Industry 4.0: A Survey,exclude,"EC3: The article is a secondary study (a survey/systematic literature review) on Industry 4.0 and data analytics. Phase 1 excludes surveys/SLRs. Additionally, the abstract does not clearly position Digital Twins or explainability/human-interaction aspects as central.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:08:53.445276,7.5329059999999997
rayyan-471934096,Corporate digital responsibility (CDR) in construction engineering—ethical guidelines for the application of digital transformation and artificial intelligence (AI) in user practice,maybe,"Digital Twins are mentioned as a tool in construction, and the article focuses on ethical guidelines, trustworthy AI, and human-centered aspects, which could apply to DT. However, DT does not appear to be a central focus of the study. Given potential relevance and high-recall criteria, mark as maybe.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:09:08.438672,14.991356000000000
rayyan-471934097,Process-oriented unstable state monitoring and strategy recommendation for burr suppression of weak rigid drilling system driven by digital twin,maybe,"Digital Twin is a central component (drives a burr suppression pattern with state mapping and monitoring). While the abstract does not explicitly mention explainability or XAI, it describes process monitoring and strategy recommendation, which suggests potential human interaction/decision support aspects. It is not clearly an exclusive predictive/simulation focus. Given Phase 1 high-recall criteria, this warrants inclusion as a potential match.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:09:14.414637,5.973939000000000
rayyan-471934098,Product design lifecycle information model (PDLIM),maybe,"Digital Twin is mentioned as a potentially supporting technology for product lifecycle information management, making it relevant. The paper focuses on human-centered, crowdsourcing-based design and interaction scenarios, which align with human interaction aspects. However, DT is not a central focus and the human-centered aspects are not explicitly framed within a DT implementation. Given Phase 1’s high recall, this warrants a 'maybe' rather than exclusion.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:09:23.186708,8.772071000000000
rayyan-471934099,aCHAT-WF: Generating conversational agents for teaching business process models,exclude,"Fails IC1: the paper focuses on chatbots for adaptive learning of BPMN and does not mention or relate to Digital Twins. Therefore it meets EC1 (clearly unrelated to Digital Twins). While it addresses human–interaction aspects, these are not in a Digital Twin context.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:09:26.785846,3.5981220000000000
rayyan-471934100,Context-Based Resilience in Cyber-Physical Production System,exclude,"The article focuses on resilience in cyber-physical production systems with human-in-the-loop and operator interfaces but does not mention or discuss Digital Twins as a concept. Since IC1 (Digital Twin relevance) is not met, it clearly falls under EC1 (unrelated to Digital Twins). Despite human interaction aspects, the absence of Digital Twins warrants exclusion in Phase 1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:09:39.190775,12.402929000000000
rayyan-471934101,Learning semantic-specific visual representation for laser welding penetration status recognition,exclude,"The article focuses on a CNN-based visual recognition method for laser welding penetration using label semantic attention, with no mention of Digital Twins. It fails IC1 and clearly meets EC1 (unrelated to Digital Twins).",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:09:44.231578,5.037764000000000
rayyan-471934102,Interpretable machine learning for genomics,exclude,"The article focuses on interpretable machine learning in genomics and does not discuss Digital Twins, failing IC1. It also appears to be a survey/introductory review, aligning with EC3. Therefore, it is clearly unrelated to Digital Twins (EC1).",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:09:48.737965,4.506387000000000
rayyan-471934103,Interoperable Digital Building Twins Through Communicating Materials and Semantic BIM,include,"Digital Building Twins are the central focus, and the abstract explicitly mentions providing explainable decision-support using Semantic Web technologies. This satisfies IC1 (Digital Twins central) and IC2 (explainability-related aspects). It is a peer-reviewed article with an English abstract and does not fall under any exclusion criteria.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:09:52.523527,3.782518000000000
rayyan-471934104,Pipeline for ontology-based modeling and automated deployment of digital twins for planning and control of manufacturing systems,maybe,"Digital Twins are clearly central (IC1). While the abstract does not explicitly address explainability/XAI, it references ontology-based, standardized modeling and a use case with manual stations, which suggests potential transparency/interpretability and human-in-the-loop aspects (IC2). Given the high-recall phase and possible relevance to transparency/human interaction, classify as maybe rather than exclude.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:10:01.149506,8.6239650000000
rayyan-471934105,The Enigma of BIM,exclude,"The article focuses on BIM (Building Information Modelling) and does not mention or discuss Digital Twins. It also does not reference explainability, transparency, XAI, or human-centered/interaction aspects. Therefore, it clearly fails IC1 and meets EC1 (unrelated to Digital Twins) for Phase 1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:10:08.117073,6.965545000000000
rayyan-471934106,Regulating artificial-intelligence applications to achieve the sustainable development goals,exclude,The article focuses on AI regulation for sustainable development and does not mention or discuss Digital Twins. It fails IC1 and clearly meets EC1 as unrelated to Digital Twins.,gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:10:11.802894,3.685822000000000
rayyan-471934107,"Integration of Artificial Intelligence, Blockchain, and Wearable Technology for Chronic Disease Management: A New Paradigm in Smart Healthcare",exclude,"Fails IC1: The article does not discuss Digital Twins; it focuses on integrating AI, blockchain, and wearable technology for chronic disease management. Although it mentions patient-centered aspects, without any reference to Digital Twins the study is clearly outside scope (EC1).",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:10:17.949172,6.145257000000000
rayyan-471934108,Robot End-Effector Mounted Camera Pose Optimization in Object Detection-Based Tasks,exclude,"Digital Twin is mentioned only as an optional environment model for simulations; the study focuses on robot camera pose optimization and Bayesian optimization without any mention of explainability, interpretability, transparency, or human-centered/interaction aspects. Therefore, it does not satisfy IC2 and is a clear case for exclusion in Phase 1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:10:29.378233,11.427045000000000
rayyan-471934109,Intelligence  under  the Hood,exclude,"The article appears in ATZelectronics worldwide, a trade magazine/non-peer-reviewed venue, and lacks an abstract; this meets EC3 (non-peer-reviewed material). Additionally, there is no evidence from the title/metadata that Digital Twins are relevant (IC1 not satisfied). Excluding as a clear EC3 case.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:10:37.605452,8.226220000000000
rayyan-471934110,State-of-the-art survey on digital twin implementations,exclude,"EC3: The article is a state-of-the-art survey (secondary study). Although it discusses Digital Twins and human interaction via AR, Phase 1 explicitly excludes surveys and other secondary studies.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:10:40.603824,2.9943740000000001
rayyan-471934111,A digital twin–driven method for online quality control in process industry,exclude,"Digital Twin is central, but the article focuses on predictive/optimization models (bi-GRU with attention, GA) for quality control and process monitoring without any mention of explainability, interpretability, transparency, or human interaction aspects. This fits EC2 for Phase 1 exclusion.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:10:51.020164,10.414797000000000
rayyan-471934112,3D temperature field prediction in direct energy deposition of metals using physics informed neural network,exclude,"Fails IC1: the article does not mention or frame work within Digital Twins. It focuses on temperature field prediction for DED using PINNs. While interpretability is discussed, there is no Digital Twin context, thus clearly unrelated per EC1.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:10:55.789625,4.768439000000000
rayyan-471934113,Modelling and condition-based control of a flexible and hybrid disassembly system with manual and autonomous workstations using reinforcement learning,exclude,"The abstract focuses on reinforcement learning-based control for hybrid disassembly systems and does not mention Digital Twins. Without clear relevance to Digital Twins, it violates EC1. There is also no reference to explainability, transparency, or human interaction in the context of Digital Twins per IC2.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:11:00.712118,4.921471000000000
rayyan-471934114,A digital twin auxiliary approach based on adaptive sparse attention network for diesel engine fault diagnosis,include,Digital Twin is a central concept (a digital twin auxiliary approach for diesel engine fault diagnosis). The study explicitly addresses interpretability and explainability via an adaptive sparse attention mechanism and visualization to explain fault mechanisms. This satisfies IC1 and IC2. It is a peer-reviewed article in English and not a secondary study.,gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:11:06.745296,6.030631000000000
rayyan-471934115,"Deep learning models for predictive maintenance: a survey, comparison, challenges and prospects",exclude,The article is a survey of deep learning for predictive maintenance with no mention of Digital Twins or explainability/human-interaction aspects. It clearly violates EC1 (unrelated to Digital Twins) and EC3 (secondary study/survey).,gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:11:10.431774,3.6854619999999998
rayyan-471934116,A survey on outlier explanations,exclude,Fails IC1: the article does not discuss Digital Twins; it is a general survey on outlier explanations. Also meets EC3 as a secondary study (survey). Clearly unrelated to Digital Twins (EC1).,gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:11:14.198286,3.7654719999999999
rayyan-471934117,The materials tetrahedron has a “digital twin”,include,"Digital twin is central to the proposed MITT framework, and the article explicitly addresses human-centered aspects (stakeholder collaboration, communication tool, contextualization/translation of efforts). This satisfies IC1 and IC2(b). It is not clearly a non-peer-reviewed or purely predictive/simulation-only study, so it should be included in the high-recall phase.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:11:18.867941,4.668636000000000
rayyan-471934118,Human Digital Twin (HDT) Driven Human-Cyber-Physical Systems: Key Technologies and Applications,include,"Title indicates a focus on Human Digital Twins within Human-Cyber-Physical Systems, making Digital Twins central (IC1), and clearly involves human-centered/interaction aspects (IC2b). English title in a peer-reviewed journal; no clear exclusion applies despite missing abstract.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:11:31.532311,12.663353000000001
rayyan-471934119,AI-driven streamlined modeling: experiences and lessons learned from multiple domains,exclude,"Fails IC1: The title and abstract do not mention or imply Digital Twins; the focus is on AI techniques for model-driven engineering across multiple domains. There is also no indication of explainability or human-centered aspects in a Digital Twin context. Therefore, it clearly violates EC1 (unrelated to Digital Twins).",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:11:39.213976,7.678622000000000
rayyan-471934120,A pavement distresses identification method optimized for YOLOv5s,exclude,"Fails IC1: no mention of Digital Twins. The article focuses on an improved YOLOv5 model for pavement distress detection and deployment on an embedded/mobile platform, with no reference to digital twin concepts or to explainability/human interaction aspects. Clearly unrelated to Digital Twins (EC1).",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:11:42.777868,3.5608510000000000
rayyan-471934121,Machine learning techniques applied to mechanical fault diagnosis and fault prognosis in the context of real industrial manufacturing use-cases: a systematic literature review,exclude,"EC3: The article is a systematic literature review (secondary study). Additionally, EC1: the abstract does not mention or focus on Digital Twins, so IC1 is not met.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:11:49.141361,6.361465000000000
rayyan-471934122,Deploying digitalisation and artificial intelligence in sustainable development research,exclude,"The article focuses on AI and sustainable development and does not mention Digital Twins, failing IC1. It also describes a literature review and world survey, indicating a secondary study, which meets EC3. Therefore, it is clearly unrelated to Digital Twins for this review.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:11:56.474368,7.329960000000000
rayyan-471934123,Empowering Digital Innovation by Diverse Leadership in ICT – A Roadmap to a Better Value System in Computer Algorithms,exclude,"Fails IC1: no mention or discussion of Digital Twins. The article focuses on diverse leadership, digital ethics, and AI transparency in ICT without any Digital Twin context. Clearly unrelated to Digital Twins (EC1), despite touching on transparency.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:12:01.774246,5.2978520000
rayyan-471934124,Engineering empowered by physics-based and data-driven hybrid models: A methodological overview,maybe,"Digital Twin relevance is central via the construction of Hybrid Twins for smart manufacturing. The abstract does not explicitly mention explainability, interpretability, transparency, or human interaction; however, it discusses online diagnosis and preventive maintenance and a physics-based/data-driven hybrid methodology, which could entail human decision support or interpretability/transparency aspects. Given Phase 1’s high-recall goal and potential relevance, retain as maybe.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:12:23.584741,21.80745000000000
rayyan-471934125,Multi-fidelity information fusion with concatenated neural networks,maybe,"Digital Twin is mentioned as a potential application (“paves the way for… next-generation digital twin technologies”), suggesting relevance, but the abstract does not explicitly address explainability, interpretability, transparency, XAI, or human interaction aspects. Given the high-recall Phase 1 and potential linkage to transparency via physics-guided ML, mark as maybe rather than exclude.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:12:42.577968,18.99222000000000
rayyan-471934126,"Integrative urban AI to expand coverage, access, and equity of urban data",exclude,"The abstract focuses on urban AI, data coverage, fairness, and interpretability but does not mention or relate to Digital Twins. Per EC1, it is clearly unrelated to Digital Twins, despite containing interpretability aspects.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:12:46.134114,3.5546250000000001
rayyan-471934127,Digital twin-based decision making paradigm of raise boring method,maybe,"Digital Twin is central (DT-driven process planning and five-dimension DT architecture). The work targets decision-making and mentions planning recommendation and visual simulation, suggesting human-in-the-loop/interaction aspects, though it does not explicitly address explainability/XAI. Given potential human-centered relevance, it should be retained for further screening.",gpt-5-petrobras,PromptBuilderPhase1,2026-03-03T19:12:56.283865,10.149749999999999
