bibtex_id,title,decision,justification,model_name,prompt_version,execution_date,processing_time_seconds
rayyan-471935299,Agentic AI for Cultural Heritage: Embedding Risk Memory in Semantic Digital Twins,exclude,"IC1: Satisfied via metadata. The title explicitly centers on Semantic Digital Twins (""Embedding Risk Memory in Semantic Digital Twins""), indicating DTs are a defining focus of the work. IC2: Satisfied. The abstract explicitly claims the framework and proof-of-concept simulations enable ""structured, explainable reasoning"" with justification and prioritization, indicating an explainability mechanism within the proposed DT-centered framework. IC3: Not satisfied. The abstract does not explicitly define any human roles (e.g., curator, operator, decision-maker) nor does it describe human-in-the-loop/on-the-loop or human-centered interactions as part of the system architecture or evaluation. Per the Phase 3 rule, all criteria must be explicitly met; with IC3 missing, the article must be excluded.",gpt-5-petrobras,PromptBuilderPhase3,2026-03-03T23:10:31.861670,11.462335109710693
rayyan-471935308,Redefining Research Crowdsourcing Incorporating Human Feedback with LLM-Powered Digital Twins,exclude,"IC1 (Digital Twin centrality): Satisfied. The title and abstract explicitly present a ""hybrid framework using digital twins, personalized AI models that emulate workers’ behaviors and preferences,"" indicating digital twins are a central and defining concept of the system. IC3 (Human roles/HITL): Satisfied. The abstract explicitly states ""keeping humans in the loop"" and describes concrete human roles and participation (experiment with crowd workers; interviews with crowd workers and social science researchers), and the system design preserves human engagement for nuanced tasks. IC2 (Explainability/Transparency mechanisms within the digital twin context): Not satisfied. While the abstract reports that ""researchers and workers emphasized the importance of transparency,"" it does not explicitly propose, implement, evaluate, or formally analyze any explainability/interpretability/transparency mechanisms within the digital twin system (no described features, methods, or analyses of XAI or transparency). Per Phase 3 rules, all criteria must be explicitly met; with IC2 missing/ambiguous, the article must be excluded.",gpt-5-petrobras,PromptBuilderPhase3,2026-03-03T23:10:40.606454,8.742751359939575
rayyan-471935312,Leveraging Immersive Digital Twins and AI-Driven Decision Support Systems for Sustainable Water Reserves Management: A Conceptual Framework,exclude,"IC1 (Digital Twin centrality): Satisfied. The abstract explicitly centers on constructing a 'digital twin ecosystem' integrating IoT, GIS, remote sensing, and game engines to simulate water dynamics and assess interventions, making Digital Twins a defining concept. IC2 (Explicit XAI/interpretability/transparency within DT context): Not satisfied. While the abstract mentions a 'pathway toward more transparent, data-informed decision-making' and embeds RAG chatbots, it does not explicitly propose, implement, evaluate, or formally analyze any explainability or transparency mechanisms (e.g., methods to explain model outputs, provenance/audit trails, interpretability techniques) within the Digital Twin system. The transparency claim is aspirational and lacks concrete XAI mechanisms. IC3 (Human roles/interaction): Satisfied. The abstract explicitly incorporates human-centered interaction via 'immersive, scenario-based decision-making,' 'stakeholder communication,' 'participatory decision-making,' and RAG chatbots, indicating human-in-the-loop engagement. Because IC2 is not clearly and explicitly met, and all criteria must be satisfied, the article must be excluded.",gpt-5-petrobras,PromptBuilderPhase3,2026-03-03T23:10:54.038953,13.428919315338135
rayyan-471935317,Digital twin for IoT healthcare system: A blood pressure prediction with ML classifier,exclude,"IC1 (Digital Twin central): Satisfied. The abstract explicitly states it 'utilizes the DT framework to propose and develop an IoT healthcare system,' discusses a 'virtual patient replica,' and focuses on 'the development of digital twins for individualized treatment.' DT is clearly a defining concept. IC2 (Explicit XAI within DT): Not satisfied. The only mention of explainability is parenthetical—data analysts 'will create expert recommender systems and extract information (explainable AI).' There is no explicit proposal, implementation, evaluation, or formal analysis of any explainability/interpretability mechanism integrated into the DT system (no methods, integration details, or results). The wording is vague and forward-looking rather than describing concrete XAI mechanisms. IC3 (Explicit human roles/interaction): Satisfied. The abstract explicitly identifies human roles—'data analysts' and 'medical practitioners'—and notes uniting 'patients and medical staff.' However, because IC2 is not clearly met, the article fails the all-criteria requirement. Additional exclusion signal: The abstract emphasizes 'compiling the vast amount of data' on DT technologies, characteristics, standards, and reference models, indicating a substantial secondary-study component, which further weakens evidence of concrete XAI integration. Given the strict Phase 3 rule that all criteria must be explicitly supported, the article must be excluded.",gpt-5-petrobras,PromptBuilderPhase3,2026-03-03T23:11:06.507608,12.468140363693237
rayyan-471935323,A cognitive digital twin for process chain anomaly detection and bottleneck analysis,exclude,"IC1 satisfied: The work explicitly proposes a cognitive digital twin (CDT) and centers the contribution around it (title and abstract emphasize the CDT and its validation). IC2 satisfied: The abstract explicitly introduces a novel explainable AI model integrated within the CDT and states it enhances transparency and trustworthiness for practical implementation, indicating clear XAI within the DT context. IC3 not satisfied: The abstract does not explicitly define human roles (e.g., operator, manager, analyst) nor describe human-in-the-loop/on-the-loop or human-centered interaction/evaluation. The phrase 'supports operational and strategic decision making' is ambiguous and does not unambiguously indicate human involvement. Per the Phase 3 rule, because IC3 is not explicitly supported, the article must be excluded.",gpt-5-petrobras,PromptBuilderPhase3,2026-03-03T23:11:13.776154,7.2635204792022705
rayyan-471935329,Neurosymbolic Digital Twin for Cardiovascular Disease Prediction and Personalized Modeling,exclude,"IC1 satisfied: The abstract explicitly states ""NeuroTwin is a neurosymbolic digital twin"" and describes multiple modules within this digital twin (ADViT, SCDN, NFDT, HMRL), indicating the digital twin is central to the system. IC2 satisfied: The abstract explicitly details explainability mechanisms within the digital twin context (SCDN constructs a sparse DAG and converts stable edges into executable rules) and reports a quantitative ""causal explainability score"" (0.942), demonstrating implemented and evaluated XAI. IC3 not satisfied: The abstract does not explicitly define any human roles (e.g., clinician/operator) nor mention human-in-the-loop/on-the-loop processes or human-centered interaction within the system architecture or evaluation. References to a ""clinical decision framework"" and ""treatment recommendations"" are insufficient without explicit human involvement. Per Phase 3 rules, all criteria must be explicitly supported; since IC3 is missing, the article must be excluded.",gpt-5-petrobras,PromptBuilderPhase3,2026-03-03T23:11:21.563612,7.785434246063232
rayyan-471935330,Decentralized intelligence in SBs: Federated LSTM-powered digital twins for sustainability,exclude,"IC1 (Digital Twin central): Satisfied. The abstract explicitly centers the work on a unified FL–DT framework and a Streamlit-based digital twin platform, stating deployment ""within a Streamlit-based digital twin platform"" and that ""the digital twin interface provides continuous situational awareness."" IC2 (Explainability/XAI within DT): Satisfied. The abstract explicitly mentions interpretability and transparency features within the DT context, including ""rolling forecasts, confidence estimates, and error diagnostics,"" and notes ""supporting timely decision-making and system-level transparency"" and ""enables ... interpretability through interactive system monitoring."" IC3 (Explicit human roles/interaction): Not satisfied. The abstract does not explicitly define human roles (e.g., operator, building manager) or state human-in-the-loop/on-the-loop mechanisms. Phrases like ""supporting timely decision-making"" and ""interactive system monitoring"" imply use but do not explicitly identify human roles or human-centered interaction as part of the system architecture or evaluation. Because IC3 is not explicitly met, the article must be excluded.",gpt-5-petrobras,PromptBuilderPhase3,2026-03-03T23:11:33.097161,11.530797481536865
rayyan-471935331,DTSafe-O: A Semantic Digital Twin Ontology for Construction Safety,exclude,"IC1 satisfied: The abstract explicitly states, ""This paper presents DTSafe-O, a semantic digital twin for safety management,"" and discusses merging digital twins with semantic technologies, indicating Digital Twin is central to the work. IC2 satisfied: It clearly claims ""a computable formalization of safety-critical requirements enabling explainable and verifiable inferences"" and improved ""auditability of safety decisions,"" supported by a validation pipeline—explicit XAI/interpretability within the Digital Twin context. IC3 not satisfied: The abstract does not explicitly define any human roles (e.g., operator, safety manager, decision-maker) nor does it describe human-in-the-loop/on-the-loop or human-centered interaction mechanisms. The described contributions and pipeline focus on automated reasoning, compliance checking, and performance metrics without explicit human involvement. Per Phase 3 rules, all criteria must be explicitly met; with IC3 missing, the article must be excluded.",gpt-5-petrobras,PromptBuilderPhase3,2026-03-03T23:11:40.559627,7.460406541824341
rayyan-471935334,Interpretable vs. Post-Hoc Explained Models for Digital Twin Applications in Clinical Forecasting: A Multiple Sclerosis Case Study,exclude,"IC1 satisfied: Digital Twins are central and explicitly framed as the target system (e.g., 'crucial aspect for the realization of precise Digital Twins (DTs) for health,' 'aiming to improve the predictive capacity of DTs regarding the progression of Multiple Sclerosis (MS),' 'within a DT architecture,' and 'effective use of digital twins in MS management'). IC2 satisfied: The study explicitly compares interpretable models vs. black-box models with post-hoc explanations (SHAP), analyzes feature attribution, and evaluates the reliability of explanatory analyses 'in complex DTs'—directly embedding XAI within the DT context. IC3 not satisfied: The abstract provides no explicit definition of human roles (e.g., clinician, operator, decision-maker) and does not describe human-in-the-loop/on-the-loop or human-centered interaction mechanisms. Phrases like 'decision support' and 'trustworthy AI' are generic and do not constitute concrete evidence of human involvement. Because IC3 is missing, the article must be excluded.",gpt-5-petrobras,PromptBuilderPhase3,2026-03-03T23:11:46.815901,6.254672288894653
rayyan-471935340,Robotic Arm Digital Twin for Pathomorphological Diagnosis Process,exclude,"IC1 is satisfied: the Digital Twin is central (IoTDT-BPMN explicitly uses digital twin concepts; a robotic arm digital twin is a core practical focus). IC2 is not satisfied: the abstract only conceptually links multi-agent digital twins to XAI and the need to elucidate agent decisions, but it does not explicitly propose, implement, evaluate, or formally analyze any explainability/interpretability mechanism within the digital twin context. No specific XAI methods, architectures, or evaluations are described. IC3 is not satisfied: the abstract does not explicitly define human roles (e.g., operator, clinician) or incorporate human-in-the-loop/on-the-loop interaction; it only references medical laboratory workflows without concrete human-centered mechanisms. Additionally, the stated theoretical objective is to analyze literature, indicating a secondary study component, further weakening evidence for IC2 and IC3. Per Phase 3 rules, missing or ambiguous criteria require exclusion.",gpt-5-petrobras,PromptBuilderPhase3,2026-03-03T23:11:53.475652,6.654730558395386
rayyan-471935350,Bayesian Networks for data contextualization in Digital Twins of complex civil infrastructures,exclude,"IC1 (Digital Twin central): Satisfied. The title and abstract explicitly position the work within Digital Twins of civil infrastructures and focus on enhancing DT interpretative capabilities using Bayesian Networks. IC2 (Explainability/XAI within DT context): Satisfied. The abstract clearly states that the approach addresses the lack of explainability in data-driven methods by employing expert-elicited Bayesian Networks to enhance interpretability and decision support in DTs, with qualitative validation of the BN’s interpretative/predictive behavior. IC3 (Explicit human roles or human-in/on-the-loop): Not satisfied. While the BN is expert-elicited and the paper mentions decision-support and risks of misaligned human–machine decisions, the abstract does not explicitly define human roles (e.g., operator, decision-maker, analyst) nor describe human-in-the-loop or on-the-loop mechanisms as part of the DT system architecture or evaluation. Given the Phase 3 requirement for explicit evidence in the abstract/metadata, the lack of concrete human role/interaction specification necessitates exclusion.",gpt-5-petrobras,PromptBuilderPhase3,2026-03-03T23:12:07.766857,14.288160800933838
rayyan-471935354,DefectGPT: An Automatic Retrieval-Augmented Framework for Digital Twin-Based Defect Information Management and Analytics,exclude,"IC1 (Digital Twin central): Satisfied. The abstract states the system builds a comprehensive digital twin of a high-rise building from UAV, BIM, and GIS data and uses it as the unified data model for analytics, indicating DT is a central, defining component. IC2 (Explicit explainability/XAI within DT context): Not satisfied. While the system uses RAG/LLMs and mentions that explainable maintenance systems are important, the abstract does not explicitly propose, implement, evaluate, or analyze any explainability/interpretability/transparency mechanisms (e.g., explanation methods, provenance visualizations, uncertainty communication) within the DT framework. IC3 (Explicit human roles or human-in-the-loop): Not satisfied. The abstract mentions expedited decision-making and maintenance recommendations but does not explicitly define human roles (e.g., inspector, operator) or describe human-in/on-the-loop interaction mechanisms or human-centered evaluation. Per Phase 3 rules, with IC2 and IC3 missing/ambiguous, the article must be excluded.",gpt-5-petrobras,PromptBuilderPhase3,2026-03-03T23:12:17.787908,10.018171310424805
rayyan-471935358,A Unifying Approach for Digital Twins in Healthcare: Perspectives and Experiences,exclude,"IC1: Satisfied. The work explicitly centers on Human Digital Twins and proposes a unified framework for their construction in healthcare (“Human Digital Twins… This chapter introduces an approach to a unified vision for the construction of Human Digital Twins”). IC2: Satisfied. The abstract explicitly integrates explainability/interpretability within the Digital Twin framework, stating the need for explainable and interpretable models and that the framework leverages the explainability of model-based techniques. IC3: Not satisfied. The abstract does not explicitly define human roles (e.g., clinician, operator, decision-maker) nor does it describe human-in-the-loop/on-the-loop or human-centered interaction mechanisms as part of the system architecture or evaluation. A general reference to “decision support” is insufficient without explicit human role specification. Per Phase 3 rules, because IC3 is not explicitly supported, the article must be excluded.",gpt-5-petrobras,PromptBuilderPhase3,2026-03-03T23:12:29.717135,11.927576780319214
rayyan-471935360,TwinExplainer: Explaining Predictions of an Automotive Digital Twin,exclude,"IC1 is satisfied: Digital Twin is clearly central (title and abstract focus on an automotive digital twin; the system is described as a data-driven DT). IC2 is satisfied: the paper explicitly proposes a three-layered explainability pipeline within the DT context, providing visual explanations via graphs and linguistic explanations via LLMs to explain deep learning predictions. IC3 is not satisfied: the abstract only mentions ""stakeholders"" receiving intuitive insights but does not explicitly define human roles (e.g., operator, analyst, decision-maker) nor describe human-in-the-loop/on-the-loop mechanisms or human-centered interaction in the system architecture or evaluation. Per Phase 3 rules, any missing criterion requires exclusion; thus, the article is excluded.",gpt-5-petrobras,PromptBuilderPhase3,2026-03-03T23:12:36.566403,6.8467724323272705
rayyan-471935361,A Meta-model for Integrating Explainable Forecasting with Digital Twins,exclude,"IC1 satisfied: Digital Twins are central—the work proposes a meta-model for integrating explainable forecasting with Digital Twins and evaluates it in a smart building DT. IC2 satisfied: The article explicitly integrates and evaluates explainability methods within the DT context, noting multiple explainability methods and a trade-off with forecast accuracy. IC3 not satisfied: While the abstract notes that DTs typically involve a human-in-the-loop, it does not explicitly define human roles nor describe any human-in-the-loop/on-the-loop mechanism as part of the proposed system or its evaluation. No concrete human-centered interaction is detailed. Given the requirement that all criteria must be explicitly met, the article is excluded.",gpt-5-petrobras,PromptBuilderPhase3,2026-03-03T23:12:46.150170,9.58173131942749
rayyan-471935362,Enhancing Cybersecurity in Digital Twin Systems: Mitigating Challenges and Defending Against Threats,exclude,"IC1 (Digital Twin centrality): Satisfied. The work focuses on cybersecurity in Digital Twin (DT) systems and proposes a DT-specific cybersecurity framework, indicating DTs are central and defining to the contribution. IC2 (Explainability/XAI within DT context): Satisfied. The abstract explicitly states the framework adopts both AI and XAI, and describes XAI’s role in explaining decision processes and enhancing trust within DT cybersecurity methods. IC3 (Explicit human roles or human-in/on-the-loop): Not satisfied. The abstract only generally states that people can interact with DTs and mentions trust with involved parties. It does not explicitly define human roles (e.g., operator, analyst, decision-maker) nor describe human-in-the-loop/on-the-loop or human-centered interaction mechanisms as part of the system architecture or evaluation. Per Phase 3 rules, absence of explicit human-role/interaction evidence requires exclusion.",gpt-5-petrobras,PromptBuilderPhase3,2026-03-03T23:13:05.051211,18.900026321411133
rayyan-471935372,Toward Cognitive Digital Twin System of Human–Robot Collaboration Manipulation,exclude,"IC1 (Digital Twin central): Met. The work presents a cognitive digital twin prototype system for HRC (HRC-CogiDT) and explicitly frames DT as the mechanism to incorporate real-scene data into LLMs, indicating DT is central and defining. IC3 (Explicit human roles/interaction): Met. The HRC context is explicit, with human roles (operators) mentioned and the system providing guidance to operators, encoding actions of humans and robots, and integrating LLMs into the HRC decision-making loop. IC2 (Explicit XAI within DT context): Not met. The abstract does not explicitly propose, implement, evaluate, or formally analyze explainability, interpretability, transparency, or XAI mechanisms within the DT context. Statements about providing guidance in a 'comprehensible form' and safety monitoring do not constitute explicit XAI methods or analyses. Per the Phase 3 rule, because IC2 is missing, the article must be excluded.",gpt-5-petrobras,PromptBuilderPhase3,2026-03-03T23:13:14.565184,9.511946678161621
rayyan-471935378,Key Technologies and Implementation Method of Intelligent Operation and Maintenance of Railway Tunnels Based on Digital Twins,exclude,"IC1 is satisfied: the abstract explicitly states an overall framework for intelligent tunnel operation and maintenance with the digital twin as the driving core, detailing mapping mechanisms and key technologies, confirming the digital twin is central. IC2 is not satisfied: although the work addresses poor interpretability as a problem, the abstract does not explicitly propose, implement, evaluate, or formally analyze any explainability/interpretability/XAI mechanisms within the digital twin context; references to intelligent data analysis and auxiliary decision-making are generic and lack concrete XAI methods. IC3 is not satisfied: the abstract does not explicitly define human roles (e.g., operator, decision-maker) or describe human-in-the-loop/on-the-loop mechanisms or human-centered interactions; 'auxiliary decision-making' is mentioned without specifying human involvement. Because IC2 and IC3 are missing or ambiguous, the article must be excluded.",gpt-5-petrobras,PromptBuilderPhase3,2026-03-03T23:13:21.362479,6.7942540645599365
rayyan-471935382,Empowering digital twins with large language models for global temporal feature learning,exclude,"IC1 is satisfied: the abstract explicitly introduces a 'DT multi agent architecture driven by Large Language Models (LLMs),' making Digital Twin central to the work. IC2 is satisfied: within the DT context, the work directly addresses interpretability deficiencies and explicitly states the architecture maintains 'traceability,' which is a transparency mechanism. IC3 is not satisfied: the abstract does not explicitly define human roles (e.g., operator, decision-maker) nor describe human-in-the-loop/on-the-loop or human-centered interaction mechanisms as part of the system or evaluation. Per Phase 3 rules, because IC3 is missing, the article must be excluded.",gpt-5-petrobras,PromptBuilderPhase3,2026-03-03T23:13:28.742280,7.378809213638306
