bibtex_id,title,decision,justification,model_name,prompt_version,execution_date,processing_time_seconds
rayyan-471934074,A multilayer multimodal detection and prediction model based on explainable artificial intelligence for Alzheimer’s disease,exclude,"The article focuses on an explainable AI model for Alzheimer’s disease diagnosis/progression using multimodal data (SHAP, decision trees, fuzzy rules) and does not mention or relate to Digital Twins. Therefore it clearly violates IC1 and meets EC1 (unrelated to Digital Twins).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:23.542733,1.8346500396728516
rayyan-471934075,An Agent-Based Digital Twin for Exploring Localized Non-pharmaceutical Interventions to Control COVID-19 Pandemic,maybe,"The paper explicitly develops an agent-based simulation that serves as a digital twin of a city to evaluate COVID-19 interventions (meets IC1). However, the abstract does not clearly mention explainability/XAI/interpretability; it does reference decision support and trade-offs involving citizen comfort and policy choices, which could imply human-centered aspects but is not explicit (IC2 unclear). Given high-recall Phase 1, it should be kept as potentially relevant rather than excluded.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:25.941683,2.3959221839904785
rayyan-471934076,"Artificial intelligence, cyber-threats and Industry 4.0: challenges and opportunities",exclude,"This is a survey on AI, cyber-threats, and Industry 4.0 (including IDS and human–machine behaviour monitoring), but the title/abstract do not mention Digital Twins or indicate Digital Twin architectures/frameworks. Therefore it clearly fails IC1 and matches EC1 (unrelated to Digital Twins) and EC3 (survey/secondary study).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:27.990341,2.0466184616088867
rayyan-471934077,Molecular function recognition by supervised projection pursuit machine learning,maybe,"The abstract explicitly mentions using ""digital twin molecular dynamics simulations"" paired with experiments, satisfying the Digital Twin relevance requirement (IC1). However, it does not clearly reference explainability/interpretability/transparency or human interaction aspects (IC2); the focus appears to be supervised ML for mechanism discovery. Due to potential implicit interpretability via feature extraction/selection and hypothesis generation, it should not be excluded in this high-recall phase.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:30.126447,2.1340718269348145
rayyan-471934078,“Chatty Devices” and edge-based activity classification,exclude,"The abstract discusses edge/federated learning for activity classification in manufacturing products (“chatty devices/factory”) and privacy, but does not mention Digital Twins or any twin-based architecture. Without an explicit Digital Twin concept, it clearly fails IC1 (EC1: unrelated to Digital Twins).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:31.985817,1.85736083984375
rayyan-471934079,Engineering ethical behaviors in autonomous industrial cyber-physical human systems,exclude,The abstract discusses ethical controllers for autonomous industrial cyber-physical human systems (Industry 4.0) but does not mention Digital Twins or any twin-based architecture/framework. Therefore it clearly violates EC1 (unrelated to Digital Twins).,gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:33.563415,1.5755743980407715
rayyan-471934080,Tool wear monitoring in roughing and finishing processes based on machine internal data,exclude,"The abstract describes a tool wear monitoring/decision-support system using machine internal data and force models in an Industry 4.0/IoP context, but it does not mention Digital Twins or any explainability/interpretability/transparency or human-interaction aspects specifically in the context of Digital Twins (violates IC1; EC1 applies).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:35.395517,1.8300929069519043
rayyan-471934081,Artificial intelligence in product lifecycle management,exclude,"This is a review/roadmap paper on AI in product lifecycle management (PLM) and does not mention Digital Twins or relate PLM to digital-twin concepts; it is also a secondary study (review), which is excluded under EC3.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:37.176057,1.7775368690490723
rayyan-471934082,Execution of Knowledge-Intensive Processes by Utilizing Ontology-Based Reasoning,exclude,"The title and abstract focus on ontology-based reasoning for knowledge-intensive business process execution (KiPs) in emergency call centers, with no mention of Digital Twins or related DT architectures/frameworks. Despite discussing human/AI division of labor, it is clearly unrelated to Digital Twins (EC1).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:38.947693,1.7686028480529785
rayyan-471934083,Toward automated regulatory compliance,exclude,"The title/abstract discuss AI-aided model-driven automation for regulatory compliance in enterprises, but there is no mention or indication of Digital Twins, nor any explainability/transparency/human-interaction aspects in a Digital Twin context (violates IC1; clear EC1).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:40.714191,1.7634563446044922
rayyan-471934084,A panoramic view and swot analysis of artificial intelligence for achieving the sustainable development goals by 2030: progress and prospects,exclude,"This is a broad AI-for-SDGs SWOT/review paper and does not mention Digital Twins or Digital Twin architectures/frameworks. It is also a secondary study, which is excluded in Phase 1 (EC3), and there is no link to explainability/interaction in the context of Digital Twins (IC1/IC2 not met).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:42.752639,2.035410165786743
rayyan-471934085,A control architecture for continuous production processes based on industry 4.0: water supply systems application,exclude,The abstract discusses an Industry 4.0 holonic control architecture for continuous production (water supply systems) but does not mention Digital Twins or any explainability/interpretability/transparency or human-interaction aspects in a Digital Twin context. This makes it clearly unrelated to Digital Twins (EC1).,gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:44.608446,1.8527588844299316
rayyan-471934086,A structured literature review on the interplay between emerging technologies and COVID-19 – insights and directions to operations fields,exclude,"This is a structured literature review on emerging technologies and COVID-19 in operations fields; the title/abstract do not mention Digital Twins or related architectures/frameworks, nor explainability/XAI in the context of Digital Twins. It is also a secondary study (literature review), which falls under EC3.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:46.491126,1.8796424865722656
rayyan-471934087,Cyber-Physical Loops as Drivers of Value Creation in NDE 4.0,maybe,"Mentions Digital Twin as part of the cyber-physical loop in NDE 4.0 (IC1), but the abstract does not clearly address explainability/XAI or transparency. It does reference multiple human stakeholders (engineering, management, inspectors, regulators) and value/use-case perspectives, suggesting potential human-centered interaction aspects (IC2b). Insufficient detail to confidently include, so retain for later screening.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:48.832463,2.3393092155456543
rayyan-471934088,An artificial intelligence framework integrating longitudinal electronic health records with real-world data enables continuous pan-cancer prognostication,exclude,"The abstract describes an AI framework for integrating longitudinal EHR and real-world data for cancer prognostication (MEDomics) and does not mention Digital Twins or any Digital Twin architecture/framework. Without any DT reference, it clearly violates EC1 (unrelated to Digital Twins).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:50.597748,1.7622461318969727
rayyan-471934089,"Bio-inspired computation for big data fusion, storage, processing, learning and visualization: state of the art and future directions",exclude,"The article is a survey on bio-inspired computation for Big Data fusion/storage/learning/visualization and does not mention Digital Twins or relate to DT architectures/frameworks. It is also a secondary study (survey), which is excluded in Phase 1 (EC3).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:52.366053,1.7652974128723145
rayyan-471934090,Surrogate model–based inverse parameter estimation in deep drawing using automatic knowledge acquisition,exclude,"The abstract discusses surrogate modeling and inverse parameter estimation for deep drawing (sensor placement, simulations, parameter estimation) but does not mention Digital Twins or any explainability/interpretability/human-interaction aspects in a Digital Twin context. This appears to be a manufacturing simulation/ML approach unrelated to Digital Twins (EC1).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:54.362945,1.9943490028381348
rayyan-471934091,Distributed Event-Triggered Formation Control of USVs with Prescribed Performance,exclude,"The title and abstract focus on event-triggered formation control of unmanned surface vessels using prescribed performance control and neural networks, with no mention of Digital Twins or any explainability/transparency/human-interaction aspects in a Digital Twin context (violates IC1; clear EC1 case).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:55.952521,1.5875422954559326
rayyan-471934092,Event-Triggered Adaptive Neural Control for Multiagent Systems with Deferred State Constraints,exclude,"The title and abstract focus on event-triggered adaptive neural control for nonlinear multiagent consensus with state constraints, with no mention of Digital Twins or any explainability/transparency/human interaction aspects. This clearly violates EC1 (unrelated to Digital Twins).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:57.525584,1.5720481872558594
rayyan-471934093,Assessing product quality from the production process logs,exclude,The abstract focuses on manufacturing quality assessment using process mining and expert know-how; it does not mention Digital Twins or any digital-twin architecture/framework (EC1). It also does not discuss explainability/interpretability/transparency or human interaction aspects in the context of Digital Twins (fails IC1 and IC2).,gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:43:59.425199,1.8976199626922607
rayyan-471934094,Knowledge-driven framework for industrial robotic systems,exclude,"The abstract discusses a knowledge-driven framework for industrial robotic systems using ontologies, perception, and planning, but does not mention Digital Twins or any twin-based architecture. Thus it clearly violates EC1 (unrelated to Digital Twins).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:01.305117,1.8768689632415771
rayyan-471934095,Data Analytics in Industry 4.0: A Survey,exclude,"This is a survey/systematic literature review on Industry 4.0 and data analytics, not a study centered on Digital Twins (IC1) nor on explainability/human interaction in Digital Twins (IC2). It also appears to be a secondary study (EC3).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:03.529566,2.2214128971099854
rayyan-471934096,Corporate digital responsibility (CDR) in construction engineering—ethical guidelines for the application of digital transformation and artificial intelligence (AI) in user practice,maybe,"Mentions digital twins as part of digitization in construction and focuses on ethical guidelines, trustworthy/human-friendly AI, and human–machine demarcation (human-centered aspects). However, Digital Twins are not clearly a central concept nor is explainability/XAI explicitly discussed, so relevance to DT+XAI is plausible but uncertain.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:05.349356,1.8167991638183594
rayyan-471934097,Process-oriented unstable state monitoring and strategy recommendation for burr suppression of weak rigid drilling system driven by digital twin,exclude,"Although the work is explicitly driven by a Digital Twin (IC1), the abstract focuses on monitoring and strategy recommendation using HMM and genetic algorithms for machining quality, with no mention of explainability/interpretability/transparency or human-centered interaction aspects (IC2). This appears to be a predictive/optimization DT application without XAI or human factors, matching EC2.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:09.602018,4.250634431838989
rayyan-471934098,Product design lifecycle information model (PDLIM),maybe,"Digital twin is explicitly mentioned as a key enabling technology for product lifecycle information collection/management (IC1 partially). The paper emphasizes human-centred design and design interaction scenarios, indicating human/interaction aspects connected to the proposed information model (IC2 via human-centered/interaction). However, explainability/XAI is not explicit and DT may be peripheral rather than central, so retain as potentially relevant.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:11.674016,2.0688750743865967
rayyan-471934099,aCHAT-WF: Generating conversational agents for teaching business process models,exclude,The paper is about conversational agents/chatbots for teaching business process models (BPMN) and does not mention or relate to Digital Twins. Therefore it clearly violates IC1 and meets EC1 (unrelated to Digital Twins).,gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:13.078408,1.4013547897338867
rayyan-471934100,Context-Based Resilience in Cyber-Physical Production System,exclude,"The abstract focuses on cyber-physical production systems resilience (human-in-the-loop interfaces, recovery services, data summarisation) but does not mention Digital Twins or a digital-twin-based architecture/framework. Thus it clearly violates IC1 (Digital Twin relevance) and falls under EC1 (unrelated to Digital Twins).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:14.692219,1.6108086109161377
rayyan-471934101,Learning semantic-specific visual representation for laser welding penetration status recognition,exclude,"The abstract focuses on a computer-vision recognition model for laser welding penetration status and does not mention Digital Twins or any DT-related architecture/framework (violates IC1; clear case under EC1). While it uses attention/visualization, these are not discussed in the context of Digital Twins explainability or human interaction (IC2 not met).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:16.674877,1.981640100479126
rayyan-471934102,Interpretable machine learning for genomics,exclude,The article focuses on interpretable machine learning methods for genomics and does not mention Digital Twins or any Digital Twin-related system/architecture/framework. It therefore clearly violates IC1 and meets EC1 (unrelated to Digital Twins).,gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:18.327825,1.6509158611297607
rayyan-471934103,Interoperable Digital Building Twins Through Communicating Materials and Semantic BIM,include,"The paper is centrally about Digital Building Twins (Digital Twins) and explicitly mentions using Semantic Web technologies to provide ""explainable decision-support,"" directly addressing explainability in the context of a Digital Twin architecture/framework (IC1 + IC2).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:20.898037,2.567171096801758
rayyan-471934104,Pipeline for ontology-based modeling and automated deployment of digital twins for planning and control of manufacturing systems,maybe,"Digital Twin is central (ontology-based modeling and automated deployment pipeline for manufacturing systems). However, the abstract does not clearly mention explainability/XAI or human-centered interaction aspects; 'transparently explained' may refer to presentation rather than explainability. Given potential relevance to transparency/workflow and human-in-the-loop planning/control, keep as maybe in this high-recall phase.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:22.975262,2.074187755584717
rayyan-471934105,The Enigma of BIM,exclude,"The paper is a position piece about BIM (Building Information Modelling) theory and practice in AECO, with no mention of Digital Twins or any DT-related explainability/human-interaction aspects. It is therefore clearly unrelated to Digital Twins (EC1).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:24.686989,1.7097339630126953
rayyan-471934106,Regulating artificial-intelligence applications to achieve the sustainable development goals,exclude,The title and abstract discuss regulating AI applications for Sustainable Development Goals and do not mention Digital Twins or any Digital Twin system/architecture/framework. This is clearly unrelated to Digital Twins (EC1).,gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:26.156568,1.466524362564087
rayyan-471934107,"Integration of Artificial Intelligence, Blockchain, and Wearable Technology for Chronic Disease Management: A New Paradigm in Smart Healthcare",exclude,"The title and abstract describe a conceptual framework integrating AI, blockchain, and wearable technology for chronic disease management, with no mention of Digital Twins. It is therefore clearly unrelated to Digital Twins (EC1).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:27.676672,1.5180718898773193
rayyan-471934108,Robot End-Effector Mounted Camera Pose Optimization in Object Detection-Based Tasks,maybe,"Mentions the possibility of exploiting a digital twin of the working scene, but Digital Twin is not central and the focus is on camera pose optimization/object detection. No clear discussion of explainability/interpretability/transparency or human-centered interaction aspects is present in the abstract, so relevance to DT+XAI is unclear; keep as maybe for high-recall screening.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:29.672679,1.9949841499328613
rayyan-471934109,Intelligence  under  the Hood,maybe,"No abstract is provided and the title does not explicitly mention Digital Twins or explainability/human interaction. However, the title suggests an AI/intelligence-related focus that could potentially relate to explainability within Digital Twins; evidence is insufficient to clearly exclude under Phase 1 high-recall rules.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:32.222931,2.5482308864593506
rayyan-471934110,State-of-the-art survey on digital twin implementations,exclude,"Although it is clearly about Digital Twins, this is a state-of-the-art survey (secondary study), which is explicitly excluded by EC3 in Phase 1. It also emphasizes AR for visualization/interaction, but the publication type alone triggers exclusion.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:34.057754,1.83380126953125
rayyan-471934111,A digital twin–driven method for online quality control in process industry,exclude,"Although Digital Twin is central (IC1), the abstract focuses on online quality control via simulation, GA, and a bi-GRU prediction model with attention mechanism, without any mention of explainability/interpretability/transparency or human interaction aspects (violates IC2; matches EC2).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:36.001974,1.9412195682525635
rayyan-471934112,3D temperature field prediction in direct energy deposition of metals using physics informed neural network,exclude,"The article focuses on physics-informed neural networks for temperature field prediction in direct energy deposition and discusses model interpretability, but it does not mention Digital Twins or frame the work within a Digital Twin system/architecture. Therefore it clearly fails IC1 and is unrelated to Digital Twins (EC1).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:37.944653,1.9406414031982422
rayyan-471934113,Modelling and condition-based control of a flexible and hybrid disassembly system with manual and autonomous workstations using reinforcement learning,exclude,"The abstract discusses reinforcement-learning-based condition control for hybrid manual/autonomous disassembly workstations, without mentioning Digital Twins or any explainability/interpretability/transparency or human-centered interaction aspects in a Digital Twin context (violates IC1; clear case under EC1/EC2).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:39.792919,1.845228672027588
rayyan-471934114,A digital twin auxiliary approach based on adaptive sparse attention network for diesel engine fault diagnosis,include,"Digital Twin is central (diesel engine fault diagnosis via a digital twin auxiliary approach). The abstract explicitly discusses lack of interpretability in deep learning models and proposes an attention mechanism to improve interpretability/visualization to help explain fault mechanisms, satisfying DT + explainability (IC1 + IC2).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:41.665640,1.8696749210357666
rayyan-471934115,"Deep learning models for predictive maintenance: a survey, comparison, challenges and prospects",exclude,"This is a survey on deep learning for predictive maintenance and does not mention Digital Twins in the title/abstract. It is also a secondary study (survey/review), which is excluded under EC3.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:43.352293,1.683612585067749
rayyan-471934116,A survey on outlier explanations,exclude,This is a survey on outlier explanation techniques (a secondary study) and does not mention Digital Twins or their human-centered/explainability aspects in a Digital Twin context. It clearly violates IC1 and meets EC3 (survey paper) and EC1.,gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:45.224250,1.8709373474121094
rayyan-471934117,The materials tetrahedron has a “digital twin”,maybe,"Discusses a high-level framework explicitly adapted from the concept of a “digital twin” (MITT) and emphasizes stakeholder collaboration/communication and data principles (FAIR), suggesting human-centered aspects. However, it does not clearly mention explainability/interpretability/XAI, so relevance to explainability is uncertain.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:47.174873,1.9475865364074707
rayyan-471934118,Human Digital Twin (HDT) Driven Human-Cyber-Physical Systems: Key Technologies and Applications,maybe,"The title explicitly centers on Human Digital Twin (a Digital Twin variant) within human-cyber-physical systems, indicating DT relevance (IC1). However, no abstract is provided, so it is unclear whether the paper addresses explainability/interpretability/transparency or human interaction aspects beyond general applications; given the strong human-centered framing, it has potential relevance and should not be excluded in Phase 1.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:49.461001,2.2830796241760254
rayyan-471934119,AI-driven streamlined modeling: experiences and lessons learned from multiple domains,exclude,"The title and abstract discuss AI techniques to support model-driven technologies and industrial case studies, but there is no mention of Digital Twins or Digital Twin architectures/frameworks (violates IC1; matches EC1: clearly unrelated to Digital Twins).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:51.224483,1.761483907699585
rayyan-471934120,A pavement distresses identification method optimized for YOLOv5s,exclude,"The article focuses on optimizing a YOLOv5-based computer vision method for pavement distress detection and deployment on an intelligent mobile platform, with no mention of Digital Twins or any explainability/transparency/human-interaction aspects in a Digital Twin context (violates IC1; clear EC1).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:53.297734,2.0702080726623535
rayyan-471934121,Machine learning techniques applied to mechanical fault diagnosis and fault prognosis in the context of real industrial manufacturing use-cases: a systematic literature review,exclude,"This is a systematic literature review on machine learning for fault diagnosis/prognosis in manufacturing. The title and abstract do not mention Digital Twins or any DT-related architecture/framework, nor do they address explainability/transparency or human interaction in the context of Digital Twins. It also qualifies as a secondary study (systematic review), which is excluded in Phase 1 (EC3).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:55.244563,1.9448022842407227
rayyan-471934122,Deploying digitalisation and artificial intelligence in sustainable development research,exclude,"The title and abstract discuss AI, digitalisation, and sustainable development research broadly (including human interaction cues) but do not mention Digital Twins or clearly relate to Digital Twin systems/architectures. This is therefore clearly unrelated to Digital Twins (EC1).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:58.268482,3.020888328552246
rayyan-471934123,Empowering Digital Innovation by Diverse Leadership in ICT – A Roadmap to a Better Value System in Computer Algorithms,exclude,"The title and abstract discuss diverse leadership, digital ethics, and transparency/fairness in AI in general, but do not mention Digital Twins or any Digital Twin-related system/architecture/framework. This clearly violates EC1 (unrelated to Digital Twins) despite covering transparency aspects.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:44:59.754034,1.483534336090088
rayyan-471934124,Engineering empowered by physics-based and data-driven hybrid models: A methodological overview,maybe,"Discusses virtual replicas and explicitly mentions constructing ""Hybrid Twins"" in smart manufacturing (potentially aligned with Digital Twin concepts), but the abstract provides no clear mention of explainability/interpretability/transparency or human interaction aspects. Kept as maybe to avoid false negatives in Phase 1.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:45:01.485821,1.7287380695343018
rayyan-471934125,Multi-fidelity information fusion with concatenated neural networks,exclude,"Although the abstract briefly mentions 'next-generation digital twin technologies,' the work is primarily about physics-guided machine learning surrogate modeling for boundary layer flows and does not discuss Digital Twins as a system/architecture concept nor mention any explainability/interpretability/transparency or human interaction aspects (IC2). This appears to be predictive/simulation modeling without XAI or human-related components (EC2).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-03-18T15:45:03.482673,1.9938039779663086
