bibtex_id,title,decision,justification,model_name,prompt_version,execution_date,processing_time_seconds
rayyan-471934108,Robot End-Effector Mounted Camera Pose Optimization in Object Detection-Based Tasks,exclude,"IC1 not met: the digital twin is only mentioned as an optional alternative (“if available”) to environment reconstruction, not as a central concept of the architecture. IC2 not met: the abstract contains no explicit explainability/interpretability/transparency/XAI mechanisms in any Digital Twin context. IC3 not met: no explicit human roles or human-in-the-loop/on-the-loop interaction mechanisms are described. The work focuses on camera pose optimization/object detection and offline simulations, which fits EC2 (DT-like simulation without XAI or human aspects).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:32:41.553316,2.408775806427002
rayyan-471934109,Intelligence  under  the Hood,exclude,"No abstract is provided and the metadata/title (“Intelligence under the Hood”) does not explicitly mention Digital Twins, any XAI/explainability mechanism, or human roles/interaction. Therefore IC1, IC2, and IC3 are not explicitly supported. This fails the Phase 2 critical rule requiring explicit evidence from abstract/metadata.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:32:43.747413,2.191044330596924
rayyan-471934114,A digital twin auxiliary approach based on adaptive sparse attention network for diesel engine fault diagnosis,exclude,"IC1 is satisfied: the work proposes a “digital twin auxiliary approach” for diesel engine fault diagnosis and discusses digital twin methods as the core methodological basis. IC2 is satisfied: the abstract explicitly addresses “lack of interpretability” and proposes an adaptive sparse attention mechanism to improve interpretability/visualization and “help explain the fault mechanism,” with experimental evaluation. IC3 is NOT satisfied: the abstract does not explicitly define any human roles (e.g., operator/maintainer/decision-maker) nor describe any human-in-the-loop/on-the-loop or human-centered interaction component. Under Phase 2 strict rules, missing explicit human involvement requires exclusion.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:32:47.203638,3.4541947841644287
rayyan-471934117,The materials tetrahedron has a “digital twin”,exclude,"IC1 is only partially met: the framework is ""adapted from the concept of a 'digital twin'"" (MITT) but is presented as a high-level extension/reimagination rather than a concrete digital twin architecture/system. IC2 is not met: the abstract contains no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within a digital twin context. IC3 is not met: while it mentions ""stakeholders"" and a ""communication tool,"" it does not explicitly define human roles (e.g., operator/decision-maker) or describe human-in-the-loop/on-the-loop interaction mechanisms. Therefore, it fails the strict Phase 2 inclusion requirements.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:32:51.594284,4.389616966247559
rayyan-471934118,Human Digital Twin (HDT) Driven Human-Cyber-Physical Systems: Key Technologies and Applications,exclude,"Abstract is not provided, so IC2 (explicit discussion/proposal/evaluation of explainability/interpretability/transparency/XAI within a Digital Twin context) and IC3 (explicit human roles or human-in/on-the-loop mechanisms as part of the system) cannot be verified from abstract/metadata. Although the title suggests Digital Twin relevance (IC1), Phase 2 requires all criteria to be explicitly supported; therefore it must be excluded.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:32:53.446495,1.850187063217163
rayyan-471934124,Engineering empowered by physics-based and data-driven hybrid models: A methodological overview,exclude,"IC1 is only partially supported: the abstract discusses “virtual replicas” and “Hybrid Twins,” but does not explicitly frame Digital Twins as the central concept of a proposed architecture/system/framework (it reads as a methodological overview of hybrid modeling). IC2 is not met: there is no explicit mention of explainability/interpretability/transparency/XAI mechanisms. IC3 is not met: no human roles (operator/decision-maker) or human-in-the-loop/on-the-loop interactions are described. This aligns with EC2 (hybrid/predictive modeling for online diagnosis/maintenance without explicit XAI or human-related aspects).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:32:58.741143,5.293625831604004
rayyan-471934127,Digital twin-based decision making paradigm of raise boring method,exclude,"IC1 is explicitly satisfied: the work presents a “digital twin-driven process planning system” and a “five-dimension architecture of digital twinning,” plus a prototype DT-driven decision-making system. IC2 is not satisfied: the abstract does not explicitly mention or discuss explainability/interpretability/transparency/XAI mechanisms within the digital twin. IC3 is not satisfied: no explicit human roles (operator/decision-maker) or human-in-the-loop/on-the-loop interaction mechanisms are described; decision making is discussed generally (planning recommendation, visual simulation) without specifying human involvement. This matches EC2 (DT for planning/simulation/model fusion without XAI or human-related aspects).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:33:01.609905,2.8657140731811523
rayyan-471934129,Design Principles for Shared Digital Twins in Distributed Systems,exclude,"IC1 is satisfied: the paper centrally focuses on “Shared Digital Twins” and proposes design principles for them. However, IC2 is not satisfied because the abstract does not explicitly mention or discuss explainability, interpretability, transparency, or any XAI mechanisms in the Digital Twin context. IC3 is also not satisfied: while it references interviews with industry experts and practitioner-oriented design, it does not explicitly define operational human roles (e.g., operator/decision-maker) nor describe any human-in-the-loop/on-the-loop interaction mechanism as part of the system. With required criteria missing, the article is excluded.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:33:04.280519,2.6695892810821533
rayyan-471934134,A Computational Platform Integrating a Mechanistic Model of Crohn’s Disease for Predicting Temporal Progression of Mucosal Damage and Healing,exclude,"IC1 is satisfied: the platform explicitly assigns a digital twin to each patient and uses it to forecast treatment response. However, IC2 is not satisfied because the abstract contains no explicit mention of explainability/interpretability/transparency/XAI mechanisms within the digital twin context. IC3 is also not satisfied: while physicians and decision support are mentioned, there is no explicit human-in-the-loop/on-the-loop role or interaction mechanism described as part of the system. This matches EC2 (predictive use of digital twins without any reference to explainability or human-related mechanisms).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:33:07.065667,2.7841296195983887
rayyan-471934138,Knowledge-embedded machine learning and its applications in smart manufacturing,exclude,"IC1 not satisfied: Digital Twin is mentioned only as an application area (“applications such as PHM and DT”) and not as a central concept of the proposed framework, which is primarily a Knowledge-embedded Machine Learning (KML) framework for smart manufacturing. IC2 only partially supported: the abstract notes “lack of interpretability” as a problem and claims KML makes outcomes “more representative,” but it does not explicitly propose or describe any explainability/XAI mechanism within a Digital Twin context. IC3 not satisfied: no explicit human roles (operator/decision-maker) or human-in-the-loop/on-the-loop/human-centered interaction are described.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:33:10.985594,3.9168541431427
rayyan-471934142,"Vision transformer and explainable transfer learning models for auto detection of kidney cyst, stone and tumor from CT-radiography",exclude,"IC1 not met: Digital Twin is only mentioned in passing (“contribute… e.g., modeling digital-twin of renal functions”) with no explicit Digital Twin architecture/system/framework described. IC3 not met: no explicit human roles (clinician/operator/decision-maker) or human-in/on-the-loop interaction mechanism is described. IC2 is partially met (mentions revealing black-box behavior/monitoring anatomy abnormalities), but it is not framed as explainability within a Digital Twin context. Therefore, the article does not explicitly satisfy all Phase 2 inclusion criteria.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:33:13.501815,2.514700412750244
rayyan-471934151,Managing AI is managing complexity - An interview with Rahul C. Basole,exclude,"No abstract is provided and the available metadata (title/year) does not explicitly indicate that Digital Twins are a central concept (IC1), nor does it explicitly discuss explainability/XAI in a Digital Twin context (IC2), nor define human roles or human-in-the-loop interaction within such a system (IC3). As none of the required inclusion criteria can be verified from the abstract/metadata, the record is excluded under Phase 2 strict screening.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:33:16.003895,2.4990458488464355
rayyan-471934156,Prospective for urban informatics,exclude,"IC1 not met: the abstract lists “digital twins” only as one item among many enabling technologies in an urban informatics outlook/research-initiatives piece, without proposing an architecture/system/framework where a Digital Twin is central. IC2 not met: “explainable artificial intelligence” is only mentioned in a list; there is no explicit proposal/implementation/evaluation/formal discussion of XAI mechanisms within a Digital Twin context. IC3 not met: no explicit human roles (operator/decision-maker) or human-in/on-the-loop interaction mechanisms are described—only a general mention of societal concerns and reliance on technology.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:33:19.235183,3.2302677631378174
rayyan-471934163,Enhancing wisdom manufacturing as industrial metaverse for industry and society 5.0,exclude,"IC1 not satisfied: digital twins are only listed among many “transition enabling technologies” and are not described as a central concept of the proposed architecture/framework. IC2 not satisfied: the abstract contains no explicit mention of explainability/interpretability/transparency/XAI mechanisms in any digital twin context. IC3 not satisfied: although it mentions “human-centric solutions” and “experience-driven individual needs,” it does not explicitly define human roles or describe human-in/on-the-loop interaction mechanisms within the system.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:33:21.774437,2.536217212677002
rayyan-471934177,A digital twin–driven monitoring framework for dual-robot collaborative manipulation,exclude,"IC1 is satisfied: the paper proposes a “digital twin–driven monitoring framework” with a six-dimensional DT-based architecture and DT-driven real-time monitoring. However, IC2 is not satisfied: the abstract contains no explicit mention of explainability/interpretability/transparency/XAI mechanisms within the Digital Twin context. IC3 is also not satisfied: no explicit human role (operator/decision-maker) or human-in-the-loop/on-the-loop interaction is described; “support for intelligent decision-making” is not explicitly tied to a human user. Therefore, the article is excluded under strict Phase 2 rules.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:33:28.411003,6.633530616760254
rayyan-471934184,A thermodynamics-informed active learning approach to perception and reasoning about fluids,exclude,"IC1 not met: Digital Twins are only mentioned as a potential extensible application (“extensible to… cognitive digital twins”), not as a central concept of the proposed method. IC2 not met: although the abstract mentions providing “explanations for past events,” it does not explicitly propose or evaluate explainability/XAI mechanisms within a Digital Twin context. IC3 not met: no human roles or human-in/on-the-loop interaction are described. Therefore the article fails multiple required inclusion criteria.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:33:30.771295,2.357243299484253
rayyan-471934186,"A Smart Service System for Spatial Intelligence and Onboard Navigation for Individuals with Visual Impairment (VIS<sup>4</sup>ION Thailand): study protocol of a randomized controlled trial of visually impaired students at the Ratchasuda College, Thailand",exclude,"IC1 is explicitly met: the abstract states they use 3D reconstruction and semantic segmentation to create a “digital twin of the campus.” IC3 is explicitly met: the system includes end users (visually impaired students) receiving orientation cueing and evaluates acceptability/feasibility based on user experiences (human-centered use). However, IC2 is not met: the abstract does not explicitly propose or evaluate any explainability/interpretability/transparency/XAI mechanism within the digital twin context (no mention of explanations, interpretable models, transparency features, or XAI methods). Therefore, the article is excluded under the Phase 2 strict criteria.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:33:36.042920,5.268589735031128
rayyan-471934193,Faceting the post-disaster built heritage reconstruction process within the digital twin framework for Notre-Dame de Paris,exclude,"IC1 is satisfied: the study is explicitly framed as a ""digital twin framework"" for post-disaster heritage reconstruction and proposes facets of a ""digital twin experiment."" However, IC2 is not satisfied: the abstract does not explicitly mention or discuss explainability/interpretability/transparency/XAI mechanisms in the digital twin context. IC3 is also not satisfied: no explicit human roles (operator/decision-maker) or human-in-the-loop/on-the-loop interaction mechanisms are described. This matches EC2 (digital twin modeling/performance focus without explainability or human-related aspects).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:33:39.213867,3.1679117679595947
rayyan-471934195,Developing DELPHI expert consensus rules for a digital twin model of acute stroke care in the neuro critical care unit,maybe,"IC1 is explicitly satisfied: the work is about developing consensus rules to construct a “digital twin model” for acute stroke care in the neurocritical care unit. IC2 is explicitly satisfied: the conclusion states the resulting rule-based digital twin is “easily interpretable” compared to associative AI models, which is an explicit interpretability claim in the digital twin context. IC3 is not explicitly satisfied: while experts participate in a DELPHI process to generate rules, the abstract does not explicitly define operational human roles (e.g., clinician/operator decision-maker) or describe a human-in-the-loop/on-the-loop interaction mechanism as part of the digital twin system’s use or runtime operation—only expert elicitation during model development.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:33:42.505907,3.2890026569366455
rayyan-471934200,Visual analytics for digital twins: a conceptual framework and case study,maybe,"IC1 is explicitly satisfied: the paper proposes a “conceptual visual analytics framework for digital twins (DTVA)” and presents a DT-based anomaly detection case study. IC3 is explicitly satisfied: it frames “navigating humans through twin data,” integrating “human domain experience and cognitive abilities,” and includes a “human–machine interface (DTI)” component. IC2 is not explicitly satisfied under strict XAI wording: the abstract discusses visual analytics, navigation, and decision-making support but does not explicitly mention or formally discuss explainability/interpretability/transparency/XAI mechanisms (these terms or clear equivalents are not stated as mechanisms). Therefore it cannot be confidently included at Phase 2.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:33:45.818936,3.311160087585449
rayyan-471934201,Permanently updated 3D-model of actual geometries of research environments,exclude,"IC1 is not explicitly satisfied as a central concept: the work primarily describes optical metrology scans and maintaining an up-to-date 3D virtual model; the Digital Twin is only mentioned once as a place where the model is “added” and “observed,” with no DT architecture/framework described. IC2 is not satisfied: there is no explicit discussion of explainability/interpretability/transparency/XAI mechanisms. IC3 is not satisfied: no human roles (operator/decision-maker) or human-in-the-loop/on-the-loop interaction mechanisms are explicitly defined. This fits EC2 (focus on modeling/planning within a DT context without explainability or human-related mechanisms).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:33:48.804802,2.9827544689178467
rayyan-471934215,"Agents and Digital Twins for the engineering of Cyber-Physical Systems: opportunities, and challenges",exclude,"IC1 is explicitly met (Digital Twins are the central concept and the paper discusses DTs as engineering abstractions for CPSs). However, IC2 is not met: the abstract contains no explicit mention of explainability/interpretability/transparency/XAI mechanisms within the Digital Twin context. IC3 is also not met: while it mentions socio-technical CPSs and agents/multiagent systems, it does not explicitly define human roles (e.g., operator/decision-maker) or describe human-in-the-loop/on-the-loop interaction mechanisms. With required criteria missing, the article must be excluded.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:33:53.444270,4.636428117752075
rayyan-471934218,Smart Production and Manufacturing System Using Digital Twin Technology and Machine Learning,exclude,"IC1 is satisfied: the abstract presents Digital Twin (DT) as the foundation for a smart factory framework and includes a case study. However, IC2 is not satisfied because the abstract does not explicitly mention or discuss any explainability/interpretability/transparency/XAI mechanism. IC3 is also not satisfied because no human roles (operator/decision-maker) or human-in/on-the-loop interaction is explicitly described. With IC2 and IC3 missing, the article must be excluded under Phase 2 strict criteria.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:33:55.609599,2.162287950515747
rayyan-471934224,Integrating Virtual Twin and Deep Neural Networks for Efficient and Energy-Aware Robotic Deburring in Industry 4.0,exclude,"IC1 is satisfied: the abstract presents a framework that incorporates a virtual twin as a key part of the robotic deburring work cell for real-time planning and adaptability. IC3 is satisfied: it explicitly states 'human-in-the-loop process monitoring.' However, IC2 is not satisfied: the abstract mentions deep neural networks for burr identification and system evaluation/energy savings, but does not explicitly propose or discuss explainability/interpretability/transparency/XAI mechanisms within the (virtual) Digital Twin context.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:33:57.989870,2.378255844116211
rayyan-471934231,Generative AI,exclude,"Abstract is not provided, and the available metadata (title: 'Generative AI') does not explicitly mention Digital Twins, any XAI/explainability mechanism in a Digital Twin context, or defined human roles/human-in-the-loop interaction. Therefore IC1, IC2, and IC3 are not explicitly supported. Additionally, based on the title alone it is not possible to establish relevance to Digital Twins (EC1 risk).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:34:00.116785,2.1243808269500732
rayyan-471934235,Toward digital twin of the ocean: from digitalization to cloning,exclude,"IC1 is satisfied: the paper is centrally about a “digital twin of the ocean” and explicitly proposes a “structured architecture” and “core components” for a prototype system. IC3 is partially suggested via mentions of “three-dimensional visualization interactions” and “human–computer interactions,” but it does not explicitly define concrete human roles (e.g., operator/decision-maker) or a clear human-in/on-the-loop mechanism as part of the system. Critically, IC2 is not satisfied: the abstract does not explicitly propose or discuss explainability/interpretability/transparency/XAI mechanisms within the digital twin; “transparent ocean” is only referenced as a prior model name and no explainability method is described.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:34:02.913652,2.793815851211548
rayyan-471934237,Data-driven Development in the Automotive Industry,exclude,"No abstract or other metadata is provided beyond title/year, so there is no explicit evidence that (IC1) Digital Twin is a central concept, (IC2) any explainability/interpretability/transparency/XAI mechanisms are discussed in a Digital Twin context, or (IC3) human roles/human-in-the-loop interaction are incorporated. Under Phase 2 rules requiring explicit support, the article must be excluded due to missing required criteria.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:34:04.818708,1.903031587600708
rayyan-471934243,Revitalizing Human-Robot Interaction: Phygital Twin Driven Robot Avatar for China–Sweden Teleoperation,exclude,"Abstract is not provided, so none of the Phase 2 inclusion criteria can be explicitly verified from abstract/metadata. IC1 (Digital Twin as central concept) is only suggested by the term 'Phygital Twin' in the title but not explicitly established. IC2 (explicit explainability/interpretability/transparency/XAI within the Digital Twin context) is not stated. IC3 (explicit human role/HITL mechanisms) is implied by 'teleoperation' but not explicitly described in an abstract. Per Phase 2 critical rule (no assumptions), the article must be excluded.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:34:08.229026,3.409299373626709
rayyan-471934245,Construction of Human Digital Twin Model Based on Multimodal Data and Its Application in Locomotion Mode Identification,exclude,"IC1 is explicitly satisfied: the paper proposes a human digital twin (HDT) framework and applies it to locomotion mode identification. IC3 is also explicitly satisfied: it is human-centered (human body state/physiological data acquisition) and explicitly motivated by human-robot interaction in HCPS. However, IC2 is not explicitly satisfied: the abstract describes multimodal sensing, BiLSTM-CNN fusion, optimization experiments, and performance comparison, but contains no explicit mention of explainability/interpretability/transparency/XAI mechanisms within the digital twin context. Per Phase 2 rules, missing IC2 requires exclusion.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:34:10.964940,2.733889579772949
rayyan-471934262,Explainable deep learning for image-driven fire calorimetry,exclude,"IC1 not met: Digital Twin is only mentioned once as a potential future application (“support for future AI applications in fire monitoring, digital twin, and smart firefighting”) and is not a central concept of the proposed system (the work focuses on fire calorimetry via explainable deep learning). IC2 not met in DT context: while Grad-CAM/XAI is explicitly applied, it is not presented within a Digital Twin architecture or framework. IC3 not met: the abstract contains no explicit human roles (operator/decision-maker) and no human-in/on-the-loop or human-centered interaction mechanism.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:34:13.573497,2.6055290699005127
rayyan-471934263,Construction of a Digital Twin Based Monitoring and Early Warning System for Ammonia Equipment,exclude,"IC1 is satisfied: the abstract describes a Digital Twin-based monitoring and early warning system with a “highly reducible digital twin model” as a core function. IC2 is not satisfied: there is no explicit mention of explainability/interpretability/transparency/XAI mechanisms (only prediction, classification, monitoring, and visualization). IC3 is not satisfied: no explicit human roles (operator/decision-maker) or human-in-the-loop/on-the-loop interaction mechanisms are described; “real-time visualization” is not an explicit human-centered interaction specification. This also matches EC2 (DT-focused prediction/monitoring without any explainability or human-related aspects).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:34:16.591482,3.0149340629577637
rayyan-471934268,Stamping process analysis in an industrial plant and its limitations to obtain an industrializable Continuous Twin,exclude,"IC1 is met: the article centrally defines and targets development of a “Continuous Twin” combining a virtual twin (simulation) and a digital twin (real-time data). IC3 is met: it explicitly references “measurement of the operators corrections after detecting part failures,” indicating an explicit human/operator role in the process information considered. IC2 is not met: the abstract contains no explicit mention of explainability, interpretability, transparency, or any XAI mechanism within the digital twin/continuous twin context. Under Phase 2 strict rules, missing IC2 requires exclusion.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:34:19.116823,2.522289991378784
rayyan-471934272,Machine Learning for Digital Shadow Design in Health Insurance Sector,exclude,"IC1 not met: the central concept is a Digital Shadow (as a first approach toward a future Digital Twin), not a Digital Twin-centric architecture/framework. IC2 not met: the abstract describes ML models for forecasting/monitoring but does not explicitly mention explainability, interpretability, transparency, or XAI in a Digital Twin/Shadow context. IC3 not met: no explicit human roles or human-in/on-the-loop interaction mechanisms are described. This aligns with EC2 (predictive/monitoring focus without explainability or human aspects).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:34:21.589404,2.46954083442688
rayyan-471934273,A dynamic knowledge graph approach to distributed self-driving laboratories,exclude,"IC1 is explicitly satisfied: the architecture is developed within The World Avatar project, which ""seeks to create an all-encompassing digital twin"" using a dynamic knowledge graph. However, IC2 is not explicitly satisfied: the abstract does not propose or discuss any explainability/interpretability/transparency/XAI mechanisms in the digital twin context (data provenance/FAIR is mentioned, but not framed as XAI or interpretability). IC3 is also not explicitly satisfied: while it references ""the scientist’s research goals,"" it does not define human roles in the system or describe any human-in-the-loop/on-the-loop/human-centered interaction mechanism. Since required criteria are missing explicitly, the article is excluded.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:34:24.467129,2.8746817111968994
rayyan-471934282,TAI-PRM: trustworthy AI—project risk management framework towards Industry 5.0,exclude,"IC1 not met: Digital Twin is only mentioned as an application context for validating the TAI-PRM risk-management framework, not as a central concept of the proposed architecture/system. IC2 not met: the abstract discusses ethical/trustworthy risk management for AI artefacts but does not explicitly propose or discuss explainability/interpretability/transparency/XAI mechanisms within a Digital Twin. IC3 not met: no explicit definition of human roles or human-in/on-the-loop interaction mechanisms; it only generally mentions “societal and human-centric dimensions” and “help users” without specifying roles or HITL integration.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:34:27.081608,2.6114444732666016
rayyan-471934287,From Digital Human Modeling to Human Digital Twin: Framework and Perspectives in Human Factors,exclude,"IC1 is satisfied: the paper is explicitly about a Human Digital Twin and proposes a unified HDT framework (physical twin, virtual twin, linkage). IC3 is also satisfied: it mentions human-centric aims with 'timely feedback' and 'bidirectional interactions' as part of the framework. However, IC2 is not explicitly satisfied: the abstract does not mention explainability/interpretability/transparency/XAI mechanisms within the Digital Twin context. Additionally, the abstract explicitly states it 'reviews the evolution' and discusses 'future perspectives,' indicating a secondary/review-style study, triggering EC3.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-03-18T16:34:29.556251,2.4716076850891113
