bibtex_id,title,decision,justification,model_name,prompt_version,execution_date,processing_time_seconds
rayyan-471935220,Identification of digital twins to guide interpretable AI for diagnosis and prognosis in heart failure,exclude,"IC1 (Digital Twin central): Satisfied. The abstract explicitly states they “create digital twins” via mechanistic cardiovascular computational models and use “digital twin-derived features” throughout the framework.

IC2 (XAI/interpretability within DT context): Satisfied. The work explicitly targets interpretability using DT-derived features, stating “interpretable phenogroups,” “mechanistic drivers,” and improved “interpretability” of prognostic AI models by incorporating DT-derived features.

IC3 (Explicit human roles or human-in/on-the-loop): Not satisfied. The abstract does not explicitly define any human roles (e.g., clinician/operator/decision-maker) nor describe any human-in-the-loop/on-the-loop or human-centered interaction in the system architecture or evaluation. Phrases like “guide therapy” and “enhance prognosis” indicate intended clinical relevance but do not constitute explicit human role specification or interaction mechanisms.

Because IC3 is missing under the strict Phase 3 rule (all criteria must be explicitly supported), the article is excluded.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:51:59.389185,4.143868923187256
rayyan-471935267,Digital twin based deep learning framework for personalized thermal comfort prediction and energy efficient operation in smart buildings,exclude,"IC1 is satisfied: the abstract explicitly proposes a “Digital Twin-driven framework” where the Digital Twin enables “real-time simulation of indoor environments and occupant responses” for HVAC control, making the DT central. IC2 is satisfied: it explicitly integrates XAI mechanisms “such as SHAP and LIME” to enhance “transparency and interpretability” within the proposed DT-based framework. IC3 is not satisfied: although the work is occupant-centric and models occupant responses/preferences, the abstract does not explicitly define any human roles (e.g., operator/facility manager/analyst) nor describe an explicit human-in-the-loop/on-the-loop interaction (e.g., human oversight, decision approval, user feedback interface, or human-centered evaluation). Because all criteria must be explicitly met and IC3 is missing, the article is excluded.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:52:02.727210,3.334395408630371
rayyan-471935269,AI-Assisted Design of Custom Insoles for Plantar Pressure Redistribution via a Digital Twin Framework,exclude,"IC1 is satisfied: the abstract explicitly frames the contribution as an “AI-assisted digital twin framework” integrating FEA and ML for personalized insole optimization, indicating the digital twin is central to the system. IC2 is satisfied: it explicitly applies an XAI mechanism (SHAP) to confirm alignment of ML predictions with FEA-derived biomechanical patterns, and states this enhances interpretability/trustworthiness within the digital-twin-anchored workflow. IC3 is not satisfied: the abstract does not explicitly define any human roles (e.g., clinician, operator, decision-maker) nor describe any human-in-the-loop/on-the-loop or human-centered interaction in the architecture or evaluation; it only mentions “clinical relevance” as future refinement without specifying human involvement. Per Phase 3 rules, missing IC3 requires exclusion.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:52:05.995635,3.264425277709961
rayyan-471935271,From Forecasting to Foresight: Building an Autonomous O&M Brain for the New Power System Based on a Cognitive Digital Twin,exclude,"IC1 is satisfied: the proposed system is explicitly a “Cognitive Digital Twin (CDT) system” that “mirrors the physical grid” and serves as an “intelligent O&M engine,” making Digital Twin central and defining. IC2 is not satisfied: although the abstract claims the CDT provides “transparent and explainable decision-making,” it does not explicitly propose, describe, implement, evaluate, or analyze any explainability/XAI mechanism within the digital twin context (no methods, interfaces, metrics, or formal XAI discussion). IC3 is not satisfied: the abstract mentions “autonomous O&M operations” but does not explicitly define human roles (operator/analyst/decision-maker) nor any human-in-the-loop/on-the-loop or human-centered interaction in the architecture or evaluation. Because IC2 and IC3 are missing/weakly supported, the article must be excluded under Phase 3 rules.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:52:09.776261,3.7776260375976562
rayyan-471935273,Interception well digital twin for early warning of combined sewer overflows,exclude,"IC1 is satisfied: the abstract explicitly introduces “a digital twin framework for IWs,” and subsequent models/methods are described as “based on digital twins” and “digital twin-driven,” making the digital twin central. IC2 is not satisfied: although the paper claims to “enhanc[e] the interpretability of IW field data,” the abstract does not explicitly propose or describe any explainability/interpretability/XAI mechanism (e.g., feature attribution, surrogate models, rule extraction, uncertainty explanation, transparency interface) within the digital twin context—only a general goal statement. IC3 is not satisfied: the abstract mentions “design and decision-making” and “management,” but it does not explicitly define any human role (operator/decision-maker/analyst) nor any human-in/on-the-loop or human-centered interaction in the system architecture or evaluation. Since IC2 and IC3 are missing/ambiguous, the article must be excluded under Phase 3 rules.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:52:13.037276,3.257976531982422
rayyan-471935276,Towards Evolving Actor–Network Ontologies: Enabling Reflexive Digital Twins for Cultural Heritage,exclude,"IC1 is satisfied: the work explicitly introduces “evolving actor–network ontologies (EANO) as a new paradigm for cultural digital twins” and proposes a “five-layer architecture” for that digital-twin context. IC2 is not satisfied: while the abstract uses the terms “transparent and interpretable framework,” it does not explicitly propose or describe any concrete explainability/XAI mechanism, method, procedure, or evaluation within the digital twin (the transparency/interpretability claim remains general). IC3 is not satisfied: although “heterogeneous actors” are mentioned, the abstract does not explicitly define human roles (e.g., curator/operator/decision-maker) nor describe any human-in-the-loop/on-the-loop interaction as part of the architecture or evaluation. Because IC2 and IC3 are missing/weakly supported in the abstract, the article must be excluded.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:52:16.773638,3.7323460578918457
rayyan-471935277,Engineering-Oriented Explainable Machine Learning and Digital Twin Framework for Sustainable Dairy Production and Environmental Impact Optimisation,exclude,"IC1 is satisfied: the abstract states that the predictive models are integrated into a “digital twin platform” providing a “dynamic, real-time simulation environment” for scenario testing and optimisation, indicating the digital twin is central to the proposed framework. IC2 is satisfied: the framework includes “SHAP-based explainability” and explicitly frames the contribution as “explainable AI” within the digital twin engineering approach. IC3 is not satisfied: while the abstract mentions “support decision-making” and “data-driven decision support,” it does not explicitly define any human roles (e.g., farmer, operator, decision-maker) nor does it describe human-in-the-loop/on-the-loop or any human-centered interaction mechanism as part of the system architecture or evaluation. Per Phase 3 rules, missing IC3 requires exclusion.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:52:19.702977,2.924318552017212
rayyan-471935278,PINN-DT: Optimizing Energy Consumption in Smart Building Using Hybrid Physics-Informed Neural Networks and Digital Twin Framework with Blockchain Security,exclude,"IC1 is satisfied: the abstract positions digital twins (DTs) as a core component (DRL agents are trained using DT data within a proposed PINN–DT–blockchain framework). IC2 is not explicitly satisfied: while the abstract mentions PINNs ensuring “model accuracy and interpretability,” it does not explicitly propose or evaluate explainability/XAI mechanisms specifically within the digital twin context (no DT-focused explanation, transparency method, or XAI evaluation is described). IC3 is not explicitly satisfied: although “user preferences” and a “user comfort index” are mentioned, the abstract does not define any human roles (e.g., operator/decision-maker) nor describe human-in-the-loop/on-the-loop interaction or human-centered decision processes in the system architecture or evaluation. Since IC2 and IC3 are missing/ambiguous, the article must be excluded.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:52:23.011560,3.3035686016082764
rayyan-471935281,Cerebrum twin: A 6D semantic digital twin of multi-lobe digital brain functions for human-centric Industry 5.0,exclude,"IC1 is satisfied: the work explicitly proposes the “Cerebrum Twin (CT)… a six-dimensional semantic digital twin (SDT) system” as the core contribution and validates it experimentally. IC3 is satisfied: it explicitly includes “intuitive voice-based human interaction,” “operator-oriented decision-making,” and “human-in-the-loop optimization,” clearly defining a human role in the loop. IC2 is not explicitly satisfied: although the abstract claims “robust, transparent… decision-making,” it does not explicitly propose or evaluate any explainability/interpretability/transparency/XAI mechanism (e.g., explanation generation, interpretable modeling, feature attribution, rationale interfaces, formal transparency methods) within the digital twin context; “transparent” appears as an unsupported descriptor rather than a described XAI component. Because all criteria must be explicitly met and IC2 is missing/ambiguous, the article is excluded.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:52:26.035411,3.020853042602539
rayyan-471935282,Knowledge Graphs and Artificial Intelligence for the Implementation of Cognitive Heritage Digital Twins,exclude,"IC1 is satisfied: the abstract is explicitly about implementing “intelligent Heritage Digital Twins” and proposes AI-assisted workflows to build them. IC2 is satisfied: it explicitly targets interpretability/semantic consistency and discusses transparency and bias mitigation in the Heritage Digital Twin/AI context. IC3 is NOT satisfied: the only human-related element is a brief mention of “human oversight,” without explicitly defining human roles (e.g., operator/analyst/decision-maker) and without describing any concrete human-in-the-loop/on-the-loop interaction mechanism in the system architecture or evaluation. Because IC3 is insufficiently and only weakly supported in the abstract, the article must be excluded under Phase 3 rules.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:52:28.633525,2.5911004543304443
rayyan-471935283,Ontology-Driven Digital Twin Framework for Aviation Maintenance and Operations,exclude,"IC1 satisfied: The digital twin is central and defining (""novel ontology-driven digital twin framework""; DT formally defined as a 6-tuple and is the core system construct). IC2 satisfied: Explainability/transparency is explicit and within the DT context (""explainable decision support,"" ""transparent, traceable reasoning,"" ""explainable inference capabilities"" contrasted with ""black boxes""). IC3 not satisfied: The abstract does not explicitly define any human roles (e.g., operator, maintainer, decision-maker) nor does it explicitly describe human-in-the-loop/on-the-loop/human-centered interaction mechanisms as part of the architecture or evaluation; mentions of maintenance decisions/recommendations and regulatory bodies are organizational context, not explicit human-role integration. Per Phase 3 rules, missing IC3 requires exclusion.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:52:32.057456,3.4208984375
rayyan-471935284,Life prediction and health assessment of aero-engine gas path using digital twin and deep learning,exclude,"IC1 (Digital Twin central): Satisfied. The abstract repeatedly frames the contribution as a health monitoring/RUL prediction system that “integrates digital twins and deep learning,” develops a “digital twin platform prototype,” and implements a closed-loop process, indicating the digital twin is a defining system concept.

IC3 (Explicit human roles / human-in-the-loop interaction): Satisfied. The abstract explicitly introduces a “multi-level virtual-reality interaction mechanism” linking physical space, health assessment, and “maintenance decision-making scenarios,” and mentions “collaborative decision-making” and “decision support,” which concretely positions humans as decision-makers interacting with the system.

IC2 (Explicit XAI/interpretability mechanism within the digital twin context): Not satisfied. The only interpretability-related statement is that a “three-dimensional visualization interaction framework … was developed to improve the system’s observability and interpretability.” This is described as visualization/interaction, not as an explicit explainability/XAI method (e.g., feature attribution, surrogate models, rule extraction, uncertainty explanations, interpretable model constraints) nor any formal analysis/evaluation of explainability. Under Phase 3’s strict requirement for clear, unambiguous XAI mechanisms, this evidence is insufficient.

Because IC2 is missing/ambiguous, the article must be excluded.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:52:36.971231,4.909775972366333
rayyan-471935292,A Framework for Standardizing the Development of Serious Games with Real-Time Self-Adaptation Capabilities Using Digital Twins,exclude,"IC1 (Digital Twin central): Satisfied. The abstract repeatedly positions the digital twin as the component that uses semantically tagged player-interaction data to perform real-time self-adaptation and automatically adjust the game experience.

IC2 (Explicit XAI/explainability within the Digital Twin context): Not satisfied. The abstract mentions “interpretability and comprehension” only in relation to standardized data descriptions via semantic annotation/ontologies (i.e., making game elements/data portable and understandable). It does not explicitly propose, implement, or evaluate any explainability/interpretability/transparency mechanism for the digital twin’s adaptation decisions (no explanations, rationale presentation, transparency interface, traceability, or XAI methods).

IC3 (Explicit human roles / human-in-the-loop): Not satisfied. Humans are present as players providing interaction data and as domain experts defining adaptation rules and completing a usability questionnaire, but the abstract does not explicitly describe a human-in-the-loop/on-the-loop role in the digital twin’s operational decision process (e.g., oversight, intervention, interactive feedback, or human-centered control/explanation loop).

Because IC2 and IC3 are not explicitly and clearly supported in the abstract, the article must be excluded under Phase 3 rules.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:52:42.140625,5.166034936904907
rayyan-471935293,An Integrated Approach to Real-Time 3D Sensor Data Visualization for Digital Twin Applications,exclude,"IC1 is satisfied: the paper is explicitly framed as a real-time 3D sensor-data visualization system “for digital twin applications/environments,” positioning digital twins as the central use case. IC2 is not satisfied: the abstract discusses “enhanced data interpretability” via visualization techniques (ramp shading, PBR, interpolation, distance metrics) but does not explicitly propose, implement, evaluate, or analyze explainability/XAI/transparency mechanisms (no explanations, rationale, uncertainty/explanation interfaces, model transparency, or XAI methods are described within a digital twin context). IC3 is not satisfied: while it mentions “user-selectable” options and “rapid decision-making,” it does not explicitly define human roles (operator/analyst/decision-maker) nor describe any human-in-the-loop/on-the-loop or human-centered interaction as part of the architecture or evaluation. Because IC2 and IC3 are missing/implicit, the article must be excluded under Phase 3 rules.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:52:46.697604,4.553853750228882
rayyan-471935296,Healthcare system optimization using digital twin,exclude,"IC1 (Digital Twin central/defining): Not explicitly supported. The abstract describes wearable health bands, cloud transmission, and decision-tree criticality assessment with a GUI; “utilizes digital twin technology” is only a generic concluding claim with no explicit digital-twin model/virtual replica, twin-to-physical synchronization concept, or twin-based simulation/optimization described. This makes the digital twin aspect ambiguous/peripheral in the provided text.

IC2 (Explainability/XAI within the digital twin context): Not explicitly supported. The only interpretability element is a GUI (pie chart/visual representation of criticality). There is no explicit XAI/interpretability mechanism tied to a digital twin (or even to the decision-tree model beyond visualization), no formal explanation method, evaluation of explanations, or transparency analysis within a DT context.

IC3 (Explicit human roles/interaction): Supported. Healthcare professionals are explicitly intended users who view the GUI and use outputs for admissions/discharges/resource allocation decisions.

Because IC1 and IC2 are not clearly and explicitly satisfied based on the abstract/metadata, the article must be excluded under Phase 3 rules.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:52:51.221750,4.519916534423828
rayyan-471935298,Implementing an AI-Based Digital Twin Analysis System for Real-Time Decision Support in a Custom-Made Sportswear SME,exclude,"IC1 (Digital Twin central): Satisfied. The paper “presents… implementing an AI-enhanced digital twin” integrating real-time data collection, analysis, and simulation; the digital twin is the defining system concept.

IC2 (Explicit XAI/explainability mechanisms within DT): Not satisfied. The abstract mentions “interpretable visual insights” and “process transparency,” but it does not explicitly propose, implement, evaluate, or formally analyze any explainability/XAI mechanism (e.g., model explanation methods, interpretable model constraints, attribution, rule extraction, counterfactuals) in the digital twin context. The described methods (K-means, DBSCAN, simulation) are analytics components; no explicit explainability technique is specified beyond general visualization/transparency claims.

IC3 (Explicit human roles / human-in-the-loop): Satisfied. The abstract explicitly targets “decision-makers” and states the system supports “human-centered decision-making,” indicating a defined human role in use.

Final decision: Exclude because IC2 is missing/ambiguous, and Phase 3 requires all criteria to be explicitly met.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:52:56.492341,5.267923593521118
rayyan-471935299,Agentic AI for Cultural Heritage: Embedding Risk Memory in Semantic Digital Twins,exclude,"IC1 (Digital Twin central): Not explicitly satisfied. Although the title mentions “Semantic Digital Twins,” the abstract frames the contribution as a “conceptual framework for memory-enabled, semantically grounded AI agents” via ontology integration (Panoptes + ICCROM/CCI ABC). It does not clearly state that a Digital Twin is the central system/architecture being proposed or analyzed.
IC2 (XAI within Digital Twin context): Not satisfied as required. The abstract mentions “structured, explainable reasoning” and “justification,” but it does not explicitly situate these explainability mechanisms within a Digital Twin context (since the Digital Twin is not clearly defined/central in the abstract).
IC3 (Human roles / HITL): Not explicitly satisfied. The abstract discusses autonomous agents triggering policy responses and supporting decision-making, but it does not define any human roles (operator/decision-maker/analyst) nor describe human-in-the-loop/on-the-loop interaction as part of the architecture or evaluation.
Because at least IC1 and IC3 (and consequently IC2 in the required Digital Twin context) are missing/ambiguous in the abstract, the article must be excluded under Phase 3 rules.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:53:00.498320,4.0019800662994385
rayyan-471935301,"Enhancing medical digital twins within metaverse using blockchain, NFTs and LLMs",exclude,"IC1 is satisfied: the abstract is explicitly centered on “medical digital twins (MDTs)” and proposes an architecture to enhance MDT functionality within a metaverse using blockchain/NFTs/LLMs. IC3 is satisfied: it explicitly incorporates human-centered interaction via a metaverse “platform for user interaction” and an “LLM-powered non-player character (NPC)” enabling real-time user interactions and personalized insights. IC2 is not satisfied: the abstract contains no explicit mention of explainability/interpretability/transparency/XAI mechanisms (for the digital twin or the LLM) and reports only cost, security, and response-time analyses. Because all criteria must be explicitly met and IC2 is missing, the article is excluded.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:53:04.887195,4.385102033615112
rayyan-471935307,Deep Learning Approaches to Natural Language Processing for Digital Twins of Patients in Psychiatry and Neurological Rehabilitation,exclude,"IC1: Satisfied — The abstract is explicitly about creating “digital twins (DTs) of patients” using DL/NLP and multimodal data to simulate patient behavior/health trajectories.
IC2: Not satisfied — Explainability is only mentioned as an ethical consideration (“ensuring explainability”) with no explicit proposed/implemented/evaluated XAI or transparency mechanism in the DT context (no method, framework, analysis, or results).
IC3: Not satisfied — While it mentions “collaborative care” and providing recommendations to “medical staff,” it does not explicitly define human roles (operator/decision-maker) or describe a human-in-the-loop/on-the-loop interaction/oversight mechanism as part of the system architecture or evaluation.
Because IC2 and IC3 are not explicitly met, the article must be excluded under Phase 3 rules.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:53:09.149399,4.260136604309082
rayyan-471935308,Redefining Research Crowdsourcing Incorporating Human Feedback with LLM-Powered Digital Twins,exclude,"IC1 is satisfied: the proposed contribution is explicitly a “hybrid framework using digital twins,” described as “personalized AI models that emulate workers’ behaviors and preferences,” and the system is evaluated in an experiment and interviews—indicating digital twins are central. IC3 is satisfied: the abstract explicitly states “keeping humans in the loop” and discusses allocating tasks to “preserv[e] human engagement for nuanced ones,” with interviews of both workers and researchers, indicating defined human involvement. IC2 is not satisfied: while the abstract mentions that stakeholders emphasized “the importance of transparency” and ethical considerations, it does not explicitly propose, implement, evaluate, or analyze any explainability/interpretability/XAI mechanism within the digital twin system (no described explanation method, interpretable model design, transparency feature, or evaluation of explanations). Because IC2 is missing/only vague, the article must be excluded under Phase 3 rules.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:53:12.273974,3.1215696334838867
rayyan-471935312,Leveraging Immersive Digital Twins and AI-Driven Decision Support Systems for Sustainable Water Reserves Management: A Conceptual Framework,exclude,"IC1 satisfied: The work is explicitly centered on a “conceptual framework” that integrates and constructs a “digital twin ecosystem” for real-time simulation and assessment of water reserves management.
IC3 satisfied: The abstract explicitly mentions “stakeholder communication” and “participatory decision-making,” indicating defined human/stakeholder involvement in the decision process.
IC2 not satisfied: Although it claims “more transparent, data-informed… decision-making,” the abstract does not explicitly propose, implement, evaluate, or analyze any explainability/interpretability/XAI mechanisms in the digital twin context (e.g., explanations, interpretable modeling choices, explanation interfaces, transparency methods, or formal XAI evaluation). Mentions of AI-DSS/RAG chatbots providing “actionable insights” are not explicit XAI within a digital twin. Because IC2 is missing under strict criteria, the article must be excluded.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-03-18T16:53:16.628586,4.349596738815308
