bibtex_id,title,decision,justification,model_name,prompt_version,execution_date,processing_time_seconds
rayyan-471934087,Cyber-Physical Loops as Drivers of Value Creation in NDE 4.0,não entra,"Digital Twin aparece apenas como parte dos loops ciber-físicos; não há proposta/avaliação de DT central, nem XAI/explicabilidade, nem definição de papéis humanos ou design de interação em DT. Não atende IC1–IC4.",gpt-5-petrobras,1.0,2026-03-02T12:03:01.105852,8.563117000000000
rayyan-471934088,An artificial intelligence framework integrating longitudinal electronic health records with real-world data enables continuous pan-cancer prognostication,não entra,"Não trata de Digital Twins; é um framework de IA para prognóstico com EHR, sem DT nem XAI/explicabilidade em DT (EC1).",gpt-5-petrobras,1.0,2026-03-02T12:03:08.545614,7.437230000000000
rayyan-471934089,"Bio-inspired computation for big data fusion, storage, processing, learning and visualization: state of the art and future directions",não entra,"Artigo é uma survey sobre Big Data e computação bio-inspirada, sem foco em Digital Twins (EC1) e é estudo secundário (EC3); não aborda XAI/HITL no contexto de DT.",gpt-5-petrobras,1.0,2026-03-02T12:03:13.624292,5.075632000000000
rayyan-471934090,Surrogate model–based inverse parameter estimation in deep drawing using automatic knowledge acquisition,não entra,"O trabalho não aborda Digital Twins nem XAI no contexto de DT. Foca em modelos substitutos para estimar parâmetros em estampagem, sem DT como conceito central (EC1/EC2).",gpt-5-petrobras,1.0,2026-03-02T12:03:19.357826,5.730485000000000
rayyan-471934091,Distributed Event-Triggered Formation Control of USVs with Prescribed Performance,não entra,"Artigo de controle de formação de USVs sem relação explícita com Digital Twin; não propõe nem avalia mecanismos de explicabilidade/XAI, nem interação humana. Não atende IC1–IC4 e se enquadra em EC1/EC2.",gpt-5-petrobras,1.0,2026-03-02T12:03:24.887103,5.527249000000000
rayyan-471934092,Event-Triggered Adaptive Neural Control for Multiagent Systems with Deferred State Constraints,não entra,"Não trata de Digital Twins; foca controle em multiagentes, sem XAI, interação humana ou explicações, violando EC1/EC2.",gpt-5-petrobras,1.0,2026-03-02T12:03:27.861997,2.9718550000000001
rayyan-471934093,Assessing product quality from the production process logs,não entra,Foca em mineração de processos e índice de qualidade; não menciona Digital Twin nem XAI ou interação humana em DT. Falha IC1–IC4 e atende EC1.,gpt-5-petrobras,1.0,2026-03-02T12:03:34.290072,6.425036000000000
rayyan-471934094,Knowledge-driven framework for industrial robotic systems,não entra,Foca em robótica baseada em ontologias; não trata de Digital Twin nem discute XAI/explicações no contexto de DT.,gpt-5-petrobras,1.0,2026-03-02T12:03:39.239956,4.946831000000000
rayyan-471934095,Data Analytics in Industry 4.0: A Survey,não entra,"Survey secundário de Data Analytics em Industry 4.0 (EC3), não tem Digital Twin como foco central nem discute/avalia XAI em DT; não atende IC1–IC4.",gpt-5-petrobras,1.0,2026-03-02T12:03:43.723041,4.480047000000000
rayyan-471934096,Corporate digital responsibility (CDR) in construction engineering—ethical guidelines for the application of digital transformation and artificial intelligence (AI) in user practice,não entra,Digital Twin é apenas citado de forma tangencial; não há arquitetura de DT nem técnicas de explicabilidade/interpretabilidade aplicadas a DT; papéis humanos não são definidos dentro de um sistema de DT; estudo ético geral de AI/CDR em construção.,gpt-5-petrobras,1.0,2026-03-02T12:03:50.371037,6.646981000000000
rayyan-471934097,Process-oriented unstable state monitoring and strategy recommendation for burr suppression of weak rigid drilling system driven by digital twin,não entra,"Digital Twin é central (IC1), mas não há técnicas de explicabilidade, papéis humanos ou design de interação; aplica HMM/GA sem XAI (EC2).",gpt-5-petrobras,1.0,2026-03-02T12:04:01.634677,11.260600999999999
rayyan-471934098,Product design lifecycle information model (PDLIM),não entra,Digital Twin é apenas citado como potencial; PDLIM não tem DT como eixo central (falha IC1). Não trata de XAI/explicabilidade (IC2) nem define papéis humanos em DT ou interação em DT (IC3-IC4).,gpt-5-petrobras,1.0,2026-03-02T12:04:10.468956,8.83324900000000
rayyan-471934099,aCHAT-WF: Generating conversational agents for teaching business process models,não entra,"EC1: Não trata de Digital Twins; foca em chatbots adaptativos para ensino de BPMN, sem XAI ou interação humana no contexto de DT.",gpt-5-petrobras,1.0,2026-03-02T12:04:15.696407,5.224382000000000
rayyan-471934100,Context-Based Resilience in Cyber-Physical Production System,não entra,"Artigo foca em resiliência e human-in-the-loop em CPPS/CPS; não trata de Digital Twins como conceito central nem discute explicabilidade/XAI no contexto de DT (EC1, EC2).",gpt-5-petrobras,1.0,2026-03-02T12:04:21.117722,5.418253000000000
rayyan-471934101,Learning semantic-specific visual representation for laser welding penetration status recognition,não entra,"Não trata de Digital Twin; propõe modelo de reconhecimento visual para soldagem sem DT, nem XAI/explicabilidade no contexto de DT (EC1/EC2).",gpt-5-petrobras,1.0,2026-03-02T12:04:25.001780,3.881007000000000
rayyan-471934102,Interpretable machine learning for genomics,não entra,"Artigo é revisão sobre iML em genômica, não aborda Digital Twins nem XAI aplicado a DT; viola EC1 e EC3.",gpt-5-petrobras,1.0,2026-03-02T12:04:29.858826,4.852966000000000
rayyan-471934103,Interoperable Digital Building Twins Through Communicating Materials and Semantic BIM,entra,"Digital Building Twins are central (IC1) and the paper discusses explainable decision-support via Semantic Web within the DT architecture (IC2, IC4). It is peer-reviewed and in English, not predictive-only or a secondary study, so exclusions do not apply.",gpt-5-petrobras,1.0,2026-03-02T12:04:35.968421,6.106541000000000
rayyan-471934104,Pipeline for ontology-based modeling and automated deployment of digital twins for planning and control of manufacturing systems,entra,"Digital Twin é conceito central e o trabalho descreve a arquitetura/pipeline e implantação de DT (IC1, IC4). Não é só predição, é revisado por pares e em inglês.",gpt-5-petrobras,1.0,2026-03-02T12:04:51.312955,15.342509000000000
rayyan-471934105,The Enigma of BIM,não entra,"Artigo centrado em BIM, sem tratar Digital Twins como conceito central. Não propõe nem discute XAI/explicabilidade ou papéis humanos em DT. Não atende IC1-IC4 e se enquadra em EC1.",gpt-5-petrobras,1.0,2026-03-02T12:05:16.532143,25.21614400000000
rayyan-471934106,Regulating artificial-intelligence applications to achieve the sustainable development goals,não entra,"Artigo é uma perspectiva sobre regulação de IA e SDGs, sem foco em Digital Twins. Não propõe ou avalia XAI, papéis humanos ou interação em DT. Não atende IC1–IC4 e se enquadra em EC1.",gpt-5-petrobras,1.0,2026-03-02T12:05:20.218763,3.6846040000000002
rayyan-471934107,"Integration of Artificial Intelligence, Blockchain, and Wearable Technology for Chronic Disease Management: A New Paradigm in Smart Healthcare",não entra,"Artigo não aborda Digital Twins; propõe integração de IA, blockchain e wearables em saúde. Não atende IC1-IC4 e se enquadra em EC1.",gpt-5-petrobras,1.0,2026-03-02T12:05:24.712971,4.493189000000000
rayyan-471934108,Robot End-Effector Mounted Camera Pose Optimization in Object Detection-Based Tasks,não entra,"Digital Twin não é central; aparece apenas como alternativa à reconstrução de cena. Não aborda XAI, papéis humanos ou design de interação em DT, falhando IC1–IC4.",gpt-5-petrobras,1.0,2026-03-02T12:05:35.437747,10.721714000000000
rayyan-471934109,Intelligence  under  the Hood,não entra,"Artigo de revista técnica automotiva sem foco explícito em Digital Twins; não propõe nem avalia mecanismos de explicabilidade no contexto de DT e aparenta não ser revisado por pares (EC1, EC3).",gpt-5-petrobras,1.0,2026-03-02T12:05:41.090626,5.6518610000000002
rayyan-471934110,State-of-the-art survey on digital twin implementations,não entra,"É um survey (estudo secundário) sobre DT, sem proposta/avaliação formal de XAI; excluído pelo EC3.",gpt-5-petrobras,1.0,2026-03-02T12:05:44.933913,3.840248000000000
rayyan-471934111,A digital twin–driven method for online quality control in process industry,não entra,"Digital Twin é central (IC1), porém o trabalho foca predição/otimização (bi-GRU+GA) sem propor ou avaliar explicabilidade, papéis humanos ou interação (falha IC2–IC4), enquadrando-se em EC2.",gpt-5-petrobras,1.0,2026-03-02T12:05:54.552468,9.615508999999999
rayyan-471934112,3D temperature field prediction in direct energy deposition of metals using physics informed neural network,não entra,"Não aborda Digital Twins; PINN e explicabilidade são discutidos fora do contexto de DT, sem arquitetura, papéis humanos ou XAI em DT.",gpt-5-petrobras,1.0,2026-03-02T12:05:59.438899,4.88338000000000
rayyan-471934113,Modelling and condition-based control of a flexible and hybrid disassembly system with manual and autonomous workstations using reinforcement learning,não entra,Artigo não é sobre Digital Twins; não menciona DT nem XAI. Foca controle por RL em desmontagem híbrida. Não atende IC1–IC4; excluído por EC1.,gpt-5-petrobras,1.0,2026-03-02T12:06:07.103894,7.661929000000000
rayyan-471934114,A digital twin auxiliary approach based on adaptive sparse attention network for diesel engine fault diagnosis,entra,"DT é conceito central no método proposto e há técnica formal de interpretabilidade (atenção esparsa) com visualização de explicações no contexto de DT, atendendo IC1, IC2 e IC4.",gpt-5-petrobras,1.0,2026-03-02T12:06:14.654421,7.548495000000000
rayyan-471934115,"Deep learning models for predictive maintenance: a survey, comparison, challenges and prospects",não entra,"Artigo é uma revisão de DL para PdM, não tem foco em Digital Twins e é estudo secundário (EC1, EC3).",gpt-5-petrobras,1.0,2026-03-02T12:06:19.088406,4.430941000000000
rayyan-471934116,A survey on outlier explanations,não entra,"Artigo é um survey sobre explicações de outliers sem foco em Digital Twins; além disso é estudo secundário, atendendo EC1 e EC3, não cumpre IC1–IC4.",gpt-5-petrobras,1.0,2026-03-02T12:06:22.861641,3.7711269999999999
rayyan-471934117,The materials tetrahedron has a “digital twin”,entra,Digital Twin é central no framework MITT proposto (IC1). Artigo em inglês e não se enquadra nos critérios de exclusão; não requer XAI/humano para inclusão.,gpt-5-petrobras,1.0,2026-03-02T12:06:38.296778,15.432085000000001
rayyan-471934118,Human Digital Twin (HDT) Driven Human-Cyber-Physical Systems: Key Technologies and Applications,não entra,"Pelo título e periódico, trata-se de revisão de tecnologias e aplicações de Human Digital Twin (estudo secundário), sem proposta/implementação/avaliação formal de XAI ou processos de explicação; EC3 aplica e não atende IC2/IC4.",gpt-5-petrobras,1.0,2026-03-02T12:06:50.990262,12.6904300000
rayyan-471934119,AI-driven streamlined modeling: experiences and lessons learned from multiple domains,não entra,"Artigo sobre AI em modelagem (MD*), sem relação explícita com Digital Twins e sem XAI/HITL no contexto de DT; falha IC1–IC4; EC1 aplica-se.",gpt-5-petrobras,1.0,2026-03-02T12:06:55.154956,4.156931000000000
rayyan-471934120,A pavement distresses identification method optimized for YOLOv5s,não entra,Focado em detecção de danos com YOLOv5; não envolve Digital Twin nem mecanismos de explicabilidade ou papéis humanos.,gpt-5-petrobras,1.0,2026-03-02T12:06:59.470718,4.3147430000000000
rayyan-471934121,Machine learning techniques applied to mechanical fault diagnosis and fault prognosis in the context of real industrial manufacturing use-cases: a systematic literature review,não entra,Estudo secundário (revisão sistemática) sem foco em Digital Twins; viola EC1 e EC3.,gpt-5-petrobras,1.0,2026-03-02T12:07:03.683753,4.209983000000000
rayyan-471934122,Deploying digitalisation and artificial intelligence in sustainable development research,não entra,Artigo sobre AI e sustentabilidade sem foco em Digital Twin; não atende IC1-IC4 e se enquadra em EC1.,gpt-5-petrobras,1.0,2026-03-02T12:07:09.214397,5.527591000000000
rayyan-471934123,Empowering Digital Innovation by Diverse Leadership in ICT – A Roadmap to a Better Value System in Computer Algorithms,não entra,"Não aborda Digital Twins; foco é liderança/ética e transparência em IA geral, não DT. Falha IC1 e se enquadra em EC1.",gpt-5-petrobras,1.0,2026-03-02T12:07:13.893049,4.675595000000000
rayyan-471934124,Engineering empowered by physics-based and data-driven hybrid models: A methodological overview,não entra,"Apesar de tratar de Hybrid/Digital Twins (IC1), é uma visão metodológica/overview sem propor ou avaliar XAI, interpretabilidade ou interação humana; aplica modelos preditivos e caracteriza estudo secundário (EC2, EC3).",gpt-5-petrobras,1.0,2026-03-02T12:07:27.934080,14.040013999999999
rayyan-471934125,Multi-fidelity information fusion with concatenated neural networks,não entra,"Digital Twin não é conceito central; o trabalho propõe um método PGML genérico de fusão multi-fidelidade para previsão de escoamentos. Não propõe nem avalia XAI no contexto de DT, nem define papéis humanos ou desenho de interação em DT.",gpt-5-petrobras,1.0,2026-03-02T12:07:38.573778,10.636652000000000
rayyan-471934126,"Integrative urban AI to expand coverage, access, and equity of urban data",não entra,"Não aborda Digital Twins; foco em IA urbana e dados, apesar de citar interpretabilidade e justiça. Não atende IC1–IC4 e se enquadra em EC1.",gpt-5-petrobras,1.0,2026-03-02T12:07:42.944717,4.3679050000000004
rayyan-471934127,Digital twin-based decision making paradigm of raise boring method,pode ser,"Digital Twin é central (IC1) e o artigo propõe arquitetura/protótipo de decisão, porém o resumo não evidencia técnicas de explicabilidade (XAI), papéis humanos explícitos ou processo de explicação/interação; requer leitura completa para confirmar IC2/IC3/IC4.",gpt-5-petrobras,1.0,2026-03-02T12:08:03.680387,20.732640000000000
rayyan-471934128,Cutting tool condition monitoring using eigenfaces,não entra,"Não trata de Digital Twin; foca em monitoramento de desgaste com eigenfaces e fusão de sensores, sem XAI, papéis humanos ou design de explicação.",gpt-5-petrobras,1.0,2026-03-02T12:08:07.297433,3.6139960000000002
rayyan-471934129,Design Principles for Shared Digital Twins in Distributed Systems,entra,Digital Twin é o foco central (Shared Digital Twins) e o artigo propõe princípios de design para sua arquitetura interorganizacional; atende ao IC1 e não viola ECs.,gpt-5-petrobras,1.0,2026-03-02T12:08:21.045223,13.744733999999999
rayyan-471934131,Industry 5.0: improving humanization and sustainability of Industry 4.0,não entra,"Estudo bibliométrico sobre Indústria 4.0/5.0, sem foco em Digital Twin; é estudo secundário (EC1, EC3).",gpt-5-petrobras,1.0,2026-03-02T12:08:38.731388,3.9483560000000000
rayyan-471934132,Advanced data modeling for industrial drying machine energy optimization,não entra,"Digital Twin é central, porém não discute explicabilidade, interpretabilidade ou papéis humanos; aplica modelos preditivos sem XAI (EC2).",gpt-5-petrobras,1.0,2026-03-02T12:08:47.056823,8.321345000000001
rayyan-471934133,Data-driven dynamic causality analysis of industrial systems using interpretable machine learning and process mining,não entra,Não trata de Digital Twin; foca em causalidade e ML interpretável sem contexto explícito de DT. Não atende IC1-IC4; EC1 aplica-se.,gpt-5-petrobras,1.0,2026-03-02T12:08:55.021624,7.963787000000000
rayyan-471934134,A Computational Platform Integrating a Mechanistic Model of Crohn’s Disease for Predicting Temporal Progression of Mucosal Damage and Healing,não entra,"Embora use digital twins como parte central, o estudo foca em predição e não propõe, avalia ou discute mecanismos de explicabilidade, papéis humanos ou processos de explicação no contexto de DT, enquadrando-se no EC2 e falhando IC2-IC4.",gpt-5-petrobras,1.0,2026-03-02T12:09:05.234445,10.209777000000001
rayyan-471934135,Deep learning in multimedia healthcare applications: a review,não entra,Revisão de deep learning em saúde sem foco em Digital Twins; estudo secundário (EC3) e não aborda DT (EC1).,gpt-5-petrobras,1.0,2026-03-02T12:09:08.623545,3.386033000000000
rayyan-471934136,An approach for tool wear prediction using customized DenseNet and GRU integrated model based on multi-sensor feature fusion,não entra,"Foca em predição de desgaste via DenseNet/GRU e fusão de sensores, sem mencionar Digital Twins nem XAI. Não define papéis humanos ou interação. Atende aos EC1 e EC2 de exclusão.",gpt-5-petrobras,1.0,2026-03-02T12:09:14.501997,5.875401000000000
rayyan-471934137,International surveillance study in acute spinal cord injury confirms viability of multinational clinical trials,não entra,"Estudo clínico/epidemiológico sem relação com Digital Twins; não aborda XAI, papéis humanos ou interação em DT. Falha IC1–IC4; EC1 aplica.",gpt-5-petrobras,1.0,2026-03-02T12:09:17.695621,3.190587000000000
rayyan-471934138,Knowledge-embedded machine learning and its applications in smart manufacturing,não entra,"DT é apenas citado como aplicação potencial; o trabalho foca em KML para manufatura. Não propõe nem avalia técnicas de explicabilidade no contexto de Digital Twins, nem define papéis humanos ou interação em DT. Assim, não atende IC1–IC4.",gpt-5-petrobras,1.0,2026-03-02T12:09:25.000498,7.301810000000000
rayyan-471934139,"Mutually trustworthy human-machine knowledge automation and hybrid augmented intelligence: mechanisms and applications of cognition, management, and control for complex systems",não entra,Não aborda Digital Twins; foco em HAI/HM-KA e CMC sem DT nem XAI em DT. Atende EC1 e não cumpre IC1–IC4.,gpt-5-petrobras,1.0,2026-03-02T12:09:29.921172,4.917628000000000
rayyan-471934140,Action-oriented process mining: bridging the gap between insights and actions,não entra,Foca em process mining e automação de ações; não aborda Digital Twins nem XAI/explicabilidade no contexto de DT (EC1).,gpt-5-petrobras,1.0,2026-03-02T12:09:37.367123,7.444931000000000
rayyan-471934141,Human motion quality and accuracy measuring method for human–robot physical interactions,não entra,Foca em HRC e qualidade de movimento humano; não trata de Digital Twins nem de XAI/explicabilidade no contexto de DT. Enquadra-se em EC1.,gpt-5-petrobras,1.0,2026-03-02T12:09:41.347602,3.9774360000000000
rayyan-471934142,"Vision transformer and explainable transfer learning models for auto detection of kidney cyst, stone and tumor from CT-radiography",não entra,Digital Twin não é central; há apenas menção tangencial. XAI é aplicado fora do contexto de Digital Twins. Falha IC1–IC4 e cumpre EC1.,gpt-5-petrobras,1.0,2026-03-02T12:09:47.934534,6.583810000000000
rayyan-471934143,From the ground up: developing a practical ethical methodology for integrating AI into industry,não entra,Artigo de ética de IA em indústria sem relação explícita com Digital Twins ou XAI em DT. Viola EC1 e não atende IC1–IC4.,gpt-5-petrobras,1.0,2026-03-02T12:09:53.674434,5.738873000000000
rayyan-471934144,"Geospatial Information Research: State of the Art, Case Studies and Future Perspectives",não entra,"Estado da arte/visão geral em geoinformação, sem foco central em Digital Twins ou XAI; caracteriza-se como estudo secundário (EC3) e não atende IC1–IC4.",gpt-5-petrobras,1.0,2026-03-02T12:10:01.057051,7.3805790000000000
rayyan-471934145,"The Metaverse as a virtual form of data-driven smart urbanism: platformization and its underlying processes, institutional dimensions, and disruptive impacts",não entra,"O artigo aborda Metaverso e smart urbanism, sem tratar de Digital Twins como conceito central (IC1) nem de XAI/explicabilidade ou interação humana em DTs (IC2–IC4). Enquadra-se em EC1.",gpt-5-petrobras,1.0,2026-03-02T12:10:07.764810,6.70673100000000
rayyan-471934146,The uncertainty interaction problem in self-adaptive systems,não entra,"Foco em incerteza de sistemas auto-adaptativos, sem relação explícita com Digital Twins nem XAI em DT (EC1/EC2). Além disso, é um 'expert voice', caracterizando material não primário (EC3).",gpt-5-petrobras,1.0,2026-03-02T12:10:11.601323,3.8334690000000000
rayyan-471934147,"Multi-perspective Data Modelling in Cyber Physical Production Networks: Data, Services and Actors",não entra,"Foca em CPPS/Digital Threads e modelagem de dados; não tem Digital Twin como conceito central nem aborda XAI, explicabilidade ou interação humana em DT. Falha IC1–IC4 e se enquadra em EC1.",gpt-5-petrobras,1.0,2026-03-02T12:10:18.003577,6.399189000000000
rayyan-471934148,"A Review of the Legal, Regulatory and Practical Aspects Needed to Unlock Autonomous Beyond Visual Line of Sight Unmanned Aircraft Systems Operations",não entra,"Artigo é revisão legal de BVLOS/D&A em UAS, sem foco em Digital Twin ou XAI; além disso é estudo secundário (EC1, EC3).",gpt-5-petrobras,1.0,2026-03-02T12:10:21.759854,3.7532139999999998
rayyan-471934149,Digital twin-driven fault diagnosis for CNC machine tool,não entra,"DT é central (IC1), mas não aborda XAI, interpretabilidade, papéis humanos ou processo de explicação; aplica modelos em DT sem discutir explicabilidade (EC2).",gpt-5-petrobras,1.0,2026-03-02T12:10:31.769573,10.007701000000001
