bibtex_id,title,abstract,decision,justification,model_name,prompt_version,execution_date,processing_time_seconds
rayyan-662998140,"OntoCSM: Ontology-Aware Characteristic Set Merging for RDF Type Discovery - DATABASE SYSTEMS FOR ADVANCED APPLICATIONS (DASFAA 2021), PT I","With the growing popularity and application of knowledge-based artificial intelligence, the scale of knowledge graph data is dramatically increasing. The RDF, as one of the mainstream models of knowledge graphs, is widely used to describe the characteristics of Web resources due to its simplicity and flexibility. However, RDF datasets are usually incomplete (without rdf : type information) and noisy, which hinders downstream tasks. RDF entities can be characterized by their characteristic sets that is the sets of predicates of the RDF entities. Since untyped entities can be assigned to closest types by merging characteristic sets, optimally merging characteristic sets has become a crucial issue. In this paper, aiming at the Optimal Characteristic Set Merge Problem (OCSMP), we propose an Ontology-Aware Characteristic Set Merging algorithm, called OntoCSM, which extracts an ontology hierarchy using RDF characteristic sets and guides the merging process by optimizing the objective function. Extensive experiments on various datasets show that the efficiency of OntoCSM is generally higher than that of the state-of-the-art algorithms and can be improved by orders of magnitude in the best case. The accuracy and scalability of our method have been verified, which shows that OntoCSM can reach competitive results to the existing algorithms while being ontology-aware.",exclude,"IC1 is not satisfied: the title/abstract discuss an RDF-only method (ontology-aware characteristic set merging for RDF type discovery) and contain no explicit mapping, conversion, interoperability mechanism, or query transformation between RDF and Property Graphs (in any direction). This fits EC1 (RDF mentioned as the sole target model; no RDF↔PG translation layer). IC2 appears plausible (DASFAA conference paper), but failure of IC1 is sufficient for exclusion under Phase 2 strict screening.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:09:35.359742,2.9468486309051514
rayyan-662998141,A study of semantic integration across archaeological data and reports in different languages,"This study investigates the semantic integration of data extracted from archaeological datasets with information extracted via natural language processing (NLP) across different languages. The investigation follows a broad theme relating to wooden objects and their dating via dendrochronological techniques, including types of wooden material, samples taken and wooden objects including shipwrecks. The outcomes are an integrated RDF dataset coupled with an associated interactive research demonstrator query builder application. The semantic framework combines the CIDOC Conceptual Reference Model (CRM) with the Getty Art and Architecture Thesaurus (AAT). The NLP, data cleansing and integration methods are described in detail together with illustrative scenarios from the web application Demonstrator. Reflections and recommendations from the study are discussed. The Demonstrator is a novel SPARQL web application, with CRM/AAT-based data integration. Functionality includes the combination of free text and semantic search with browsing on semantic links, hierarchical and associative relationship thesaurus query expansion. Queries concern wooden objects (e.g. samples of beech wood keels), optionally from a given date range, with automatic expansion over AAT hierarchies of wood types and specialised associative relationships. Following a `mapping pattern' approach (via the STELETO tool) ensured validity and consistency of all RDF output. The user is shielded from the complexity of the underlying semantic framework by a query builder user interface. The study demonstrates the feasibility of connecting information extracted from datasets and grey literature reports in different languages and semantic cross-searching of the integrated information. The semantic linking of textual reports and datasets opens new possibilities for integrative research across diverse resources.",exclude,"IC1 is not satisfied: the abstract describes semantic integration into an RDF dataset (CIDOC CRM/AAT), use of SPARQL, and a mapping-pattern approach via STELETO to ensure RDF output validity, but it does not explicitly mention Property Graphs/LPGs nor any direct mapping/conversion/query transformation between RDF and Property Graphs in any direction. Therefore it falls under EC2 (conversion/integration focused on RDF only, without PG) / EC1 (PG not present beyond scope). IC2 (peer-reviewed journal article) appears satisfied (Journal of Information Science), but all inclusion criteria must be met.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:09:39.051223,3.6884958744049072
rayyan-662998142,"An Ontology for CoNLL-RDF: Formal Data Structures for TSV Formats in Language Technology - 3RD CONFERENCE ON LANGUAGE, DATA AND KNOWLEDGE, LDK 2021","In language technology and language sciences, tab-separated values (TSV) represent a frequently used formalism to represent linguistically annotated natural language, often addressed as ``CoNLL formats{''}. A large number of such formats do exist, but although they share a number of common features, they are not interoperable, as different pieces of information are encoded differently in these dialects. CoNLL-RDF refers to a programming library and the associated data model that has been introduced to facilitate processing and transforming such TSV formats in a serialization-independent way. CoNLL-RDF represents CoNLL data, by means of RDF graphs and SPARQL update operations, but so far, without machine-readable semantics, with annotation properties created dynamically on the basis of a user-defined mapping from columns to labels. Current applications of CoNLL-RDF include linking between corpora and dictionaries {[}28] and knowledge graphs {[}36], syntactic parsing of historical languages {[}12, 11], the consolidation of syntactic and semantic annotations {[} 8], a bridge between RDF corpora and a traditional corpus query language {[}24], and language contact studies {[}6]. We describe a novel extension of CoNLL-RDF, introducing a formal data model, formalized as an ontology. The ontology is a basis for linking RDF corpora with other Semantic Web resources, but more importantly, its application for transformation between different TSV formats is a major step for providing interoperability between CoNLL formats.",exclude,"IC1 is not satisfied: the abstract describes representing TSV/CoNLL data as RDF graphs and using SPARQL updates plus an ontology to enable transformations between different TSV formats and linking RDF corpora with Semantic Web resources. It does not explicitly propose or evaluate any mapping/conversion method between RDF and Property Graphs (PG/LPG) in any direction. Therefore, the work is out of scope for RDF↔PG interoperability (EC2/EC1). IC2 (primary peer-reviewed paper) is not explicitly confirmable from the provided metadata, but exclusion already follows from failing IC1.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:09:42.133245,3.079025983810425
rayyan-662998144,Querying clinical data in HL7 RIM based relational model with morph-RDB,"Background: Semantic interoperability is essential when carrying out post-genomic clinical trials where several institutions collaborate, since researchers and developers need to have an integrated view and access to heterogeneous data sources. One possible approach to accommodate this need is to use RDB2RDF systems that provide RDF datasets as the unified view. These RDF datasets may be materialized and stored in a triple store, or transformed into RDF in real time, as virtual RDF data sources. Our previous efforts involved materialized RDF datasets, hence losing data freshness. Results: In this paper we present a solution that uses an ontology based on the HL7 v3 Reference Information Model and a set of R2RML mappings that relate this ontology to an underlying relational database implementation, and where morph-RDB is used to expose a virtual, non-materialized SPARQL endpoint over the data. Conclusions: By applying a set of optimization techniques on the SPARQL-to-SQL query translation algorithm, we can now issue SPARQL queries to the underlying relational data with generally acceptable performance.",exclude,"IC1 is not satisfied: the abstract describes RDB2RDF using an HL7 RIM-based ontology, R2RML mappings, and SPARQL-to-SQL translation to expose a virtual SPARQL endpoint over a relational database. There is no explicit mention of Property Graphs/LPGs, nor any direct mapping/conversion/query transformation between RDF and a Property Graph. This is exclusively Relational→RDF interoperability (EC2). IC2 appears satisfied (journal paper), but failing IC1 requires exclusion.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:09:44.958647,2.821396827697754
rayyan-662998145,A Linked Data Application for Harmonizing Heterogeneous Biomedical Information,"In the biomedical field, there is an ever-increasing number of large, fragmented, and isolated data sources stored in databases and ontologies that use heterogeneous formats and poorly integrated schemes. Researchers and healthcare professionals find it extremely difficult to master this huge amount of data and extract relevant information. In this work, we propose a linked data approach, based on multilayer networks and semantic Web standards, capable of integrating and harmonizing several biomedical datasets with different schemas and semi-structured data through a multi-model database providing polyglot persistence. The domain chosen concerns the analysis and aggregation of available data on neuroendocrine neoplasms (NENs), a relatively rare type of neoplasm. Integrated information includes twelve public datasets available in heterogeneous schemas and formats including RDF, CSV, TSV, SQL, OWL, and OBO. The proposed integrated model consists of six interconnected layers representing, respectively, information on the disease, the related phenotypic alterations, the affected genes, the related biological processes, molecular functions, the involved human tissues, and drugs and compounds that show documented interactions with them. The defined scheme extends an existing three-layer model covering a subset of the mentioned aspects. A client-server application was also developed to browse and search for information on the integrated model. The main challenges of this work concern the complexity of the biomedical domain, the syntactic and semantic heterogeneity of the datasets, and the organization of the integrated model. Unlike related works, multilayer networks have been adopted to organize the model in a manageable and stratified structure, without the need to change the original datasets but by transforming their data ``on the fly{''} to respond to user requests.",exclude,"IC1 is not explicitly satisfied: while the abstract describes a linked data approach integrating heterogeneous biomedical datasets (including RDF/OWL/SQL/CSV/TSV/OBO) via a multi-model database with polyglot persistence and “on the fly” transformations, it does not explicitly mention Property Graphs/LPG or a direct mapping/query translation method between RDF and a property graph model. The work appears to be about general data harmonization using semantic web standards, not RDF↔PG conversion. IC2 (peer-reviewed journal paper) is satisfied (Applied Sciences), but missing the required direct RDF–Property Graph mapping means it must be excluded under the Phase 2 critical rule/EC1.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:09:49.007773,4.045913457870483
rayyan-662998146,A Text Mining-Based Framework for Constructing an RDF-Compliant Biodiversity Knowledge Repository - INFORMATION MANAGEMENT AND BIG DATA,"In our aim to make the information encapsulated by biodiversity literature more accessible and searchable, we have developed a text mining-based framework for automatically transforming text into a structured knowledge repository. A text mining workflow employing information extraction techniques, i.e., named entity recognition and relation extraction, was implemented in the Argo platform and was subsequently applied on biodiversity literature to extract structured information. The resulting annotations were stored in a repository following the emerging Open Annotation standard, thus promoting interoperability with external applications. Accessible as a SPARQL endpoint, the repository facilitates knowledge discovery over a huge amount of biodiversity literature by retrieving annotations matching user-specified queries. We present some use cases to illustrate the types of queries that the knowledge repository currently accommodates.",exclude,"IC1 is not satisfied: the abstract describes a text-mining workflow that transforms unstructured biodiversity text into an RDF-compliant repository (Open Annotation, SPARQL endpoint) and presents query use cases, but it does not explicitly propose/use any mapping, conversion, interoperability layer, or query translation specifically between RDF and Property Graphs (in any direction). This is therefore out of scope per EC1 (RDF used as the target representation only, with no RDF↔PG translation). IC2 cannot be confirmed from the provided metadata because the publication venue/journal and peer-review status are not explicitly stated (only a book/section-like title fragment is shown), but the failure of IC1 is sufficient for exclusion.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:09:53.238384,4.226616144180298
rayyan-662998147,RBench: Application-Specific RDF Benchmarking - SIGMOD'15: PROCEEDINGS OF THE 2015 ACM SIGMOD INTERNATIONAL CONFERENCE ON MANAGEMENT OF DATA,"As more RDF data management systems and RDF data querying techniques emerge, RDF benchmarks providing a controllable and comparable testing environment for applications are needed. To address the needs of diverse applications, we propose an application-specific framework, called RBench, to generate RDF benchmarks. RBench takes an RDF dataset from any application as a template, and generates a set of synthetic datasets with similar characteristics including graph structure and literal labels, for the required ``size scaling factor{''} and the ``degree scaling factor{''}. RBench analyzes several features from the given RDF dataset, and uses them to reconstruct the new benchmark graph. A flexible query load generation process is then proposed according to the design of RBench. Efficiency and usability of RBench are demonstrated via experimental results.",exclude,"IC1 is not satisfied: the title/abstract focus exclusively on generating RDF benchmarks (synthetic RDF datasets and query loads) and do not explicitly mention any mapping, conversion, interoperability method, schema mapping, or query transformation between RDF and Property Graphs in any direction. This fits EC1 (RDF-only benchmarking; no RDF↔PG translation layer). IC2 appears satisfied (SIGMOD 2015 full conference paper), but all inclusion criteria must be met and IC1 is missing.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:09:57.375648,4.133042335510254
rayyan-662998148,An Empirical Evaluation of Data Interoperability-A Case of the Disaster Management Sector in Uganda,"One of the grand challenges of disaster management is for stakeholders to be able to discover, access, integrate and analyze task-appropriate data together with their associated algorithms and work-flows. Even with a growing number of initiatives to publish data in the disaster management sector using open principles, integration and reuse are still difficult due to existing interoperability barriers within datasets. Several frameworks for assessing data interoperability exist but do not generate best practice solutions to existing barriers based on the assessment they use. In this study, we assess interoperability for datasets in the disaster management sector in Uganda and identify generic solutions to interoperability challenges in the context of disaster management. Semi-structured interviews and focus group discussions were used to collect qualitative data from sector stakeholders in Uganda. Data interoperability was measured to provide an understanding of interoperability in the sector. Interoperability maturity is measured using qualitative methods, while data compatibility metrics are computed from identifiers in the RDF-triple model. Results indicate high syntactic and technical interoperability maturity for data in the sector. On the contrary, there exists considerable semantic and legal interoperability barriers that hinder data integration and reuse in the sector. A mapping of the interoperability challenges in the disaster management sector to solutions reveals a potential to reuse established patterns for managing data interoperability. These include; the federated pattern, linked data patterns, broadcast pattern, rights and policy harmonization patterns, dissemination and awareness pattern, ontology design patterns among others. Thus a systematic approach to combining patterns is critical to managing data interoperability barriers among actors in the disaster management ecosystem.",exclude,"IC1 is not satisfied: the abstract discusses assessing data interoperability and computing compatibility metrics from identifiers in the RDF-triple model, plus reusing linked data/ontology design patterns, but it does not explicitly propose or use any mapping/conversion/query transformation between RDF and Property Graphs (PG/LPG) in any direction. RDF is mentioned, but PG is not mentioned and no RDF↔PG translation layer is described (EC1). IC2 appears satisfied (journal article), but since IC1 is missing, the study is excluded under Phase 2 strict criteria.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:10:00.281655,2.903015375137329
rayyan-662998149,Assessing the Quality of RDF Mappings with EvaMap - SEMANTIC WEB: ESWC 2020 SATELLITE EVENTS,"Linked Data (LD) is a set of best practices to publish reusable data on the web in RDF format. Despite the benefits of LD, many datasets are not published as RDF. Transforming structured datasets into RDF datasets is possible thanks to RDF Mappings. But, for the same dataset, different mappings can be proposed. We believe that a tool capable of evaluating the quality of an RDF mapping would make the creation of mappings easier. In this paper, we present EvaMap, a framework to assess the quality of RDF mappings. The demonstration shows how EvaMap can be used to evaluate and improve RDF mappings.",exclude,"IC1 is not satisfied: the abstract discusses assessing the quality of RDF mappings for transforming structured datasets into RDF, but it does not mention Property Graphs (PG/LPG) or any direct RDF↔PG mapping/conversion/query translation. This appears to be about non-RDF structured data → RDF mapping quality (EC2: other models, no direct RDF-PG translation layer). IC2 cannot be confidently verified from the provided metadata because the venue/type is unclear (appears to be a satellite events/demonstration paper), but even if peer-reviewed, the lack of explicit RDF↔PG focus is sufficient for exclusion.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:10:03.660374,3.3757212162017822
rayyan-662998151,"The SPARQL2XQuery interoperability framework Utilizing Schema Mapping, Schema Transformation and Query Translation to Integrate XML and the Semantic Web","In the context of the emergent Web of Data, a large number of organizations, institutes and companies (e.g., DBpedia, Data.gov, GeoNames, PubMed) adopt the Linked Data practices. Utilizing the Semantic Web (SW) technologies, they publish their data and offer SPARQL endpoints (i.e., SPARQL-based search services). On the other hand, the dominant standard for information exchange in the Web today is XML. Additionally, many international standards (e.g., Dublin Core, MPEG-7, METS, TEI, IEEE LOM) in several domains (e.g., Digital Libraries, GIS, Multimedia, e-Learning) have been expressed in XML Schema. The aforementioned have led to an increasing emphasis on XML data, accessed using the XQuery query language. The SW and XML worlds and their developed infrastructures are based on different data models, semantics and query languages. Thus, it is crucial to develop interoperability mechanisms that allow the Web of Data users to access XML datasets, using SPARQL, from their own working environments. It is unrealistic to expect that all the existing legacy data (e.g., Relational, XML, etc.) will be transformed into SW data. Therefore, publishing legacy data as Linked Data and providing SPARQL endpoints over them has become a major research challenge. In this direction, we introduce the SPARQL2XQuery Framework which creates an interoperable environment, where SPARQL queries are automatically translated to XQuery queries, in order to access XML data across the Web. The SPARQL2XQuery Framework provides a mapping model for the expression of OWL-RDF/S to XML Schema mappings as well as a method for SPARQL to XQuery translation. To this end, our Framework supports both manual and automatic mapping specification between ontologies and XML Schemas. In the automatic mapping specification scenario, the SPARQL2XQuery exploits the XS2OWL component which transforms XML Schemas into OWL ontologies. Finally, extensive experiments have been conducted in order to evaluate the schema transformation, mapping generation, query translation and query evaluation efficiency, using both real and synthetic datasets.",exclude,"IC1 is not satisfied: the abstract describes interoperability between Semantic Web/RDF (OWL-RDF/S, SPARQL) and XML (XML Schema, XQuery) via schema mapping/transformation and SPARQL-to-XQuery translation. It does not explicitly mention Property Graphs / LPG or any direct RDF↔Property Graph mapping/conversion. This therefore falls under EC2 (conversion/interoperability with other models—XML—without a direct RDF–PG translation layer). IC2 (peer-reviewed journal article) appears satisfied, but failure of IC1 requires exclusion.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:10:06.602615,2.938239097595215
rayyan-662998153,RML2SHACL: RDF Generation Is Shaping Up - PROCEEDINGS OF THE 11TH KNOWLEDGE CAPTURE CONFERENCE (K-CAP `21),"RDF graphs are often generated by mapping data in other (semi-) structured data formats to RDF. Such mapped graphs have a repetitive structure defined by (i) the mapping rules and (ii) the schema of the input sources. However, this information is not exploited beyond its original scope. SHACL was recently introduced to model constraints that RDF graphs should validate. SHACL shapes and their constraints are either manually defined or derived from ontologies or RDF graphs. We investigate a method to derive the shapes and their constraints from mapping rules, allowing the generation of the RDF graph and the corresponding shapes in one step. In this paper, we present RML2SHACL: an approach to generate SHACL shapes that validate RDF graphs defined by RML mapping rules. RML2SHACL relies on our proposed set of correspondences between RML and SHACL constructs. RML2SHACL covers a large variety of RML constructs, as proven by generating shapes for the RML test cases. A comparative analysis shows that shapes generated by RML2SHACL are similar to shapes generated by ontology-based tools, with a larger focus on data value-based constraints instead of schema-based constraints. We also found that RML2SHACL has a faster execution time than data-graph based approaches for data sizes of 90MB and higher.",exclude,"IC1 is not satisfied: the title/abstract describe deriving SHACL shapes from RML mapping rules for RDF graph validation (RML↔SHACL within the RDF ecosystem) and contain no explicit method/tool for mapping, conversion, or query transformation between RDF and Property Graphs (LPG/PG) in any direction. While it appears to be a peer-reviewed conference paper (IC2 likely), the critical Phase 2 requirement of a direct RDF↔PG translation layer is missing, so it falls under EC2/EC1 for this SLR scope.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:10:10.489191,3.8835694789886475
rayyan-662998154,An Approach for Mapping Relational Database into Ontology - 2015 12TH WEB INFORMATION SYSTEM AND APPLICATION CONFERENCE (WISA),"Sharing and reusing the big data in relational databases in a semantic way have become a big challenge. In this paper, we propose a new approach to enable semantic web applications to access relational databases (RDBs) and their contents by semantic methods. Domain ontologies can be used to formulate RDB schema and data in order to simplify the mapping of the underlying data sources. Our method consists of two main phases: building ontology from an RDB schema and the generation of ontology instances from an RDB data automatically. In the first phase, we studied different cases of RDB schema to be mapped into ontology represented in RDF(S)-OWL, while in the second phase, the mapping rules are used to transform RDB data to ontological instances represented in RDF triples. Our approach is demonstrated with examples and validated by ontology validator.",exclude,"IC1 is not satisfied: the abstract describes mapping from a relational database schema/data to an ontology represented in RDF(S)-OWL and RDF triples (Relational -> RDF), with no explicit mention of Property Graphs/Labeled Property Graphs or any direct RDF <-> Property Graph mapping/query transformation. This fits EC2 (conversion involving other models without a direct RDF-PG translation layer). IC2 (peer-reviewed conference paper) appears plausible from the venue, but fails overall because IC1 is missing.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:10:13.889393,3.396968364715576
rayyan-662998156,PAROLE/SIMPLE `lemon' ontology and lexicons,"The PAROLE/SIMPLE `lemon' Ontology and Lexicon are the OWL/RDF version of the PAROLE/SIMPLE lexicons (defined during the PAROLE (LE2-4017) and SIMPLE (LE4-8346) IV FP EU projects) once mapped onto lemon model and LexInfo ontology. Original PAROLE/SIMPLE lexicons contain morphological, syntactic and semantic information, organized according to a common model and to common linguistic specifications for 12 European languages. The data set we describe includes the PAROLE/SIMPLE model mapped to lemon and LexInfo ontology and the Spanish \& Catalan lexicons. All data are published in the Data Hub and are distributed under CC Attribution 3.0 Unported license. The Spanish lexicon contains 199466 triples and 7572 lexical entries fully annotated with syntactic and semantic information. The Catalan lexicon contains 343714 triples and 20545 lexical entries annotated with syntactic information half of which are also annotated with semantic information. In this paper we describe the resulting data, the mapping process and the benefits obtained. We demonstrate that the Linked Open Data principles prove essential for datasets such as original PAROLE/SIMPLE lexicons where harmonization and interoperability were crucial. The resulting data is lighter and better suited for exploitation. In addition, it facilitates further extensions and linking to external resources such as WordNet, lemonUby, DBpedia etc.",exclude,"IC1 is not satisfied: the abstract describes mapping PAROLE/SIMPLE lexicons into an OWL/RDF dataset aligned with the lemon model and LexInfo ontology, but it does not mention Property Graphs (PG/LPG) or any direct RDF↔PG mapping/conversion/query transformation. The work is within RDF/OWL and linked data publishing only, so it falls under EC2 (other models/only RDF) and EC1 (no RDF–PG method presented). IC2 (peer-reviewed journal paper) appears satisfied (Semantic Web), but without IC1 the article must be excluded.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:10:18.018723,4.126332759857178
rayyan-662998157,Link maintenance for integrity in linked open data evolution: Literature survey and open challenges,"RDF data has been extensively deployed describing various types of resources in a structured way. Links between data elements described by RDF models stand for the core of SemanticWeb. The rising amount of structured data published in public RDF repositories, also known as Linked Open Data, elucidates the success of the global and unified dataset proposed by the vision of the Semantic Web. Nowadays, semi-automatic algorithms build connections among these datasets by exploring a variety of methods. Interconnected open data demands automatic methods and tools to maintain their consistency over time. The update of linked data is considered as key process due to the evolutionary characteristic of such structured datasets. However, data changing operations might influence well-formed links, which turns difficult to maintain the consistencies of connections over time. In this article, we propose a thorough survey that provides a systematic review of the state of the art in link maintenance in linked open data evolution scenario. We conduct a detailed analysis of the literature for characterising and understanding methods and algorithms responsible for detecting, fixing and updating links between RDF data. Our investigation provides a categorisation of existing approaches as well as describes and discusses existing studies. The results reveal an absence of comprehensive solutions suited to fully detect, warn and automatically maintain the consistency of linked data over time.",exclude,"IC1 is not satisfied: the title/abstract describe a literature survey on link maintenance and integrity in Linked Open Data/RDF evolution (detecting, fixing, updating links between RDF data). There is no explicit proposal or evaluation of any mapping, conversion, schema mapping, or query transformation specifically between RDF and Property Graphs in any direction. The work is explicitly a survey/review, which also conflicts with IC2 as a primary research contribution and matches EC3 (secondary study).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:10:21.391971,3.3702480792999268
rayyan-662998158,Approximate Matching of Spatiotemporal RDF Data by Path - 2020 IEEE 21ST INTERNATIONAL CONFERENCE ON INFORMATION REUSE AND INTEGRATION FOR DATA SCIENCE (IRI 2020),"Due to an ever-increasing number of RDF data with time features and space features, it is an important task to query efficiently spatiotemporal RDF data over RDF datasets. In this paper, the spatiotemporal RDF data contains time features, space features and text features, which are processed separately to facilitate query. Meanwhile the decomposition graph algorithm and the combination query paths algorithm are designed. The query graph with spatiotemporal features is split into multiple paths, and then every path in the query graph is used to search for the best matching path in the path sets contained in the data graph. Due to the existence of inaccurate matchings, approximate matchings are performed according to the evaluation function to find the best matching path. Finally, all the best paths are combined to generate a matching result graph. Our approach is evaluated from approximate performances and query performances. The experimental results show that the effectiveness and efficiency of our method.",exclude,"IC1 is not satisfied: the title/abstract describe approximate matching and querying over spatiotemporal RDF graphs (path decomposition, approximate matching, evaluation), with no explicit method/tool/schema mapping/query transformation between RDF and Property Graphs in any direction. The work appears RDF-only (EC1: RDF mentioned as the sole data model; no RDF↔PG interoperability/conversion). IC2 (peer-reviewed primary paper) is plausible given it is an IEEE IRI 2020 conference paper, but failing IC1 is sufficient for exclusion under Phase 2 strict criteria.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:10:25.465100,4.069575786590576
rayyan-662998161,"GQARDF : A Graph-Based Approach Towards Efficient SPARQL Query Answering - DATABASE SYSTEMS FOR ADVANCED APPLICATIONS (DASFAA 2020), PT II","Due to the increasing use of RDF data, efficient processing of SPARQL queries over RDF datasets has become an important issue. In graph-based RDF data management solution, SPARQL queries are translated into subgraph patterns and evaluated over RDF graphs via graph matching. However, answering SPARQL queries requires handing RDF reasoning to model implicit triples in RDF data, which is largely overlooked by existing graph-based solutions. In this paper, we investigate to equip graph-based solution with the important RDF reasoning feature for supporting SPARQL query answering. (1) We propose an on-demand saturation strategy, which only selects an RDF fragment that may be potentially affected by the query. (2) We provide a filtering-and-verification framework to efficiently compute the answers of a given query. The framework groups the equivalent entity vertices in the RDF graph to form semantic abstracted graph as index, and further computes the matches according to the multi-grade pruning supported by the index. (3) In addition, we show that the semantic abstracted graph and the graph saturation can be efficiently updated upon the changes to the data graph, enabling the framework to cope with dynamic RDF graphs. (4) Extensive experiments over real-life and synthetic datasets verify the effectiveness and efficiency of our approach.",exclude,"IC1 is not satisfied: the abstract discusses RDF data management and efficient SPARQL query answering with RDF reasoning (on-demand saturation, indexing/semantic abstracted graph, filtering-and-verification), but it does not explicitly mention any mapping/conversion/query transformation BETWEEN RDF and Property Graphs (LPG/PG) in either direction. The work appears confined to RDF/SPARQL processing over RDF graphs, so it falls under EC1 (RDF-only, no RDF↔PG interoperability or transformation presented). IC2 (peer-reviewed primary paper) is plausible given DASFAA 2020 proceedings, but failing IC1 is sufficient to exclude.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:10:29.119311,3.6512033939361572
rayyan-662998162,"Automatic Bootstrapping of GraphQL Endpoints for RDF Triple Stores - ADVANCES IN SEMANTICS AND LINKED DATA, ASLD 2020","GraphQL is a query language for graph-structured Web APIs, increasingly popular among Web developers and recently explored as an alternative query language for Linked Data and its underlying RDF data model. However, to date, the deployment of available GraphQL processors for RDF data requires users to have intricate knowledge of Semantic Web technologies, such as SPARQL and SHACL, as well as the schema of the underlying RDF data.We present UltraGraphQL (UGQL), an open source tool enabling the automatic bootstrapping of GraphQL endpoints for existing RDF triple stores, based on an adaptable SPARQL schema extraction, mapping and query translation approach. By automatically generating CRUD mutations for each object type, UGQL further enables write access to RDF data. UGQL thus allows developers with limited or no knowledge of Semantic Web technologies to read and write RDF data using plain GraphQL, eliminating dependencies on third-party schema definitions. By effectively lowering the entry barrier for working with Linked Data, it has the potential to be a ground-breaker for Semantic Web technologies.",exclude,"IC1 is not satisfied: the abstract describes bootstrapping GraphQL endpoints for RDF triple stores via SPARQL schema extraction, mapping, and query translation (GraphQL↔SPARQL/RDF), but it does not explicitly propose or evaluate any mapping/conversion between RDF and Property Graphs (LPG/PG). No PG/LPG model, terminology, or RDF↔PG transformation is mentioned. IC2 cannot be confirmed from metadata either (venue/journal peer-review status not provided), but exclusion is already warranted due to missing explicit RDF–PG mapping.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:10:32.934274,3.809821128845215
rayyan-662998164,"Second Edition of the Semantics and the Web for Transport Workshop (Sem4Tra2020) - CURRENT TRENDS IN WEB ENGINEERING, ICWE 2020","Mobility-as-a-Service (MaaS) integrates different transport services into a single mobility service. The goal is to provide a traveler with all the services needed for door-to-door travel under a single payment whilst integrating disparate modes of mobility (public transport, car- or bike-sharing, taxi/car rental, or a combination thereof) under one travel experience. After years of conceptualization and strategizing, MaaS is becoming a reality rather than a future goal. However, many challenges remain unanswered. The development of multimodal travel information, planning and booking services, and interoperability between business applications is currently limited due to the fragmentation and incompatibility of interchange formats and protocols both within and across transport sectors. The foundation of the Semantic Web and technologies such as RDF and Linked Data foster utilization and application of the semantics of terms in a decentralized fashion on Web scale. Given the decentralized nature of MaaS, this workshop targets researchers and practitioners who are contributing to the transformation of the transportation sector by proposing new Semantic and Web API-based solutions to achieve the MaaS objectives. The workshop is an opportunity to disseminate and discuss use cases and studies showing the application of Semantic and Web technologies in the Transport domain to tackle the abovementioned challenges.",exclude,"IC1 not satisfied: the abstract mentions RDF and Linked Data in the context of MaaS interoperability, but does not explicitly propose/implement/evaluate any method, tool, schema mapping, or query transformation specifically between RDF and Property Graphs in any direction. No Property Graph/LPG is mentioned at all, so a direct RDF↔PG mapping is not evidenced (EC1). IC2 also not satisfied based on metadata/abstract: the title/abstract indicate a workshop edition/overview and do not clearly describe a primary peer-reviewed research paper with a concrete contribution.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:10:35.646849,2.7085635662078857
