bibtex_id,title,abstract,decision,justification,model_name,prompt_version,execution_date,processing_time_seconds
rayyan-662997984,Development of a FHIR RDF data transformation and validation framework and its evaluation,"Resource Description Framework (RDF) is one of the three standardized data formats in the HL7 Fast Healthcare Interoperability Resources (FHIR) specification and is being used by healthcare and research organizations to join FHIR and non-FHIR data. However, RDF previously had not been integrated into popular FHIR tooling packages, hindering the adoption of FHIR RDF in the semantic web and other communities. The objective of the study is to develop and evaluate a Java based FHIR RDF data transformation toolkit to facilitate the use and validation of FHIR RDF data. We extended the popular HAPI FHIR tooling to add RDF support, thus enabling FHIR data in XML or JSON to be transformed to or from RDF. We also developed an RDF Shape Expression (ShEx)-based validation framework to verify conformance of FHIR RDF data to the ShEx schemas provided in the FHIR specification for FHIR versions R4 and R5. The effectiveness of ShEx validation was demonstrated by testing it against 2693 FHIR R4 examples and 2197 FHIR R5 examples that are included in the FHIR specification. A total of 5 types of errors including missing properties, unknown element, missing resource Type, invalid attribute value, and unknown resource name in the R5 examples were revealed, demonstrating the value of the ShEx in the quality assurance of the evolving R5 development. This FHIR RDF data transformation and validation framework, based on HAPI and ShEx, is robust and ready for community use in adopting FHIR RDF, improving FHIR data quality, and evolving the FHIR specification.",include,Meets IC1 and IC2: the study develops a data transformation toolkit that converts FHIR data (XML/JSON) to and from RDF and includes RDF validation (ShEx). RDF is central in title/abstract and the work is explicitly about data conversion/interoperability involving a graph data model.,gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T15:58:28.253056,2.2636940479278564
rayyan-662997987,Fog-based semantic model for supporting interoperability in IoT,"Cloud computing has several favourable characteristics for supporting Internet of things (IoT) applications and services. While provisioning support for heterogeneous devices adapting different semantics in IoT, cloud-based technology is highly used. In semantic model, attaching additional information to raw sensory data is accomplished with the help of ontology. However, the longer distance between the cloud and IoT devices becomes a bottleneck for critical IoT applications. In this study, the authors proposed a fog-based semantic model called semantic-fog to reduce this gap. The proposed model shifts some of the frequently used semantic services of the cloud to the edge of the sensor network. Additionally, it provides an efficient off-loading technique among fog-fog and fog-cloud devices to reduce task execution time and energy consumption of the fog nodes. Furthermore, an effective mapping method for converting raw sensory data into Resource Description Framework format is also presented in this work. A comparative analysis among the relevant cloud-based computing models and the proposed semantic-fog model is performed in terms of service delay, energy consumption, network usage, and the total cost of the system. Simulation results show that semantic-fog outperforms the cloud-based models almost in all the aspects considered.",include,"The abstract explicitly presents a mapping/conversion method for transforming raw sensory data into Resource Description Framework (RDF) format, addressing semantic interoperability and data conversion involving a graph data model (IC1, IC2).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T15:58:30.413891,2.157796621322632
rayyan-662997990,Spatiotemporal RDF Data Query Based on Subgraph Matching,"Resource Description Framework (RDF), as a standard metadata description framework proposed by the World Wide Web Consortium (W3C), is suitable for modeling and querying Web data. With the growing importance of RDF data in Web data management, there is an increasing need for modeling and querying RDF data. Previous approaches mainly focus on querying RDF. However, a large amount of RDF data have spatial and temporal features. Therefore, it is important to study spatiotemporal RDF data query approaches. In this paper, firstly, we formally define spatiotemporal RDF data, and construct a spatiotemporal RDF model st-RDF that is used to represent and manipulate spatiotemporal RDF data. Secondly, we present a spatiotemporal RDF query algorithm stQuery based on subgraph matching. This algorithm can quickly determine whether the query result is empty for queries whose temporal or spatial range exceeds a specific range by adopting a preliminary query filtering mechanism in the query process. Thirdly, we propose a sorting strategy that calculates the matching order of query nodes to speed up the subgraph matching. Finally, we conduct experiments in terms of effect and query efficiency. The experimental results show the performance advantages of our approach.",exclude,"The article focuses on modeling and querying spatiotemporal RDF data (st-RDF) via subgraph matching and query optimization. It does not mention data conversion, schema mapping, interoperability, or query translation between graph data models (IC1 not met), and there is no indication of RDF↔Property Graph conversion relevance.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T15:58:32.602198,2.1860880851745605
rayyan-662997991,Hetero-GCD2RDF: An Interoperable Solution for Geospatial Climatic Data by Deploying Semantic Web Technologies,"Ocean and Land based satellite observation system comprises of various sensors and configurations. The generated Geospatial Climatic Data (GCD) by sensors is transmitted in heterogeneous file formats with heterogeneous vocabularies that lead to semantic heterogeneity of data. Government and public organizations started to publish these datasets to users through climatic web portals. The critical task in handling heterogeneous files is data interpretation and interoperability. This can be handled by facilitating the data to reach semantically structured or linked data. This paper proposes a Hetero-GCD2RDF data retrieval approach that focuses on two aspects (1) Extraction of records from satellite data and represent it as linked data namely Resource Description Framework (RDF) and (2) Implementation of SPARQL query engine to the resultant RDF for data retrieval. Data from Indian Meteorological Satellite INSAT-3D is taken as a typical example to execute the proposed approach. Where, approximately 170 files of about 650 MB in memory containing 1,278,000 records have been converted and queried. Compared to conventional methods the proposed method saves nearly 38.12\% of time to represent the data in RDF. Thus, the proposed Hetero-GCD2RDF approach is recognized to be efficient, reliable and suitable for semantic web.",include,"Meets IC1 and IC2: the paper proposes a data conversion approach (“Hetero-GCD2RDF”) that extracts records from heterogeneous geospatial climatic files and converts them into RDF linked data, and discusses querying via SPARQL. RDF is central in the title/abstract and the work is explicitly about data conversion/interoperability using a graph data model.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T15:58:35.026434,2.4173994064331055
rayyan-662997992,Streamlining Semantics from Requirements to Implementation Through Agile Mind Mapping Methods - REQUIREMENTS ENGINEERING: FOUNDATION FOR SOFTWARE QUALITY (REFSQ 2018),"{[}Context and motivation] Semantics are the essential asset that must be managed during requirements elicitation, and further made available to the implementation phase. Consequently, it makes sense to investigate how knowledge representation techniques can support both human-oriented and machine-readable requirements modelling to facilitate the transfer of semantics between the two phases. Semantic technology such as the Resource Description Framework (RDF) and methodologies such as Agile Modelling Method Engineering (AMME) may converge towards new methods of requirements elicitation. {[}Question/problem] How can requirements semantics be captured in a fashion that is diagrammatic, agile and streamlined to support the implementation phase? {[}Principal ideas/results] We introduce the notion of Agile Mind Mapping Method as an artefact that repurposes agile modelling methods for mind mapping practices and is enriched with an RDF-based semantic interoperability mechanism for transferring diagrammatic requirements descriptions to implemented software artefacts. {[}Contribution] Semantic technology, agile metamodeling and mind mapping best practices are combined in an elicitation method based on agile modelling artefacts that can streamline semantics from mind map-based requirements to semantics-aware implementations.",include,"The abstract explicitly mentions RDF and describes an RDF-based semantic interoperability mechanism for transferring requirements models to implementation artefacts, which relates to data conversion/interoperability involving a graph data model (IC1, IC2).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T15:58:37.148472,2.1171844005584717
rayyan-662997994,Semantics-preserving optimisation of mapping multi-column key constraints for RDB to RDF transformation,"The relational database (RDB) to resource description framework (RDF) transformation is a major semantic information extraction method because most web data are managed by RDBs. Existing automatic RDB-to-RDF transformation methods generate RDF data without losing the semantics of original relational data. However, two major problems have been observed during the mapping of multi-column key constraints: repetitive data generation and semantic information loss. In this article, we propose an improved RDB-to-RDF transformation method that ensures mapping without the aforementioned problems. Optimised rules are defined to generate an accurate semantic data structure for a multi-column key constraint and to reduce repetitive constraint data. Experimental results show that the proposed method achieves better accuracy in transforming multi-column key constraints and generates compact semantic results without repetitive data.",include,"Meets IC1 and IC2: it explicitly studies transformation/mapping from relational databases (RDB) to RDF, focusing on semantics-preserving optimization of key-constraint mappings, which is directly within graph data model conversion involving RDF.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T15:58:38.873913,1.7213072776794434
rayyan-662997995,Transforming RDF Data into Property Graphs,"RDF databases and graph databases are two approaches of data management which are based on modeling, storing and querying data following a graph structure. RDF databases are based on a single graph data model which allows to describe Web resources in terms of their relations and attributes. On the other hand, most graph databases are based on the property graph data model, a type of graph where nodes and edges can contain properties represented as key-value pairs. This paper presents two methods for transforming RDF data into property graphs. The first method defines schema and data transformations as it assumes the existence of an RDF schema. The second method is schema-independent, so it allows to transform any kind of RDF dataset. Both methods are useful to store RDF data into a Graph Data Management System.",include,"Directly addresses transforming RDF data into the property graph model, presenting two conversion methods (schema-based and schema-independent). Mentions both RDF and property graphs in title/abstract and focuses on data transformation/interoperability, satisfying IC1 and IC2.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T15:58:40.799341,1.9223918914794922
rayyan-662997998,Querying Fuzzy RDF Knowledge Graphs Data - 2020 IEEE INTERNATIONAL CONFERENCE ON FUZZY SYSTEMS (FUZZ-IEEE),"Knowledge graphs have become increasingly popular over the past years. The most popular data model for representing knowledge graphs is the Resource Description Framework (RDF). In an open Web environment, it is common case that the RDF knowledge graphs data from different sources may often contain inconsistent or imprecise information. Efficient querying of fuzzy RDF knowledge graphs is therefore of increasing importance. In this paper, we firstly introduce practical extensions of the RDF model to represent vagueness based on fuzzy graph. Then we extend the concept of SPARQL graph pattern making it possible to query an element-level fuzzy RDF knowledge graphs with high degree of truth. Finally, we present a backtracking algorithm for calculating the set of homomorphisms from fuzzy SPARQL graph into a fuzzy RDF graph to demonstrate our proposed methods.",maybe,"The paper clearly involves RDF and SPARQL query extensions for fuzzy RDF knowledge graphs (IC2), but it does not indicate any data conversion, schema mapping, interoperability, or translation between RDF and Property Graphs (IC1) in the title/abstract. It may still be relevant to query translation/interoperability aspects around RDF, so keep as maybe in this high-recall phase.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T15:58:43.703795,2.9014482498168945
rayyan-662998000,A Methodology for Indexing Temporal RDF Data,"Time information widely exists in various real-world applications and RDF (Resource Description Framework) has been using as a data model and representation format for semantic data processing. With the rapid growth of RDF data with time features, efficient and effective management of temporal RDF data is an important task. For this purpose, we propose to index temporal RDF data in the paper. We propose a novel temporal RDF data index structure. We present its two levels of indexes: the first one is a global index for time information of RDF triples and the second is a local index for non-time information of RDF triples. We exploit efficient algorithms to build the global index and the local index. We evaluate our index approach from index performances and querying performances. The experimental results show that our index approach is scalable and efficient.",exclude,"The paper focuses on indexing and query performance for temporal RDF triples (RDF data management) and does not address data conversion, schema mapping, interoperability, or query translation between graph data models (IC1 not met). It mentions RDF but is clearly about indexing rather than RDF↔Property Graph conversion/mapping.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T15:58:45.360205,1.65334153175354
rayyan-662998001,Semantics-Pserving RDB2RDF Data Transformation Using Hierarchical Direct Mapping,"Direct mapping is an automatic transformation method used to generate resource description framework (RDF) data from relational data. In the field of direct mapping, semantics preservation is critical to ensure that the mapping method outputs RDF data without information loss or incorrect semantic data generation. However, existing direct-mapping methods have problems that prevent semantics preservation in specific cases. For this reason, a mapping method is developed to perform a semantics-preserving transformation of relational databases (RDB) into RDF data without semantic information loss and to reduce the volume of incorrect RDF data. This research reviews cases that do not generate semantics-preserving results, and the corresponding problems into categories are arranged. This paper defines lemmas that represent the features of RDF data transformation to resolve those problems. Based on the lemmas, this work develops a hierarchical direct-mapping method to strictly abide by the definition of semantics preservation and to prevent semantic information loss, reducing the volume of incorrect RDF data generated. Experiments demonstrate the capability of the proposed method to perform semantics-preserving RDB2RDF data transformation, generating semantically accurate results. This work impacts future studies, which should involve the development of synchronization methods to achieve RDF data consistency when original RDB data are modified.",include,The paper explicitly addresses data transformation/mapping (RDB2RDF direct mapping) and focuses on generating RDF from relational databases with semantics preservation. This satisfies IC1 (data conversion/mapping) and IC2 (mentions and targets RDF).,gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T15:58:47.641312,2.2750189304351807
rayyan-662998002,SYSTEM-AND DATA-INTEGRATED LINKING OF DIGITAL 3D MODELS OF EXISTING BRIDGE STRUCTURES WITH KNOWLEDGE GRAPHS OF NON-DESTRUCTIVE DIAGNOSTIC METHODS,"For a detailed analysis of damage to bridge structures, it is necessary to apply diagnostic methods. The results of these procedures are often complex results represented in heterogeneous and incompatible data formats. These are sometimes difficult to integrate with 3D Building Information Modelling (BIM) models. This article examines two system-and data-level integration methods for linking heterogeneous building diagnostic data with 3D digital bridge models in Industry Foundation Classes (IFC) format. At the beginning of the article, an ontology for non-destructive diagnostic methods (SODIA ontology) is developed and linked to other bridge ontologies. The first approach consists of transforming the diagnostic data and the data of the IFC model into the data schema of the Resource Description Framework (RDF), linking them together and integrating them into a graphical database (data integration). The second approach investigates system integration using information containers according to the ISO linking of ISO 21597. By validating the two approaches, it can be demonstrated that both methods provide a way to link heterogeneous diagnostic data to a 3D bridge model and achieve interoperability in maintenance management. The results can improve the use of data by bridge asset managers in the operation and maintenance management of bridges. At the same time, they serve as a basis for possible data analyses that lead to predictions about damage progression and changes in condition.",include,"Meets IC1 and IC2: the abstract explicitly discusses transforming heterogeneous diagnostic data and IFC model data into an RDF schema, linking them, and integrating into a graph database to achieve interoperability. RDF is central to the integration/conversion approach, so it is clearly within scope for graph data conversion/mapping.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T15:58:49.704469,2.060109853744507
rayyan-662998003,Management of archival materials with Linked Data and federated queries,"In this paper the major technologies of the Semantic Web which may be useful for archives management are summarized. Several local and international projects that generate ontologies from standardized descriptions based on ISAD-G are examined. It is also discussed LIAM (Linked Archival Metadata), that facilitates the transformation of archive records into RFD (Resource Description Framework) format. Furthermore, we analyze how Linked Data enables interoperability between information systems and faceted search of OWL (Ontology Web Language), SKOS (Simple Knowledge Organization System) and Dublin Core records. The authors propose the use of a CMS (Content Management System) compatible with SIOC (Semantically-Interlinked Online Communities) and OAI-PMH (Open Archives Initiative - Protocol for Metadata Harvesting) for archive records to improve the exchange and retrieval of information. We specifically describe the technologies used for developing CoroArchivo, system assessed by an experiment that automatically generates ontologies from ISAD-G records stored in DSpace. The evaluation tool lets users perform federated queries based on the OWL vocabulary disjointness and equivalent classes.",include,"Meets IC1 and IC2: the abstract explicitly discusses transforming archival records into RDF (Linked Archival Metadata facilitating transformation into RDF), generating ontologies from standardized descriptions, and interoperability via Linked Data and federated queries. Although it does not mention Property Graphs, it clearly involves graph data model conversion/mapping centered on RDF.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T15:58:54.304368,4.596900939941406
rayyan-662998004,"Knowledge Graphs for Clinical Data: Strategies and Challenges with an Application to MIMIC III Dataset - ARTIFICIAL INTELLIGENCE IN MEDICINE, AIME 2025, PT II","The rapid advancement of digital technologies in healthcare has revealed the urgent need for strategies that improve data integration and interoperability among diverse information sources. This proposal describes a structured approach for representing electronic health records through a knowledge-based model, which facilitates the integration and linking of data across different systems. As an application, it focuses on transforming the MIMIC-III database into RDF (Resource Description Framework), addressing the complexities of converting the dataset into a structured, interoperable format, and discussing different integrity and consistency issues.",include,"The abstract explicitly discusses transforming the MIMIC-III database into RDF, focusing on conversion into a structured interoperable format and related integrity/consistency issues. This meets IC1 (data conversion/interoperability) and IC2 (RDF mentioned).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T15:58:57.040185,2.7325243949890137
rayyan-662998007,"An Ontology-Aware Unified Storage Scheme for Knowledge Graphs - WEB AND BIG DATA, PT I, APWEB-WAIM 2020","With the development of knowledge-based artificial intelligence, the scale of knowledge graphs has been increasing rapidly. The RDF graph and the property graph are two mainstream data models of knowledge graphs. On the one hand, with the development of the Semantic-Web, there are a large number of RDF knowledge graphs. On the other hand, property graphs are widely used in the graph database community. However, different families of data management methods of RDF graphs and property graphs have been seperately developed in each community over a decade, which hinder the interoperability in managing large knowledge graph data. To address this problem, we propose a unified storage scheme for knowledge graphs which can seamlessly accommodate both RDF and property graphs. Meanwhile, the concept of ontology is introduced to meet the need for RDF graph data storage and query load. Experimental results on the benchmark datasets show that the proposed ontology-aware unified storage scheme can effectively manage large-scale knowledge graphs and significantly avoid data redundancy.",include,"The title/abstract explicitly discusses both RDF graphs and property graphs and focuses on interoperability via a unified storage scheme that can accommodate both models, which directly relates to cross-model management/mapping (IC1, IC2).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T15:58:59.441004,2.3978188037872314
